avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,time,solver,matrix_name,predicted_class,actual_class,default_time,Time Difference,Comparison,SpeedUp
4273.444,34.01184,319.1313,1,319.1317,1.073752,37052868,0.000779,lhr17c,good,good,0.001003,-22.33,-22.33 % less time of default solver time,1.287548139
2407.453,2321284,29.65389,2,29.02894,186.7466,36025721,0.00016,hydr1c_A_31,good,good,0.000206,-22.33,-22.33 % less time of default solver time,1.2875
2408.001,2316742,37.32772,2,39.37148,188.7254,36025721,0.00016,hydr1c_A_14,good,good,0.000206,-22.33,-22.33 % less time of default solver time,1.2875
2408.001,2413750,29.75924,2,27.25238,176.4484,37052868,0.000143,hydr1c_A_73,good,good,0.000184,-22.28,-22.28 % less time of default solver time,1.286713287
66.22222,91833.2,1.096194,4,1.393384,192450.7,32168837,0.004685,t2d_q4_A_43,good,good,0.006026,-22.25,-22.25 % less time of default solver time,1.286232657
2408.001,2321284,28.90271,2,26.8236,186.7517,69654763,0.000168,hydr1c_A_30,good,good,0.000216,-22.22,-22.22 % less time of default solver time,1.285714286
2427.288,58138.05,29.40351,2,27.58136,1.183745,37052868,0.000172,hydr1c_A_54,good,good,0.000221,-22.17,-22.17 % less time of default solver time,1.284883721
4273.444,34.01184,319.1313,1,319.1317,1.073752,36564232,0.000783,lhr17c,good,good,0.001003,-21.93,-21.93 % less time of default solver time,1.280970626
4273.444,34.01084,319.1313,1,319.1313,1.07371,37052868,0.000784,lhr17c,good,good,0.001003,-21.83,-21.83 % less time of default solver time,1.279336735
2407.734,2331432,27.58426,2,27.18556,293.2835,19932321,0.000159,hydr1c_A_46,good,good,0.000203,-21.67,-21.67 % less time of default solver time,1.27672956
2408.001,2273545,27.71042,2,27.83603,178.5168,69654763,0.000168,hydr1c_A_67,good,good,0.000214,-21.5,-21.5 % less time of default solver time,1.273809524
2406.895,2328216,28.08675,2,30.12767,178.9797,36025721,0.000159,hydr1c_A_18,good,good,0.000202,-21.29,-21.29 % less time of default solver time,1.270440252
2408.001,2269721,29.22453,2,26.68838,180.7401,36025721,0.000159,hydr1c_A_69,good,good,0.000202,-21.29,-21.29 % less time of default solver time,1.270440252
27.55556,1,6.249406,1,6.249406,751.5137,45869639,0.000185,ex29,good,good,0.000235,-21.28,-21.28 % less time of default solver time,1.27027027
2408.001,2269721,29.22453,2,26.68838,180.7401,19932321,0.00016,hydr1c_A_69,good,good,0.000202,-20.79,-20.79 % less time of default solver time,1.2625
2407.04,2323054,28.34875,2,26.14138,204.3667,19932321,0.00016,hydr1c_A_60,good,good,0.000202,-20.79,-20.79 % less time of default solver time,1.2625
2427.286,45472.32,27.38287,2,27.27156,1.193763,69654763,0.000177,hydr1c_A_32,good,good,0.000223,-20.63,-20.63 % less time of default solver time,1.259887006
2427.571,45364.64,31.51135,2,29.87791,1.291673,69654763,0.000178,hydr1c_A_16,good,good,0.000224,-20.54,-20.54 % less time of default solver time,1.258426966
2427.857,52685.83,28.91176,2,26.91073,1.174209,37052868,0.000177,hydr1c_A_65,good,good,0.000222,-20.27,-20.27 % less time of default solver time,1.254237288
1496.932,0.039939,9.831503,3,9.831503,8.43143,36025721,0.000439,swang2,good,good,0.00055,-20.18,-20.18 % less time of default solver time,1.25284738
4273.444,34.01084,319.1313,1,319.1313,1.07371,36564232,0.000801,lhr17c,good,good,0.001003,-20.14,-20.14 % less time of default solver time,1.252184769
2406.948,2413750,29.77364,2,27.25337,180.7405,69654763,0.000167,hydr1c_A_75,good,good,0.000209,-20.1,-20.1 % less time of default solver time,1.251497006
836.5486,14.95449,23.64811,2,23.64811,4926.92,45869639,0.000196,adder_trans_01,good,good,0.000245,-20,-20.0 % less time of default solver time,1.25
2427.288,58138.05,29.40351,2,27.58136,1.183745,69654763,0.000177,hydr1c_A_54,good,good,0.000221,-19.91,-19.91 % less time of default solver time,1.248587571
2427.571,53002.2,28.01667,2,26.66484,1.219051,69654763,0.00023,hydr1c_A_68,good,good,0.000287,-19.86,-19.86 % less time of default solver time,1.247826087
315.2407,729364000,20.04573,1,20.96626,70.65166,37052868,0.001163,Zd_Jac6_db,good,good,0.001451,-19.85,-19.85 % less time of default solver time,1.247635426
2408.001,2331310,29.49455,2,27.02648,195.2486,36025721,0.000166,hydr1c_A_33,good,good,0.000207,-19.81,-19.81 % less time of default solver time,1.246987952
14332.1,2942.475,13.4054,3,13.4054,3.39934,36564232,0.00118,TSOPF_RS_b162_c4,good,good,0.001469,-19.67,-19.67 % less time of default solver time,1.244915254
2408.001,2316742,31.56401,2,29.0309,184.4178,69654763,0.000169,hydr1c_A_12,good,good,0.00021,-19.52,-19.52 % less time of default solver time,1.24260355
200.611,1,1.726839,5,1.726839,10.44892,45869639,0.000102,cage8,good,good,0.000126,-19.05,-19.05 % less time of default solver time,1.235294118
2406.893,2269721,29.17585,2,26.63972,180.7404,69654763,0.000171,hydr1c_A_71,good,good,0.00021,-18.57,-18.57 % less time of default solver time,1.228070175
4354.824,197392.6,67.92974,1,65.96292,7.032876,37052868,0.003471,GT01R,good,good,0.004259,-18.5,-18.5 % less time of default solver time,1.227023912
2408.001,2316742,37.32772,2,39.37148,188.7254,69654763,0.000168,hydr1c_A_14,good,good,0.000206,-18.45,-18.45 % less time of default solver time,1.226190476
2427.391,45386.36,28.93934,2,27.24262,1.195174,69654763,0.000183,hydr1c_A_25,good,good,0.000222,-17.57,-17.57 % less time of default solver time,1.213114754
2426.756,45584.64,29.17576,2,27.64187,1.15578,69654763,0.000229,hydr1c_A_72,good,good,0.000277,-17.33,-17.33 % less time of default solver time,1.209606987
1002.23,0.995896,12.06679,2,12.06679,3897.84,32874610,0.004135,add20,good,good,0.004999,-17.28,-17.28 % less time of default solver time,1.208948005
4622.447,116,1.041393,1,1.041393,32.8582,36564232,0.000082,Reuters911_Day_23,good,good,0.000099,-17.17,-17.17 % less time of default solver time,1.207317073
280.8856,4.24E+11,21.95572,1,22.47418,410.9239,37052868,0.000936,std1_Jac3_db,good,good,0.001126,-16.87,-16.87 % less time of default solver time,1.202991453
2408.001,2269721,29.22453,2,26.68838,180.7401,69654763,0.000168,hydr1c_A_69,good,good,0.000202,-16.83,-16.83 % less time of default solver time,1.202380952
2408.001,2318570,28.0523,2,25.91142,172.6967,69654763,0.000169,hydr1c_A_43,good,good,0.000203,-16.75,-16.75 % less time of default solver time,1.201183432
2408.201,2258658,28.5598,2,26.37626,177.4445,69654763,0.000167,hydr1c_A_64,good,good,0.0002,-16.5,-16.5 % less time of default solver time,1.19760479
4280.93,34.01084,37.91649,1,37.91649,1.088403,36564232,0.001243,lhr34,good,good,0.001486,-16.35,-16.35 % less time of default solver time,1.195494771
2424.118,2298394,27.23757,2,26.28066,1.255724,69654763,0.000169,hydr1c_A_10,good,good,0.000201,-15.92,-15.92 % less time of default solver time,1.189349112
2408.001,2331432,27.59381,2,26.44863,177.9206,37052868,0.000245,hydr1c_A_47,good,good,0.000291,-15.81,-15.81 % less time of default solver time,1.187755102
4280.93,34.01184,300.0004,1,300.0004,1.086155,37052868,0.001244,lhr34c,good,good,0.001476,-15.72,-15.72 % less time of default solver time,1.186495177
7486.989,3627.23,8,1,9.924279,743945.5,32168837,0.000165,c-40,good,good,0.000195,-15.38,-15.38 % less time of default solver time,1.181818182
836.5486,14.95449,23.64811,2,23.64811,4926.92,36025721,0.000208,adder_trans_01,good,good,0.000245,-15.1,-15.1 % less time of default solver time,1.177884615
4755.732,121,0.90309,1,0.90309,4.062834,37052868,0.000068,Reuters911_Day_38,good,good,0.00008,-15,-15.0 % less time of default solver time,1.176470588
7486.989,3627.23,8,1,9.924279,743945.5,37052868,0.000166,c-40,good,good,0.000195,-14.87,-14.87 % less time of default solver time,1.174698795
4715.235,120,1.146128,1,1.146128,31.38931,37052868,0.000069,Reuters911_Day_47,good,good,0.000081,-14.81,-14.81 % less time of default solver time,1.173913043
2422.776,2298394,19.30598,2,17.62564,1.371454,69654763,0.000174,hydr1c_A_02,good,good,0.000204,-14.71,-14.71 % less time of default solver time,1.172413793
2427.571,53002.2,28.01667,2,26.66484,1.219051,36025721,0.000245,hydr1c_A_68,good,good,0.000287,-14.63,-14.63 % less time of default solver time,1.171428571
792.7765,2.957396,295.84,2,295.84,512.5285,7285382,0.000111,adder_dcop_04,good,good,0.00013,-14.62,-14.62 % less time of default solver time,1.171171171
2407.43,2269721,29.19731,2,29.98449,194.4439,36025721,0.000159,hydr1c_A_70,good,good,0.000186,-14.52,-14.52 % less time of default solver time,1.169811321
2407.43,2269721,29.19731,2,29.98449,194.4439,19932321,0.000159,hydr1c_A_70,good,good,0.000186,-14.52,-14.52 % less time of default solver time,1.169811321
2407.696,2276611,29.69753,2,31.74282,184.4341,36025721,0.000159,hydr1c_A_24,good,good,0.000186,-14.52,-14.52 % less time of default solver time,1.169811321
2407.734,2328216,29.24287,2,26.82188,253.8258,36025721,0.000159,hydr1c_A_17,good,good,0.000185,-14.05,-14.05 % less time of default solver time,1.163522013
2408.001,2273545,28.62337,2,26.90774,178.5168,19932321,0.000159,hydr1c_A_66,good,good,0.000185,-14.05,-14.05 % less time of default solver time,1.163522013
2408.11,2306860,28.74852,2,26.21601,183.7328,36025721,0.00016,hydr1c_A_41,good,good,0.000186,-13.98,-13.98 % less time of default solver time,1.1625
792.7765,2.957396,295.84,2,295.84,512.5285,36025721,0.000112,adder_dcop_04,good,good,0.00013,-13.85,-13.85 % less time of default solver time,1.160714286
2427.286,45443.18,27.41011,2,27.05915,1.229103,69654763,0.000177,hydr1c_A_29,good,good,0.000205,-13.66,-13.66 % less time of default solver time,1.15819209
2407.734,2338560,29.61358,2,27.08637,287.0041,19932321,0.000159,hydr1c_A_49,good,good,0.000184,-13.59,-13.59 % less time of default solver time,1.157232704
2408.001,2296333,28.7351,2,26.60895,183.6379,36025721,0.00016,hydr1c_A_26,good,good,0.000185,-13.51,-13.51 % less time of default solver time,1.15625
2426.774,45363.79,30.24021,2,30.74187,1.185981,37052868,0.00022,hydr1c_A_11,good,good,0.000254,-13.39,-13.39 % less time of default solver time,1.154545455
10596.47,2942.475,13.4054,3,13.4054,3.497701,37052868,0.000989,TSOPF_RS_b162_c3,good,good,0.001141,-13.32,-13.32 % less time of default solver time,1.153690597
2427.571,49243.2,27.83406,2,26.08,1.188687,69654763,0.000177,hydr1c_A_38,good,good,0.000204,-13.24,-13.24 % less time of default solver time,1.152542373
27.55556,1,6.249406,1,6.249406,751.5137,32168837,0.000205,ex29,good,good,0.000235,-12.77,-12.77 % less time of default solver time,1.146341463
2427.329,49959.73,28.74852,2,26.98286,1.318621,69654763,0.000178,hydr1c_A_42,good,good,0.000204,-12.75,-12.75 % less time of default solver time,1.146067416
2427.511,66035.28,30.66095,2,28.79542,1.293485,69654763,0.000178,hydr1c_A_57,good,good,0.000204,-12.75,-12.75 % less time of default solver time,1.146067416
2455.749,0.08414,37.70429,2,37.70429,136.4266,32168837,0.001408,add32,good,good,0.001612,-12.66,-12.66 % less time of default solver time,1.144886364
1496.932,0.039939,9.831503,3,9.831503,8.43143,45869639,0.000484,swang2,good,good,0.00055,-12,-12.0 % less time of default solver time,1.136363636
836.108,340858.3,10.57672,1,10.58338,250639.5,36025721,0.019613,airfoil_2d,good,good,0.022197,-11.64,-11.64 % less time of default solver time,1.13174935
2408.201,2316819,30.66471,2,28.1316,183.76,69654763,0.000169,hydr1c_A_56,good,good,0.000191,-11.52,-11.52 % less time of default solver time,1.130177515
66.22222,39.41596,0.91895,4,0.932924,7523.403,32168837,0.005766,t2d_q9_A_07,good,good,0.006516,-11.51,-11.51 % less time of default solver time,1.130072841
14332.1,2942.475,13.4054,3,13.4054,3.39934,37052868,0.001301,TSOPF_RS_b162_c4,good,good,0.001469,-11.44,-11.44 % less time of default solver time,1.129131437
1497.037,0.02115,5.417854,3,5.417854,5.980451,7285382,0.000288,swang1,good,good,0.000325,-11.38,-11.38 % less time of default solver time,1.128472222
2407.734,2276611,28.93907,2,26.49207,194.9634,36025721,0.000165,hydr1c_A_23,good,good,0.000185,-10.81,-10.81 % less time of default solver time,1.121212121
315.2407,2667452000,22.18478,1,22.25295,367.9052,36564232,0.001077,Zd_Jac3_db,good,good,0.001207,-10.77,-10.77 % less time of default solver time,1.120705664
2426.756,45584.64,29.17576,2,27.64187,1.15578,37052868,0.000249,hydr1c_A_72,good,good,0.000277,-10.11,-10.11 % less time of default solver time,1.112449799
2419.665,2298395,21.16062,2,19.64175,1.220176,37052868,0.000202,hydr1c_A_04,good,good,0.000223,-9.42,-9.42 % less time of default solver time,1.103960396
2408.001,2258658,29.13269,2,26.93115,183.8645,69654763,0.000169,hydr1c_A_62,good,good,0.000186,-9.14,-9.14 % less time of default solver time,1.100591716
2407.252,2413750,29.76382,2,30.09399,176.4484,69654763,0.000169,hydr1c_A_74,good,good,0.000186,-9.14,-9.14 % less time of default solver time,1.100591716
2426.757,45361.07,27.64377,2,26.92431,1.116794,69654763,0.000228,hydr1c_A_19,good,good,0.00025,-8.8,-8.8 % less time of default solver time,1.096491228
4755.732,121,0.90309,1,0.90309,4.062834,36564232,0.000073,Reuters911_Day_38,good,good,0.00008,-8.75,-8.75 % less time of default solver time,1.095890411
2408.001,2296333,28.7351,2,26.60895,183.6379,69654763,0.000169,hydr1c_A_26,good,good,0.000185,-8.65,-8.65 % less time of default solver time,1.094674556
2407.856,2323054,28.34875,2,27.77982,185.8541,37052868,0.000186,hydr1c_A_59,good,good,0.000202,-7.92,-7.92 % less time of default solver time,1.086021505
17492.32,4.089752,3.210354,3,3.210354,2.10608,37052868,0.004356,Zhao1,good,good,0.004691,-7.14,-7.14 % less time of default solver time,1.076905418
2408.001,2413750,29.75924,2,27.25238,176.4484,69654763,0.000171,hydr1c_A_73,good,good,0.000184,-7.07,-7.07 % less time of default solver time,1.076023392
2427.573,52046.66,28.40147,2,26.60359,1.162148,37052868,0.000211,hydr1c_A_61,good,good,0.000227,-7.05,-7.05 % less time of default solver time,1.075829384
2408.201,2258658,28.5598,2,26.37626,177.4445,37052868,0.000186,hydr1c_A_64,good,good,0.0002,-7,-7.0 % less time of default solver time,1.075268817
593.2381,0.337057,6.527448,4,6.527448,3957.661,45869639,0.022912,wang3,good,good,0.024596,-6.85,-6.85 % less time of default solver time,1.073498603
17492.32,4.089752,3.210354,3,3.210354,2.10608,45869639,0.004384,Zhao1,good,good,0.004691,-6.54,-6.54 % less time of default solver time,1.070027372
5207.655,1.00E+12,32.21021,1,32.67398,387.3486,36025721,0.0017,juba40k,good,good,0.001814,-6.28,-6.28 % less time of default solver time,1.067058824
66.22222,55.45941,0.958951,4,1.019407,10475.32,45869639,0.006207,t2d_q4_A_06,good,good,0.006604,-6.01,-6.01 % less time of default solver time,1.063960045
2407.856,2323054,28.34875,2,27.77982,185.8541,69654763,0.00019,hydr1c_A_59,good,good,0.000202,-5.94,-5.94 % less time of default solver time,1.063157895
3554.343,179,0.30103,1,0.30103,2.555536,37052868,0.000134,PGPgiantcompo,good,good,0.000142,-5.63,-5.63 % less time of default solver time,1.059701493
3554.343,179,0.30103,1,0.30103,2.555536,36025721,0.000134,PGPgiantcompo,good,good,0.000142,-5.63,-5.63 % less time of default solver time,1.059701493
66.22222,36.56131,0.908476,4,0.919111,7135.22,45869639,0.00622,t2d_q4_A_09,good,good,0.006577,-5.43,-5.43 % less time of default solver time,1.057395498
66.22222,36.66171,0.908476,4,0.919111,7148.292,45869639,0.006233,t2d_q4_A_08,good,good,0.006542,-4.72,-4.72 % less time of default solver time,1.049574844
66.22222,36.94624,1.039372,4,1.047308,8671.071,59072883,0.006295,t2d_q4_A_10,good,good,0.006607,-4.72,-4.72 % less time of default solver time,1.049563145
66.22222,39.41596,0.91895,4,0.932924,7591.559,45869639,0.00619,t2d_q4_A_07,good,good,0.00648,-4.48,-4.48 % less time of default solver time,1.046849758
2408.001,2273545,28.62337,2,26.90774,178.5168,69654763,0.000177,hydr1c_A_66,good,good,0.000185,-4.32,-4.32 % less time of default solver time,1.04519774
2423.3,2298394,23.83116,2,22.62323,1.210466,69654763,0.000216,hydr1c_A_08,good,good,0.000225,-4,-4.0 % less time of default solver time,1.041666667
2408.001,2323054,28.73483,2,26.39456,191.3551,37052868,0.000193,hydr1c_A_58,good,good,0.000201,-3.98,-3.98 % less time of default solver time,1.041450777
66.22222,36.56131,0.908476,4,0.919111,7135.22,59072883,0.006323,t2d_q4_A_09,good,good,0.006577,-3.86,-3.86 % less time of default solver time,1.040170805
66.22222,36.94624,1.039372,4,1.047308,8671.071,45869639,0.006354,t2d_q4_A_10,good,good,0.006607,-3.83,-3.83 % less time of default solver time,1.039817438
2406.948,2413750,29.77364,2,27.25337,180.7405,36025721,0.000201,hydr1c_A_75,good,good,0.000209,-3.83,-3.83 % less time of default solver time,1.039800995
2408.001,2258658,28.5598,2,29.56166,177.4435,69654763,0.00018,hydr1c_A_63,good,good,0.000187,-3.74,-3.74 % less time of default solver time,1.038888889
66.22222,675.1248,1.192953,4,1.356471,122483.6,45869639,0.006388,t2d_q9_A_03,good,good,0.006581,-2.93,-2.93 % less time of default solver time,1.030212899
66.22222,36.66171,0.908476,4,0.919111,7148.292,45869639,0.006358,t2d_q4_A_08,good,good,0.006542,-2.81,-2.81 % less time of default solver time,1.028939918
2427.536,46523.68,29.49883,2,27.77095,1.288774,37052868,0.000223,hydr1c_A_35,good,good,0.000229,-2.62,-2.62 % less time of default solver time,1.02690583
66.22222,5.333333,1.034632,4,1.034632,2208.528,45869639,0.00632,t2d_q4_A_01,good,good,0.00648,-2.47,-2.47 % less time of default solver time,1.025316456
66.22222,760.8224,1.032237,4,1.140008,65554.59,32168839,0.006338,t2d_q4_A_14,good,good,0.006471,-2.06,-2.06 % less time of default solver time,1.020984538
66.22222,55.45941,0.958951,4,1.019407,10475.32,32168839,0.006491,t2d_q4_A_06,good,good,0.006604,-1.71,-1.71 % less time of default solver time,1.01740872
1545.814,1.000025,5.430405,4,5.430405,5.744924,36564232,0.000698,psmigr_2,good,good,0.00071,-1.69,-1.69 % less time of default solver time,1.017191977
2408.001,2258658,28.5598,2,29.56166,177.4435,37052868,0.000184,hydr1c_A_63,good,good,0.000187,-1.6,-1.6 % less time of default solver time,1.016304348
10596.47,2942.475,13.4054,3,13.4054,3.497701,36564232,0.001123,TSOPF_RS_b162_c3,good,good,0.001141,-1.58,-1.58 % less time of default solver time,1.016028495
4781.382,1.00E+12,44.25141,1,44.25141,411.785,37052868,0.000678,bips07_3078,good,good,0.000688,-1.45,-1.45 % less time of default solver time,1.014749263
66.22222,260.3186,1.043735,4,1.058807,28400.68,45869639,0.006367,t2d_q9_A_19,good,good,0.00645,-1.29,-1.29 % less time of default solver time,1.013035967
2408.001,2316819,30.06439,2,27.71961,183.7612,37052868,0.000185,hydr1c_A_55,good,good,0.000187,-1.07,-1.07 % less time of default solver time,1.010810811
66.22222,12143.3,1.041705,4,1.258433,108814.6,36025724,0.006184,t2d_q4_A_35,good,good,0.00625,-1.06,-1.06 % less time of default solver time,1.010672704
66.22222,5.333333,1.034632,4,1.034632,2145.693,32168839,0.006481,t2d_q9,good,good,0.00655,-1.05,-1.05 % less time of default solver time,1.010646505
66.22222,5.333333,1.034632,4,1.034632,2145.693,32168839,0.006496,t2d_q9,good,good,0.00655,-0.82,-0.82 % less time of default solver time,1.008312808
2619.653,34.01184,300.0004,1,300.0004,1.355457,36564232,0.000483,lhr10c,good,good,0.000487,-0.82,-0.82 % less time of default solver time,1.008281573
66.22222,273.16,0.923498,4,0.960462,24106.34,45869639,0.006342,t2d_q9_A_16,good,good,0.006394,-0.81,-0.81 % less time of default solver time,1.008199306
1089.52,32.81664,54.32055,1,54.32055,1.603471,36564232,0.000124,lhr04,good,good,0.000125,-0.8,-0.8 % less time of default solver time,1.008064516
66.22222,36.94624,1.039372,4,1.047308,8671.071,32168839,0.00656,t2d_q4_A_10,good,good,0.006607,-0.71,-0.71 % less time of default solver time,1.007164634
66.22222,256.8144,1.108804,4,1.260433,47165.34,45869639,0.006441,t2d_q4_A_04,good,good,0.006479,-0.59,-0.59 % less time of default solver time,1.005899705
2455.749,0.08414,37.70429,2,37.70429,136.4266,89269801,0.001603,add32,good,good,0.001612,-0.56,-0.56 % less time of default solver time,1.005614473
4280.93,34.01084,37.91649,1,37.91649,1.088403,37052868,0.001478,lhr34,good,good,0.001486,-0.54,-0.54 % less time of default solver time,1.00541272
66.22222,252.8372,0.922781,4,0.960462,22468.97,45869639,0.00635,t2d_q4_A_17,good,good,0.006381,-0.49,-0.49 % less time of default solver time,1.00488189
1.5,3.53E+12,5.602017,1,5.602017,1,32168837,0.00026,LF10000_E,good,good,0.000261,-0.38,-0.38 % less time of default solver time,1.003846154
66.22222,388.2367,0.963853,4,1.012551,33970.96,32168839,0.006336,t2d_q4_A_15,good,good,0.00636,-0.38,-0.38 % less time of default solver time,1.003787879
66.22222,252.0465,0.922781,4,0.960462,22407.62,32168839,0.006322,t2d_q4_A_18,good,good,0.006337,-0.24,-0.24 % less time of default solver time,1.002372667
66.22222,36.66171,0.908476,4,0.919111,7148.292,32168839,0.006536,t2d_q4_A_08,good,good,0.006542,-0.09,-0.09 % less time of default solver time,1.000917993
66.22222,5.333333,1.034632,4,1.034632,2208.528,32168839,0.00648,t2d_q4_A_01,good,good,0.00648,0,0.0 % less time of default solver time,1
621.3043,0.172714,10.49759,4,10.49759,1474.289,32168839,0.018522,wang4,good,good,0.018522,0,0.0 % less time of default solver time,1
66.22222,1895.947,0.964094,4,1.071613,59879.56,32168839,0.00634,t2d_q9_A_25,good,good,0.00634,0,0.0 % less time of default solver time,1
793.8216,1.916559,99.21325,2,99.21325,81.59196,32168839,0.000089,adder_dcop_18,good,good,0.000089,0,0.0 % less time of default solver time,1
66.22222,84463.15,1.096194,4,1.393384,179674.6,32168839,0.006147,t2d_q9_A_44,good,good,0.006147,0,0.0 % less time of default solver time,1
66.22222,13183.61,1.041706,4,1.258433,117309.8,32168839,0.006227,t2d_q4_A_34,good,good,0.006227,0,0.0 % less time of default solver time,1
2718.835,34.01184,300.0004,1,300.0004,1.232058,36564232,0.000334,lhr11c,good,good,0.000334,0,0.0 % less time of default solver time,1
2427.857,52685.83,28.91176,2,26.91073,1.174209,32168839,0.000222,hydr1c_A_65,good,good,0.000222,0,0.0 % less time of default solver time,1
380.9263,19.01436,20.6992,1,20.6992,1.168659,32168839,0.000037,lhr01,good,good,0.000037,0,0.0 % less time of default solver time,1
2955.838,13,0,1,0,9.773147,32168839,0.000094,G61,good,good,0.000094,0,0.0 % less time of default solver time,1
22.85714,191.6127,4.150981,2,4.079623,1156.363,32168839,0.000059,shyy41,good,good,0.000059,0,0.0 % less time of default solver time,1
2408.001,2258658,28.5598,2,29.56166,177.4435,32168839,0.000187,hydr1c_A_63,good,good,0.000187,0,0.0 % less time of default solver time,1
2422.969,2298394,20.84083,2,19.97814,1.223066,32168839,0.000202,hydr1c_A_06,good,good,0.000202,0,0.0 % less time of default solver time,1
849.6811,8129.613,59.48493,2,57.87321,4.90858,32168839,0.000688,onetone2,good,good,0.000688,0,0.0 % less time of default solver time,1
1226.949,2593831,38.84708,2,38.84708,1130.509,32168839,0.000092,meg1,good,good,0.000092,0,0.0 % less time of default solver time,1
2955.838,13,0,1,0,9.773147,37052868,0.000094,G61,good,good,0.000094,0,0.0 % less time of default solver time,1
1423.545,811.5562,18.31588,1,18.75513,262.0247,32168839,0.000187,shermanACa,good,good,0.000187,0,0.0 % less time of default solver time,1
2427.573,52046.66,28.40147,2,26.60359,1.162148,32168839,0.000227,hydr1c_A_61,good,good,0.000227,0,0.0 % less time of default solver time,1
10358.63,1389.099,13.59389,3,13.59389,3.67316,32168839,0.000337,TSOPF_RS_b39_c7,good,good,0.000337,0,0.0 % less time of default solver time,1
3080.034,300497000,10.31838,2,6.291495,2.826389,32168839,0.000764,sinc15,good,good,0.000764,0,0.0 % less time of default solver time,1
66.22222,12789.05,1.122296,4,1.252157,1.503853,32168839,0.006344,t2d_q9_A_22,good,good,0.006344,0,0.0 % less time of default solver time,1
4755.732,121,0.90309,1,0.90309,4.062834,32168839,0.00008,Reuters911_Day_38,good,good,0.00008,0,0.0 % less time of default solver time,1
2407.734,2276611,28.93907,2,26.49207,194.9634,32168839,0.000185,hydr1c_A_23,good,good,0.000185,0,0.0 % less time of default solver time,1
4871.523,1.00E+12,48.35862,1,48.35862,1125.627,32168839,0.000704,xingo3012,good,good,0.000704,0,0.0 % less time of default solver time,1
66.22222,1819.361,1.115002,4,1.257349,155824.7,32168839,0.006342,t2d_q4_A_13,good,good,0.006342,0,0.0 % less time of default solver time,1
66.22222,260.3186,1.043735,4,1.058807,28400.68,32168839,0.00645,t2d_q9_A_19,good,good,0.00645,0,0.0 % less time of default solver time,1
2408.201,2258658,28.5598,2,26.37626,177.4445,32168839,0.0002,hydr1c_A_64,good,good,0.0002,0,0.0 % less time of default solver time,1
6310.585,9403,2.872156,1,2.872156,20.96123,32168839,0.000354,Reuters911,good,good,0.000354,0,0.0 % less time of default solver time,1
5207.655,1.00E+12,32.21021,1,32.67398,387.3486,32168839,0.001814,juba40k,good,good,0.001814,0,0.0 % less time of default solver time,1
2427.571,49243.2,27.83406,2,26.08,1.188687,32168839,0.000204,hydr1c_A_38,good,good,0.000204,0,0.0 % less time of default solver time,1
2427.586,45353.54,27.30851,2,26.862,1.222608,32168839,0.000205,hydr1c_A_48,good,good,0.000205,0,0.0 % less time of default solver time,1
677.0249,1,1.777991,3,1.777991,10.34839,32168839,0.00041,cage9,good,good,0.00041,0,0.0 % less time of default solver time,1
1002.23,0.995896,12.06679,2,12.06679,3897.84,32168839,0.004999,add20,good,good,0.004999,0,0.0 % less time of default solver time,1
66.22222,760.8224,1.032237,4,1.140008,65554.59,32168839,0.006471,t2d_q4_A_14,good,good,0.006471,0,0.0 % less time of default solver time,1
2423.3,2298394,23.83116,2,22.62323,1.210466,32168839,0.000225,hydr1c_A_08,good,good,0.000225,0,0.0 % less time of default solver time,1
1497.037,0.02115,5.417854,3,5.417854,5.980451,32168839,0.000325,swang1,good,good,0.000325,0,0.0 % less time of default solver time,1
2408.001,2316819,30.06439,2,27.71961,183.7612,32168839,0.000187,hydr1c_A_55,good,good,0.000187,0,0.0 % less time of default solver time,1
14124.42,2,5,1,5,8.274896,32168839,0.002707,poli4,good,good,0.002707,0,0.0 % less time of default solver time,1
387.4652,1404.806,7.933329,1,7.615429,97.84757,32168839,0.000092,rdist3a,good,good,0.000092,0,0.0 % less time of default solver time,1
2427.329,49959.73,28.74852,2,26.98286,1.318621,32168839,0.000204,hydr1c_A_42,good,good,0.000204,0,0.0 % less time of default solver time,1
2427.536,46523.68,29.49883,2,27.77095,1.288774,32168839,0.000229,hydr1c_A_35,good,good,0.000229,0,0.0 % less time of default solver time,1
2619.653,34.01184,300.0004,1,300.0004,1.355457,32168839,0.000487,lhr10c,good,good,0.000487,0,0.0 % less time of default solver time,1
66.22222,628785.8,1.20324,4,1.560951,1.249756,32168839,0.006112,t2d_q9_A_40,good,good,0.006112,0,0.0 % less time of default solver time,1
2427.391,45386.36,28.93934,2,27.24262,1.195174,32168839,0.000222,hydr1c_A_25,good,good,0.000222,0,0.0 % less time of default solver time,1
66.22222,675.1248,1.192953,4,1.356471,122483.6,32168839,0.006581,t2d_q9_A_03,good,good,0.006581,0,0.0 % less time of default solver time,1
66.22222,675.1248,1.192953,4,1.356471,122483.7,32168839,0.006511,t2d_q4_A_03,good,good,0.006511,0,0.0 % less time of default solver time,1
2619.653,34.01084,112.549,1,112.549,1.355782,32168839,0.000331,lhr10,good,good,0.000331,0,0.0 % less time of default solver time,1
4781.382,1.00E+12,44.25141,1,44.25141,411.785,32168839,0.000688,bips07_3078,good,good,0.000688,0,0.0 % less time of default solver time,1
