lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared, time, solver, class
0,6173,22,0,30,759,64,0,22,-4.89073,0,26941,13.42389,1766.2,163716,0,3658,34.00427,13.74962,6173,0,0,0.00626,-31.001,0,0,0,0,0,0,2.415799,300.1218,45.92647,0,163716,7337,3658,0.454546,-36.31472,1,0,300.1485,7337,0,0,27,0,0.074787,138.5663,129438,5456,18.31462,1,2.024221,11,0,7038257,0,3.653418,2.582528,-1.237313,158.3469,31.001,0,2.415799,7337,0,0.000433,29030070,bad
0,6173,22,0,30,759,64,0,22,-4.89073,0,26941,13.42389,1766.2,163716,0,3658,34.00427,13.74962,6173,0,0,0.00626,-31.001,0,0,0,0,0,0,2.415799,300.1218,45.92647,0,163716,7337,3658,0.454546,-36.31472,1,0,300.1485,7337,0,0,27,0,0.074787,138.5663,129438,5456,18.31462,1,2.024221,11,0,7038257,0,3.653418,2.582528,-1.237313,158.3469,31.001,0,2.415799,7337,0,0.001105,69654763,bad
0,6173,22,0,30,759,64,0,22,-4.89073,0,26941,13.42389,1766.2,163716,0,3658,34.00427,13.74962,6173,0,0,0.00626,-31.001,0,0,0,0,0,0,2.415799,300.1218,45.92647,0,163716,7337,3658,0.454546,-36.31472,1,0,300.1485,7337,0,0,27,0,0.074787,138.5663,129438,5456,18.31462,1,2.024221,11,0,7038257,0,3.653418,2.582528,-1.237313,158.3469,31.001,0,2.415799,7337,0,0.002029,36025721,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.542857,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,62.8272,70,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000436,36564232,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000664,32168839,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000435,36564232,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000254,69654763,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000351,32168839,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000428,36564232,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000254,69654763,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.007171,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582556,0,11258,1813,1763,0.561644,4.582556,2,1,98.94544,1813,0,0,7,0,0.00789,0,3764,3127,1.174299,0,101.9363,73,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000183,37052868,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582557,0,11258,1813,1763,0.542857,4.582557,2,1,98.94544,1813,0,0,7,0,0.00789,0.000001,3764,3127,1.174299,0,62.8272,70,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000398,32168839,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582557,0,11258,1813,1763,0.542857,4.582557,2,1,98.94544,1813,0,0,7,0,0.00789,0.000001,3764,3127,1.174299,0,62.8272,70,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000253,69654763,bad
0,10783,3,0,1163,5,32,0,3,-100,0,15775,1.00E+20,2924.34,49232,0,10780,1.00E+20,1.00E+20,10783,0,0,178.1206,-1.00E+20,0,0,0,0,0,0,1,20,2360276,0,49232,13251,10780,0.497175,-28505.56,1,0,20,13251,0,0,9,0,1135.483,2.00E+20,20206,7162,1.00E+20,1,34180740,177,0,22374180,0,3452567000,1516999000,234.2471,2.00E+20,1.00E+20,0,93863.94,13251,0,0.000799,36564232,good
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.006315,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582575,0,11258,1813,1763,0.567568,4.582575,2,1,98.94544,1813,0,0,7,0,0.00789,0.000017,3764,3127,1.174299,0,94.88779,74,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000477,32168839,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.006315,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582575,0,11258,1813,1763,0.567568,4.582575,2,1,98.94544,1813,0,0,7,0,0.00789,0.000017,3764,3127,1.174299,0,94.88779,74,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000636,36564232,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.006315,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582575,0,11258,1813,1763,0.567568,4.582575,2,1,98.94544,1813,0,0,7,0,0.00789,0.000017,3764,3127,1.174299,0,94.88779,74,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000265,69654763,bad
0,1801,6,0,0,76,1310,0,6,1.174299,0,5681,0.006315,793.8216,11258,0,1763,1.644563,0.018691,1801,0,0,0.002528,-1,0,0,0,0,0,0,1.174299,98.94544,4.582575,0,11258,1813,1763,0.567568,4.582575,2,1,98.94544,1813,0,0,7,0,0.00789,0.000017,3764,3127,1.174299,0,94.88779,74,0,1328154,0,1.08715,0,0.08715,4.257988,1.644563,0,1.174299,1813,0,0.000175,37052868,bad
0,0,20,0,1,1,24,1,20,9884.782,0,0,40195.67,125.9652,112505,0,191,84355.69,235.8491,0,0,0,10726.61,-25042.17,0,0,0,0,0,0,263.0433,53.78986,58878380,0,112505,5489,191,1,58878380,1,2,54.09089,5489,0,0,14,0,14606.58,714671.2,107016,115,66118.69,1,1.476556,65,0,65952.65,0,11880.73,18984.8,47818.67,1520990,74381.35,0,39539.13,5489,0,0.000488,36564232,good
0,14,3,0,0,7,3,0,3,-1,0,21,3.872625,45.75,315,0,104,14,3.872625,14,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,315,0,104,0.5,0,3,10,0,105,0,0,3,0,0,14,189,112,3.872983,0,8.60E+15,66,0,9226.25,0,1,0,0,14.49138,2,0,1,105,0,0.008389,89565283,bad
0,14,3,0,0,7,3,0,3,-1,0,21,3.872625,45.75,315,0,104,14,3.872625,14,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,315,0,104,0.5,0,3,10,0,105,0,0,3,0,0,14,189,112,3.872983,0,8.60E+15,66,0,9226.25,0,1,0,0,14.49138,2,0,1,105,0,0.000011,32168839,bad
0,14,3,0,0,7,3,0,3,-1,0,21,3.872625,45.75,315,0,104,14,3.872625,14,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,315,0,104,0.5,0,3,10,0,105,0,0,3,0,0,14,189,112,3.872983,0,8.60E+15,66,0,9226.25,0,1,0,0,14.49138,2,0,1,105,0,0.000012,29030070,bad
0,14,3,0,0,7,3,0,3,-1,0,21,3.872625,45.75,315,0,104,14,3.872625,14,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,315,0,104,0.5,0,3,10,0,105,0,0,3,0,0,14,189,112,3.872983,0,8.60E+15,66,0,9226.25,0,1,0,0,14.49138,2,0,1,105,0,0.000012,36564232,bad
0,6434,9,0,0,1716,9,0,9,1,0,25740,3.872983,3210.688,57915,0,6434,8,3.872983,6434,0,0,0,-8,0,0,0,0,0,0,1,0,0,0,57915,0,6434,0.486842,0,9,10,0,6435,0,0,7,0,0,219.1985,25740,12532,3.872983,0,4.16E+14,76,0,24055350,0,1,0,0,226.892,8,0,1,6435,0,0.014719,8520536,good
0,6434,9,0,0,1716,9,0,9,1,0,25740,3.872983,3210.688,57915,0,6434,8,3.872983,6434,0,0,0,-8,0,0,0,0,0,0,1,0,0,0,57915,0,6434,0.486842,0,9,10,0,6435,0,0,7,0,0,219.1985,25740,12532,3.872983,0,4.16E+14,76,0,24055350,0,1,0,0,226.892,8,0,1,6435,0,0.01607,29030072,good
0,6434,9,0,0,1716,9,0,9,1,0,25740,3.872983,3210.688,57915,0,6434,8,3.872983,6434,0,0,0,-8,0,0,0,0,0,0,1,0,0,0,57915,0,6434,0.486842,0,9,10,0,6435,0,0,7,0,0,219.1985,25740,12532,3.872983,0,4.16E+14,76,0,24055350,0,1,0,0,226.892,8,0,1,6435,0,0.012552,81986705,good
0,0,3,0,2621,1,362,0,3,0.008078,0,0,925.6012,3298.002,17969,0,4525,19187.95,964.8359,0,0,0,23.81708,-619,0,0,0,0,0,0,0.071843,8,108677.4,0,17969,4563,4525,1,108677.4,1,0,9.098086,4563,0,0,2,0,599.2657,96.47332,13406,2285,19186.95,1,489.0298,74,0,43998920,0,9573.858,0,9613.093,40512.46,19186.95,0,19186.95,4563,0,0.000134,36564232,bad
0,0,3,0,2621,1,362,0,3,0.008078,0,0,925.6012,3298.002,17969,0,4525,19187.95,964.8359,0,0,0,23.81708,-619,0,0,0,0,0,0,0.071843,8,108677.4,0,17969,4563,4525,1,108677.4,1,0,9.098086,4563,0,0,2,0,599.2657,96.47332,13406,2285,19186.95,1,489.0298,74,0,43998920,0,9573.858,0,9613.093,40512.46,19186.95,0,19186.95,4563,0,0.000134,69654763,bad
0,1087,4,0,0,1,12,0,4,314.8703,0,1926,209020.6,496.4013,5315,0,929,300005,194986,1087,4164,0,0.000918,-200001,0,0,150003.5,549529.4,549529.3,0,314.8703,6,1,0,5315,563,929,0.5,1,2,1,5.309361,1089,0,0,6,0.216557,0.030289,777133.1,2300,1637,209349.7,0,2.114725,240,0,526216.3,150003.5,314.1149,308.0904,0.755464,777151.9,200001,777151.8,314.8703,1089,-21079.85,0.000078,32168839,bad
0,1087,4,0,0,1,12,0,4,314.8703,0,1926,209020.6,496.4013,5315,0,929,300005,194986,1087,4164,0,0.000918,-200001,0,0,150003.5,549529.4,549529.3,0,314.8703,6,1,0,5315,563,929,0.5,1,2,1,5.309361,1089,0,0,6,0.216557,0.030289,777133.1,2300,1637,209349.7,0,2.114725,240,0,526216.3,150003.5,314.1149,308.0904,0.755464,777151.9,200001,777151.8,314.8703,1089,-21079.85,0.007244,29030070,bad
0,1087,4,0,0,1,12,0,4,314.8703,0,1926,209020.6,496.4013,5315,0,929,300005,194986,1087,4164,0,0.000918,-200001,0,0,150003.5,549529.4,549529.3,0,314.8703,6,1,0,5315,563,929,0.5,1,2,1,5.309361,1089,0,0,6,0.216557,0.030289,777133.1,2300,1637,209349.7,0,2.114725,240,0,526216.3,150003.5,314.1149,308.0904,0.755464,777151.9,200001,777151.8,314.8703,1089,-21079.85,0.002341,36564232,bad
0,1087,4,0,0,1,12,0,4,314.8703,0,1926,209020.6,496.4013,5315,0,929,300005,194986,1087,4164,0,0.000918,-200001,0,0,150003.5,549529.4,549529.3,0,314.8703,6,1,0,5315,563,929,0.5,1,2,1,5.309361,1089,0,0,6,0.216557,0.030289,777133.1,2300,1637,209349.7,0,2.114725,240,0,526216.3,150003.5,314.1149,308.0904,0.755464,777151.9,200001,777151.8,314.8703,1089,-21079.85,0.026412,37052868,bad
0,13495,6,0,0,57,68,0,6,-1.068887,0,28937,1574410,2344.653,127182,0,6771,1179444,1574413,13495,106208,0,2254.984,-3232951,0,0,1616477,9243509,10617080,0,1,18.02107,46484230,0,127182,20614,6771,0.75,32931280,2,0,18.02107,20614,0,0,11,0.164913,36308.19,13072300,77631,3269,1590477,0,262112.2,20,0,13226450,1616477,455166.4,8.323794,319227.9,14077100,3232954,13072300,774394.3,20614,2.73E+13,0.02216,18868444,good
0,13495,6,0,0,57,68,0,6,-1.068887,0,28937,1574410,2344.653,127182,0,6771,1179444,1574413,13495,106208,0,2254.984,-3232951,0,0,1616477,9243509,10617080,0,1,18.02107,46484230,0,127182,20614,6771,0.75,32931280,2,0,18.02107,20614,0,0,11,0.164913,36308.19,13072300,77631,3269,1590477,0,262112.2,20,0,13226450,1616477,455166.4,8.323794,319227.9,14077100,3232954,13072300,774394.3,20614,2.73E+13,0.017655,32168840,good
0,13495,6,0,0,57,68,0,6,-1.068887,0,28937,1574410,2344.653,127182,0,6771,1179444,1574413,13495,106208,0,2254.984,-3232951,0,0,1616477,9243509,10617080,0,1,18.02107,46484230,0,127182,20614,6771,0.75,32931280,2,0,18.02107,20614,0,0,11,0.164913,36308.19,13072300,77631,3269,1590477,0,262112.2,20,0,13226450,1616477,455166.4,8.323794,319227.9,14077100,3232954,13072300,774394.3,20614,2.73E+13,0.023927,37052870,good
0,3262,390,0,0,16,1120,0,390,1006094,0,692108,391002,1631.25,1387773,0,3262,3285071,391382,3262,0,0,7016.621,-2029873,0,0,3285001,4438.414,2210532,0,1006094,8.483076,24958120,0,1387773,3556,3262,0.979592,24958120,56,1,8.315519,3557,0,0,233,1,23579.12,6276.865,692108,6525,1006094,0,2647.755,49,0,6208945,7367.469,503236.9,0,502857,2210537,3284931,6276.865,1006094,3557,4.89E+12,0.011898,29030070,good
0,3262,390,0,0,16,1120,0,390,1006094,0,692108,391002,1631.25,1387773,0,3262,3285071,391382,3262,0,0,7016.621,-2029873,0,0,3285001,4438.414,2210532,0,1006094,8.483076,24958120,0,1387773,3556,3262,0.979592,24958120,56,1,8.315519,3557,0,0,233,1,23579.12,6276.865,692108,6525,1006094,0,2647.755,49,0,6208945,7367.469,503236.9,0,502857,2210537,3284931,6276.865,1006094,3557,4.89E+12,0.014146,37052868,good
0,0,21,0,1,1,32,0,21,-0.159158,0,0,0.00087,20.59524,202157,0,43,0.171015,0.155762,0,0,0,0.158006,-0.166969,0,0,0,0,0,0,-0.159158,6.981426,1502,0,202157,9506,43,0,-1502,1,-2,6.981426,9506,0,0,16,0,0.001393,0.186527,192651,42,0.162958,1,1.036928,162,0,1847.563,0,0.002892,0.001381,-0.159524,15.40706,0.166969,0,-0.156901,9506,0,0.000712,32168839,bad
0,8419,22,0,30,1122,64,0,22,-0.580392,0,23402,16.56382,2619.653,243167,0,4346,34.01184,15.06419,8419,230451,0,0.006321,-31.001,0,0,31.41784,130.5188,130.8079,0,1.60954,300.0004,67.4607,0,243167,10672,4346,0.285714,3.643888,1,0,300.0004,10672,0,0,29,0.052293,0.077673,158.5209,209093,7946,18.9066,1,1.355457,14,0,15683200,31.41784,2.105146,2.269862,0.12295,184.786,31.001,184.5814,2.227825,10672,75.55466,0.000781,29030070,bad
0,8419,22,0,30,1122,64,0,22,-0.580392,0,23402,16.56382,2619.653,243167,0,4346,34.01184,15.06419,8419,230451,0,0.006321,-31.001,0,0,31.41784,130.5188,130.8079,0,1.60954,300.0004,67.4607,0,243167,10672,4346,0.285714,3.643888,1,0,300.0004,10672,0,0,29,0.052293,0.077673,158.5209,209093,7946,18.9066,1,1.355457,14,0,15683200,31.41784,2.105146,2.269862,0.12295,184.786,31.001,184.5814,2.227825,10672,75.55466,0.000699,37052868,bad
0,260,8,0,0,6,261,0,8,728.2939,0,1540,19548.87,128.5492,2319,0,4,20004,22.61903,260,1026,0,6.232914,-23354.17,0,0,12541.72,20469.81,20495.75,0,726.2121,17.18981,1626.79,0,2319,261,4,0.964286,1624.79,3,0,17.18981,261,0,0,8,0.557568,55.30766,28948.68,518,264,20277.16,0,41557460,84,0,5808.919,11833.33,364.2175,0.641014,364.0764,28967.03,24375,28948.68,728.2939,261,1062522,0.000103,36564232,good
0,4100,8,0,0,6,4101,0,8,61096.82,0,24580,1956467,2048.003,36879,0,4,2000004,1153.554,4100,0,0,31.39536,-2267917,0,0,0,0,0,0,61094.42,26.87428,128752.4,0,36879,4101,4,0.936364,128750.4,3,0,26.87428,4101,0,0,8,0,1171.752,2886483,8198,4103,2017564,0,313286.2,220,0,1402885,0,30548.54,1.746391,30548.28,2887778,2353125,0,61096.82,4101,0,0.001152,36564232,bad
0,4100,8,0,0,6,4101,0,8,61096.82,0,24580,1956467,2048.003,36879,0,4,2000004,1153.554,4100,0,0,31.39536,-2267917,0,0,0,0,0,0,61094.42,26.87428,128752.4,0,36879,4101,4,0.936364,128750.4,3,0,26.87428,4101,0,0,8,0,1171.752,2886483,8198,4103,2017564,0,313286.2,220,0,1402885,0,30548.54,1.746391,30548.28,2887778,2353125,0,61096.82,4101,0,0.001302,69654763,bad
0,4100,8,0,0,6,4101,0,8,61096.82,0,24580,1956467,2048.003,36879,0,4,2000004,1153.554,4100,0,0,31.39536,-2267917,0,0,0,0,0,0,61094.42,26.87428,128752.4,0,36879,4101,4,0.936364,128750.4,3,0,26.87428,4101,0,0,8,0,1171.752,2886483,8198,4103,2017564,0,313286.2,220,0,1402885,0,30548.54,1.746391,30548.28,2887778,2353125,0,61096.82,4101,0,0.001032,36025721,bad
0,2052,8,0,0,6,2053,0,8,728.2939,0,12292,19548.87,1024.006,18447,0,4,20004,22.61903,2052,0,0,0.793029,-23354.17,0,0,0,0,0,0,726.2121,24.46265,1628.087,0,18447,2053,4,0.945055,1626.087,3,0,24.46265,2053,0,0,8,0,19.82917,28948.68,4102,2055,20277.16,0,50605.8,91,0,351919.7,0,364.2175,0.641014,364.0764,28967.03,24375,0,728.2939,2053,0,0.002548,32168839,bad
0,2052,8,0,0,6,2053,0,8,728.2939,0,12292,19548.87,1024.006,18447,0,4,20004,22.61903,2052,0,0,0.793029,-23354.17,0,0,0,0,0,0,726.2121,24.46265,1628.087,0,18447,2053,4,0.945055,1626.087,3,0,24.46265,2053,0,0,8,0,19.82917,28948.68,4102,2055,20277.16,0,50605.8,91,0,351919.7,0,364.2175,0.641014,364.0764,28967.03,24375,0,728.2939,2053,0,0.000446,36564232,good
0,2052,8,0,0,6,2053,0,8,728.2939,0,12292,19548.87,1024.006,18447,0,4,20004,22.61903,2052,0,0,0.793029,-23354.17,0,0,0,0,0,0,726.2121,24.46265,1628.087,0,18447,2053,4,0.945055,1626.087,3,0,24.46265,2053,0,0,8,0,19.82917,28948.68,4102,2055,20277.16,0,50605.8,91,0,351919.7,0,364.2175,0.641014,364.0764,28967.03,24375,0,728.2939,2053,0,0.000338,36025721,good
0,7272,44,0,1,3,112,0,44,5.858586,0,170881,23050.2,3693.732,325863,0,7268,30119.95,20852.31,7272,116169,0,9.736556,-30100.3,0,0,15072.92,88471.9,88478.27,0,5.858586,22.07428,71271.59,0,325863,7320,7268,0.555556,31920.62,1,0,20.89415,7320,0,0,33,0.643504,11.67793,124882.8,147662,869,23370.86,0,1.825854,9,0,40054650,15060.18,189.8437,320.6054,-14.22227,125122.7,30116.91,125118.2,175.6208,7320,1127811,0.000921,29030070,good
0,4075,6,0,0,15,44,0,6,1,0,21248,12779730,531.1134,56175,0,1375,12208740,4910537,4075,43582,0,10.52419,-15828740,0,0,7914371,43133980,43133980,0,1,21.60955,96075.29,0,56175,9129,1375,0.363636,-47772.01,2,0,18.71334,9129,0,0,8,0.224175,121.4912,61000660,25798,679,12781760,0,90.24236,22,0,918458.7,7914371,1535.318,46.27141,-489.0479,61000660,15828740,61000660,1046.253,9129,135813400,0.019423,7285384,good
0,4075,6,0,0,15,44,0,6,1,0,21248,12779730,531.1134,56175,0,1375,12208740,4910537,4075,43582,0,10.52419,-15828740,0,0,7914371,43133980,43133980,0,1,21.60955,96075.29,0,56175,9129,1375,0.363636,-47772.01,2,0,18.71334,9129,0,0,8,0.224175,121.4912,61000660,25798,679,12781760,0,90.24236,22,0,918458.7,7914371,1535.318,46.27141,-489.0479,61000660,15828740,61000660,1046.253,9129,135813400,0.021223,57331597,good
0,4075,6,0,0,15,44,0,6,1,0,21248,12779730,531.1134,56175,0,1375,12208740,4910537,4075,43582,0,10.52419,-15828740,0,0,7914371,43133980,43133980,0,1,21.60955,96075.29,0,56175,9129,1375,0.363636,-47772.01,2,0,18.71334,9129,0,0,8,0.224175,121.4912,61000660,25798,679,12781760,0,90.24236,22,0,918458.7,7914371,1535.318,46.27141,-489.0479,61000660,15828740,61000660,1046.253,9129,135813400,0.02014,95762353,good
0,4075,6,0,0,15,44,0,6,1,0,21248,12779730,531.1134,56175,0,1375,12208740,4910537,4075,43582,0,10.52419,-15828740,0,0,7914371,43133980,43133980,0,1,21.60955,96075.29,0,56175,9129,1375,0.363636,-47772.01,2,0,18.71334,9129,0,0,8,0.224175,121.4912,61000660,25798,679,12781760,0,90.24236,22,0,918458.7,7914371,1535.318,46.27141,-489.0479,61000660,15828740,61000660,1046.253,9129,135813400,0.019939,29030070,good
0,4075,6,0,0,15,44,0,6,1,0,21248,12779730,531.1134,56175,0,1375,12208740,4910537,4075,43582,0,10.52419,-15828740,0,0,7914371,43133980,43133980,0,1,21.60955,96075.29,0,56175,9129,1375,0.363636,-47772.01,2,0,18.71334,9129,0,0,8,0.224175,121.4912,61000660,25798,679,12781760,0,90.24236,22,0,918458.7,7914371,1535.318,46.27141,-489.0479,61000660,15828740,61000660,1046.253,9129,135813400,0.016173,81986705,good
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,51.18744,45869638,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,0.017264,89269801,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,0.017181,89269804,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,0.009629,7285384,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,0.088831,59072884,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,38.28291,64278029,bad
0,4535,4,0,0,2358,13,0,4,0,0,9622,2882493,2408.001,24809,0,5307,2291018,1006480,4535,19435,0,0.034979,-4516474,0,0,2258238,6145214,6143586,0,453.3387,29.40123,185.6678,0,24809,2386,5307,0.45,185.6678,2,1,26.86676,5308,0,0,6,0.216615,2.534491,8688341,9879,7953,2982493,0,180.7146,240,0,14946320,2258238,556.4706,100000,3.456706,8689494,4516474,8688343,489.0515,5308,-20000880000,0.0002,32168839,bad
