config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e2,1,80361464,bcgs/asm/overlap2,KSPSolve,3,1.4,4.666667e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1647
s1000_g1e2,1,80361465,bcgs/asm/overlap3,KSPSolve,3,1.3,4.333333e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1686
s1000_g1e2,1,19481960,bicg/none,KSPSolve,1,8.3027e-01,8.302700e-01,1.12e+09,0.0e+00,0.0e+00,0.0e+00,1353
s1000_g1e2,1,36564232,bicg/asm/overlap0,KSPSolve,1,5.7,5.700000e+00,8.06e+10,0.0e+00,0.0e+00,0.0e+00,1405
s1000_g1e2,1,36564235,bicg/asm/overlap3,KSPSolve,1,5.8,5.800000e+00,8.06e+10,0.0e+00,0.0e+00,0.0e+00,1389
s1000_g1e2,1,36564234,bicg/asm/overlap2,KSPSolve,1,5.7,5.700000e+00,8.06e+10,0.0e+00,0.0e+00,0.0e+00,1395
s1000_g1e2,1,13323659,bicg/bjacobi,KSPSolve,1,5.1,5.100000e+00,8.06e+10,0.0e+00,0.0e+00,0.0e+00,1566
s1000_g1e2,1,49542066,bcgs/none,KSPSolve,1,8.0829e-01,8.082900e-01,1.20e+09,0.0e+00,0.0e+00,0.0e+00,1484
s1000_g1e2,1,96689089,cg/none,KSPSolve,1,6.3956e-01,6.395600e-01,1.01e+09,0.0e+00,0.0e+00,0.0e+00,1581
s1000_g1e2,1,95762355,cg/asm/overlap0,KSPSolve,1,6.3,6.300000e+00,1.05e+11,0.0e+00,0.0e+00,0.0e+00,1644
s1000_g1e2,1,95762354,cg/asm/overlap1,KSPSolve,1,6.4,6.400000e+00,1.05e+11,0.0e+00,0.0e+00,0.0e+00,1614
s1000_g1e2,1,44673503,fgmres/none,KSPSolve,1,1.7,1.700000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2418
s1000_g1e2,1,95762352,cg/asm/overlap3,KSPSolve,1,6.4,6.400000e+00,1.05e+11,0.0e+00,0.0e+00,0.0e+00,1616
s1000_g1e2,1,81986705,cg/jacobi,KSPSolve,1,4.3237e-01,4.323700e-01,4.20e+08,0.0e+00,0.0e+00,0.0e+00,971
s1000_g1e2,1,95762353,cg/asm/overlap2,KSPSolve,1,6.5,6.500000e+00,1.05e+11,0.0e+00,0.0e+00,0.0e+00,1613
s1000_g1e2,1,91036839,bcgs/bjacobi,KSPSolve,3,1.3,4.333333e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1802
s1000_g1e2,1,36564233,bicg/asm/overlap1,KSPSolve,1,5.8,5.800000e+00,8.06e+10,0.0e+00,0.0e+00,0.0e+00,1385
s1000_g1e2,1,80361467,bcgs/asm/overlap1,KSPSolve,3,1.4,4.666667e-01,2.35e+12,0.0e+00,0.0e+00,0.0e+00,1654
s1000_g1e2,1536,7481378,tfqmr/none,KSPSolve,1,3.2,3.200000e+00,2.77e+09,1.2e+08,8.3e+02,3.0e+04,1286193
s1000_g1e2,1536,75830645,ibcgs/asm/overlap3,KSPSolve,3,2.3,7.666667e-01,2.19e+09,1.3e+08,1.2e+03,7.3e+03,1359661
s1000_g1e2,1536,75830644,ibcgs/asm/overlap2,KSPSolve,3,2.4,8.000000e-01,1.92e+09,1.2e+08,8.6e+02,6.8e+03,1149932
s1000_g1e2,1536,11256942,tfqmr/asm/overlap0,KSPSolve,3,2.3,7.666667e-01,2.49e+09,6.2e+07,8.3e+02,1.6e+04,1589445
s1000_g1e2,1536,11256943,tfqmr/asm/overlap3,KSPSolve,4,4.6,1.150000e+00,4.13e+09,2.5e+08,1.2e+03,2.1e+04,1323596
s1000_g1e2,1536,11256941,tfqmr/asm/overlap1,KSPSolve,3,2.7,9.000000e-01,2.39e+09,1.1e+08,8.4e+02,1.4e+04,1295998
s1000_g1e2,1536,42851841,gmres/bjacobi,KSPSolve,3,6.1,2.033333e+00,8.50e+09,1.3e+08,8.3e+02,4.4e+04,2048515
s1000_g1e2,1536,81986705,cg/jacobi,KSPSolve,1,1.2005e-02,1.200500e-02,2.82e+05,1.2e+04,8.3e+02,1.5e+01,34963
s1000_g1e2,1536,82456576,tfqmr/jacobi,KSPSolve,1,2.8,2.800000e+00,2.82e+09,1.2e+08,8.3e+02,3.0e+04,1484914
s1000_g1e2,1536,89269802,lgmres/asm/overlap1,KSPSolve,1,3.2,3.200000e+00,4.02e+09,1.2e+08,8.4e+02,2.1e+04,1820356
s1000_g1e2,1536,53362206,bicg/jacobi,KSPSolve,1,3.8496e-02,3.849600e-02,1.36e+07,6.2e+05,8.3e+02,1.7e+02,523756
s1000_g1e2,1536,83929537,cg/asm,KSPSolve,1,2.2551e-01,2.255100e-01,1.53e+08,7.2e+06,8.5e+02,1.8e+03,1008577
s1000_g1e2,1536,45869638,fgmres/asm/overlap3,KSPSolve,3,7.2,2.400000e+00,6.89e+09,2.8e+08,1.2e+03,3.2e+04,1417097
s1000_g1e2,1536,45869637,fgmres/asm/overlap2,KSPSolve,3,9.4,3.133333e+00,7.68e+09,3.3e+08,8.5e+02,3.7e+04,1205974
s1000_g1e2,1536,36482981,fgmres/asm,KSPSolve,3,6.8,2.266667e+00,6.82e+09,2.0e+08,8.4e+02,3.4e+04,1474670
s1000_g1e2,1536,18524981,ibcgs/bjacobi,KSPSolve,3,2.6,8.666667e-01,2.53e+09,6.1e+07,8.3e+02,1.0e+04,1412946
s1000_g1e2,1536,12321508,fgmres/bjacobi,KSPSolve,3,6.2,2.066667e+00,8.42e+09,1.3e+08,8.3e+02,4.4e+04,2000762
s1000_g1e2,1536,89269803,lgmres/asm/overlap2,KSPSolve,1,3.5,3.500000e+00,4.18e+09,1.7e+08,8.5e+02,2.1e+04,1732529
s1000_g1e2,1536,89269801,lgmres/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,3.86e+09,5.8e+07,8.3e+02,2.1e+04,1810152
s1000_g1e2,1536,22479830,gmres/asm,KSPSolve,3,8.5,2.833333e+00,7.02e+09,2.1e+08,8.4e+02,3.5e+04,1218909
s1000_g1e2,1536,89269804,lgmres/asm/overlap3,KSPSolve,1,5.3,5.300000e+00,4.35e+09,1.7e+08,1.2e+03,2.1e+04,1214404
s1000_g1e2,1536,75830647,ibcgs/asm/overlap1,KSPSolve,3,2.2,7.333333e-01,1.97e+09,8.9e+07,8.4e+02,7.4e+03,1321345
s1000_g1e2,1536,44673503,fgmres/none,KSPSolve,1,2.0,2.000000e+00,2.89e+09,6.2e+07,8.3e+02,2.0e+04,2060733
s1000_g1e2,1536,99720138,cg/bjacobi,KSPSolve,1,4.1,4.100000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,861977
s1000_g1e2,1536,80361466,bcgs/asm/overlap0,KSPSolve,3,2.2,7.333333e-01,2.17e+09,5.5e+07,8.3e+02,1.8e+04,1430833
s1000_g1e2,1536,80361467,bcgs/asm/overlap1,KSPSolve,3,5.6,1.866667e+00,1.92e+09,9.1e+07,8.4e+02,1.5e+04,501662
s1000_g1e2,1536,81997754,tfqmr/asm,KSPSolve,3,3.8,1.266667e+00,2.39e+09,1.1e+08,8.4e+02,1.4e+04,911671
s1000_g1e2,1536,80361465,bcgs/asm/overlap3,KSPSolve,3,2.1,7.000000e-01,1.84e+09,1.1e+08,1.2e+03,1.3e+04,1254652
s1000_g1e2,1536,80361464,bcgs/asm/overlap2,KSPSolve,3,2.2,7.333333e-01,1.97e+09,1.3e+08,8.6e+02,1.5e+04,1284275
s1000_g1e2,1536,19481960,bicg/none,KSPSolve,1,1.5371e-02,1.537100e-02,7.55e+05,3.6e+04,8.3e+02,2.1e+01,73074
s1000_g1e2,1536,8520536,bcgs/jacobi,KSPSolve,3,2.8,9.333333e-01,2.71e+09,1.2e+08,8.3e+02,4.0e+04,1421685
s1000_g1e2,1536,1216556,ibcgs/jacobi,KSPSolve,1,2.2383e-01,2.238300e-01,1.96e+08,7.8e+06,8.3e+02,1.3e+03,1301164
s1000_g1e2,1536,96689089,cg/none,KSPSolve,1,1.4567e-02,1.456700e-02,6.80e+05,3.0e+04,8.3e+02,2.1e+01,69428
s1000_g1e2,1536,53302993,tfqmr/bjacobi,KSPSolve,3,3.1,1.033333e+00,2.49e+09,6.2e+07,8.3e+02,1.6e+04,1157483
s1000_g1e2,1536,49542066,bcgs/none,KSPSolve,1,7.0360e-03,7.036000e-03,8.06e+05,3.6e+04,8.3e+02,2.4e+01,170442
s1000_g1e2,1536,75830646,ibcgs/asm/overlap0,KSPSolve,3,2.7,9.000000e-01,2.78e+09,6.7e+07,8.3e+02,1.1e+04,1492683
s1000_g1e2,1536,44526267,fgmres/jacobi,KSPSolve,1,3.4,3.400000e+00,2.92e+09,6.2e+07,8.3e+02,2.0e+04,1253599
s1000_g1e2,1536,91036839,bcgs/bjacobi,KSPSolve,3,2.6,8.666667e-01,2.17e+09,5.5e+07,8.3e+02,1.8e+04,1211604
s1000_g1e2,1536,11256944,tfqmr/asm/overlap2,KSPSolve,3,4.0,1.333333e+00,2.64e+09,1.7e+08,8.6e+02,1.5e+04,963046
s1000_g1e2,1536,90783920,gmres/jacobi,KSPSolve,1,3.5,3.500000e+00,2.92e+09,6.2e+07,8.3e+02,2.0e+04,1215189
s1000_g1e2,1536,30870722,gmres/asm/overlap0,KSPSolve,3,6.1,2.033333e+00,8.35e+09,1.3e+08,8.3e+02,4.3e+04,2008652
s1000_g1e2,1536,30870721,gmres/asm/overlap3,KSPSolve,3,6.1,2.033333e+00,6.90e+09,2.8e+08,1.2e+03,3.2e+04,1667509
s1000_g1e2,1536,30870720,gmres/asm/overlap2,KSPSolve,3,9.5,3.166667e+00,7.77e+09,3.3e+08,8.5e+02,3.7e+04,1204654
s1000_g1e2,1536,45869639,fgmres/asm/overlap0,KSPSolve,3,9.6,3.200000e+00,8.51e+09,1.3e+08,8.3e+02,4.4e+04,1315846
s1000_g1e2,1536,30870723,gmres/asm/overlap1,KSPSolve,3,6.9,2.300000e+00,7.62e+09,2.3e+08,8.4e+02,3.8e+04,1632934
s1000_g1e2,1536,69323954,gmres/none,KSPSolve,1,3.3,3.300000e+00,2.89e+09,6.2e+07,8.3e+02,2.0e+04,1267152
s1000_g1e2,1536,36564233,bicg/asm/overlap1,KSPSolve,1,6.8688e-02,6.868800e-02,2.87e+07,1.4e+06,9.2e+02,2.0e+02,621982
s1000_g1e2,1536,36564232,bicg/asm/overlap0,KSPSolve,1,8.5304e-02,8.530400e-02,7.40e+07,1.9e+06,8.3e+02,5.0e+02,1289822
s1000_g1e2,1536,36564235,bicg/asm/overlap3,KSPSolve,1,1.1841e-01,1.184100e-01,4.63e+07,3.1e+06,1.3e+03,2.7e+02,580767
s1000_g1e2,1536,36564234,bicg/asm/overlap2,KSPSolve,1,8.0754e-02,8.075400e-02,2.24e+07,1.6e+06,1.0e+03,1.5e+02,411825
s1000_g1e2,1536,13323659,bicg/bjacobi,KSPSolve,1,1.2783e-01,1.278300e-01,7.35e+07,1.9e+06,8.3e+02,4.9e+02,855378
s1000_g1e2,1536,36931900,bicg/asm,KSPSolve,1,1.0224e-01,1.022400e-01,2.87e+07,1.4e+06,9.2e+02,2.0e+02,417858
s1000_g1e2,1536,95762355,cg/asm/overlap0,KSPSolve,1,3.2,3.200000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,1091217
s1000_g1e2,1536,95762354,cg/asm/overlap1,KSPSolve,1,2.9403e-01,2.940300e-01,1.53e+08,7.2e+06,8.5e+02,1.8e+03,773546
s1000_g1e2,1536,95762353,cg/asm/overlap2,KSPSolve,1,1.3450e-01,1.345000e-01,6.46e+07,4.3e+06,9.1e+02,7.2e+02,713464
s1000_g1e2,1536,95762352,cg/asm/overlap3,KSPSolve,1,1.6412e-01,1.641200e-01,7.46e+07,4.7e+06,1.2e+03,7.8e+02,674792
s1000_g1e2,1536,45869640,fgmres/asm/overlap1,KSPSolve,3,6.2,2.066667e+00,7.34e+09,2.2e+08,8.4e+02,3.7e+04,1733749
s1000_g1e2,1536,25185158,ibcgs/none,KSPSolve,1,2.5462e-02,2.546200e-02,1.01e+06,4.2e+04,8.3e+02,2.6e+01,58722
s1000_g1e2,3072,7481378,tfqmr/none,KSPSolve,1,2.2,2.200000e+00,1.38e+09,2.4e+08,5.8e+02,3.0e+04,1865810
s1000_g1e2,3072,75830645,ibcgs/asm/overlap3,KSPSolve,3,1.8,6.000000e-01,1.16e+09,2.6e+08,8.2e+02,7.3e+03,1834744
s1000_g1e2,3072,75830644,ibcgs/asm/overlap2,KSPSolve,3,2.0,6.666667e-01,1.15e+09,2.8e+08,6.0e+02,7.9e+03,1692636
s1000_g1e2,3072,11256942,tfqmr/asm/overlap0,KSPSolve,3,3.8,1.266667e+00,1.67e+09,1.7e+08,5.8e+02,2.1e+04,1275662
s1000_g1e2,3072,11256943,tfqmr/asm/overlap3,KSPSolve,3,4.1,1.366667e+00,1.57e+09,3.6e+08,8.2e+02,1.5e+04,1132540
s1000_g1e2,3072,11256941,tfqmr/asm/overlap1,KSPSolve,3,2.7,9.000000e-01,1.24e+09,2.3e+08,5.9e+02,1.4e+04,1348014
s1000_g1e2,3072,42851841,gmres/bjacobi,KSPSolve,3,6.3,2.100000e+00,4.44e+09,2.8e+08,5.8e+02,4.6e+04,2080621
s1000_g1e2,3072,81986705,cg/jacobi,KSPSolve,1,1.7821e-02,1.782100e-02,1.41e+05,2.4e+04,5.8e+02,1.5e+01,23553
s1000_g1e2,3072,82456576,tfqmr/jacobi,KSPSolve,1,2.1,2.100000e+00,1.41e+09,2.4e+08,5.8e+02,3.0e+04,1995297
s1000_g1e2,3072,89269802,lgmres/asm/overlap1,KSPSolve,1,6.6,6.600000e+00,2.03e+09,2.3e+08,5.8e+02,2.1e+04,911642
s1000_g1e2,3072,53362206,bicg/jacobi,KSPSolve,1,3.2513e-02,3.251300e-02,6.78e+06,1.3e+06,5.8e+02,1.7e+02,620134
s1000_g1e2,3072,83929537,cg/asm,KSPSolve,1,1.8,1.800000e+00,7.26e+08,1.3e+08,5.8e+02,1.7e+04,1145435
s1000_g1e2,3072,45869638,fgmres/asm/overlap3,KSPSolve,3,6.7,2.233333e+00,3.93e+09,6.2e+08,8.1e+02,3.5e+04,1722167
s1000_g1e2,3072,45869637,fgmres/asm/overlap2,KSPSolve,3,7.5,2.500000e+00,4.13e+09,6.9e+08,6.0e+02,3.9e+04,1619138
s1000_g1e2,3072,36482981,fgmres/asm,KSPSolve,3,4.4,1.466667e+00,3.87e+09,4.6e+08,5.8e+02,3.8e+04,2598358
s1000_g1e2,3072,18524981,ibcgs/bjacobi,KSPSolve,3,1.9,6.333333e-01,1.28e+09,1.2e+08,5.8e+02,1.0e+04,1957820
s1000_g1e2,3072,12321508,fgmres/bjacobi,KSPSolve,3,3.9,1.300000e+00,4.16e+09,2.7e+08,5.8e+02,4.4e+04,3114939
s1000_g1e2,3072,89269803,lgmres/asm/overlap2,KSPSolve,1,4.4,4.400000e+00,2.15e+09,3.5e+08,6.0e+02,2.1e+04,1424896
s1000_g1e2,3072,89269801,lgmres/asm/overlap0,KSPSolve,1,3.1,3.100000e+00,1.92e+09,1.2e+08,5.8e+02,2.1e+04,1799504
s1000_g1e2,3072,22479830,gmres/asm,KSPSolve,3,4.3,1.433333e+00,3.78e+09,4.5e+08,5.8e+02,3.7e+04,2608302
s1000_g1e2,3072,89269804,lgmres/asm/overlap3,KSPSolve,1,4.0,4.000000e+00,2.27e+09,3.5e+08,8.2e+02,2.1e+04,1671318
s1000_g1e2,3072,75830647,ibcgs/asm/overlap1,KSPSolve,3,1.5,5.000000e-01,1.18e+09,2.1e+08,5.9e+02,8.7e+03,2208009
s1000_g1e2,3072,44673503,fgmres/none,KSPSolve,1,1.6,1.600000e+00,1.44e+09,1.2e+08,5.8e+02,2.0e+04,2660234
s1000_g1e2,3072,99720138,cg/bjacobi,KSPSolve,1,2.0,2.000000e+00,1.19e+09,1.2e+08,5.8e+02,3.0e+04,1757640
s1000_g1e2,3072,80361466,bcgs/asm/overlap0,KSPSolve,3,2.0,6.666667e-01,1.26e+09,1.3e+08,5.8e+02,2.1e+04,1838275
s1000_g1e2,3072,80361467,bcgs/asm/overlap1,KSPSolve,3,1.9,6.333333e-01,1.09e+09,2.1e+08,5.9e+02,1.7e+04,1710529
s1000_g1e2,3072,81997754,tfqmr/asm,KSPSolve,3,1.8,6.000000e-01,1.24e+09,2.3e+08,5.9e+02,1.4e+04,1957450
s1000_g1e2,3072,80361465,bcgs/asm/overlap3,KSPSolve,3,1.7,5.666667e-01,1.03e+09,2.4e+08,8.2e+02,1.3e+04,1730431
s1000_g1e2,3072,80361464,bcgs/asm/overlap2,KSPSolve,3,1.7,5.666667e-01,1.04e+09,2.7e+08,6.0e+02,1.5e+04,1764086
s1000_g1e2,3072,19481960,bicg/none,KSPSolve,1,1.8511e-02,1.851100e-02,3.78e+05,7.2e+04,5.8e+02,2.1e+01,60678
s1000_g1e2,3072,8520536,bcgs/jacobi,KSPSolve,3,3.1,1.033333e+00,1.63e+09,2.9e+08,5.8e+02,4.8e+04,1557472
s1000_g1e2,3072,1216556,ibcgs/jacobi,KSPSolve,1,2.0009e-01,2.000900e-01,9.79e+07,1.6e+07,5.8e+02,1.3e+03,1455616
s1000_g1e2,3072,96689089,cg/none,KSPSolve,1,1.9739e-02,1.973900e-02,3.40e+05,6.0e+04,5.8e+02,2.1e+01,51235
s1000_g1e2,3072,53302993,tfqmr/bjacobi,KSPSolve,3,2.1,7.000000e-01,1.67e+09,1.7e+08,5.8e+02,2.1e+04,2315998
s1000_g1e2,3072,49542066,bcgs/none,KSPSolve,1,1.7394e-02,1.739400e-02,4.03e+05,7.2e+04,5.8e+02,2.4e+01,68944
s1000_g1e2,3072,75830646,ibcgs/asm/overlap0,KSPSolve,3,1.8,6.000000e-01,1.33e+09,1.3e+08,5.8e+02,1.1e+04,2179257
s1000_g1e2,3072,44526267,fgmres/jacobi,KSPSolve,1,1.6,1.600000e+00,1.46e+09,1.2e+08,5.8e+02,2.0e+04,2672152
s1000_g1e2,3072,91036839,bcgs/bjacobi,KSPSolve,3,1.9,6.333333e-01,1.26e+09,1.3e+08,5.8e+02,2.1e+04,1945867
s1000_g1e2,3072,11256944,tfqmr/asm/overlap2,KSPSolve,3,3.5,1.166667e+00,1.45e+09,3.7e+08,6.0e+02,1.5e+04,1213581
s1000_g1e2,3072,90783920,gmres/jacobi,KSPSolve,1,1.4,1.400000e+00,1.46e+09,1.2e+08,5.8e+02,2.0e+04,2927756
s1000_g1e2,3072,30870722,gmres/asm/overlap0,KSPSolve,3,1.2,4.000000e-01,4.38e+09,2.8e+08,5.8e+02,4.5e+04,1037087
s1000_g1e2,3072,30870721,gmres/asm/overlap3,KSPSolve,3,1.3,4.333333e-01,4.22e+09,6.7e+08,8.2e+02,3.7e+04,908080
s1000_g1e2,3072,30870720,gmres/asm/overlap2,KSPSolve,3,4.5,1.500000e+00,3.97e+09,6.7e+08,6.0e+02,3.7e+04,2586135
s1000_g1e2,3072,45869639,fgmres/asm/overlap0,KSPSolve,3,4.5,1.500000e+00,4.40e+09,2.8e+08,5.8e+02,4.6e+04,2856038
s1000_g1e2,3072,30870723,gmres/asm/overlap1,KSPSolve,3,6.4,2.133333e+00,3.82e+09,4.6e+08,5.8e+02,3.7e+04,1757347
s1000_g1e2,3072,69323954,gmres/none,KSPSolve,1,1.6,1.600000e+00,1.44e+09,1.2e+08,5.8e+02,2.0e+04,2669398
s1000_g1e2,3072,36564233,bicg/asm/overlap1,KSPSolve,1,8.0017e-02,8.001700e-02,2.07e+07,4.0e+06,6.3e+02,2.7e+02,768516
s1000_g1e2,3072,36564232,bicg/asm/overlap0,KSPSolve,1,8.7264e-02,8.726400e-02,2.45e+07,2.6e+06,5.8e+02,3.4e+02,833927
s1000_g1e2,3072,36564235,bicg/asm/overlap3,KSPSolve,1,1.4732e-01,1.473200e-01,3.23e+07,8.0e+06,8.8e+02,3.4e+02,651585
s1000_g1e2,3072,36564234,bicg/asm/overlap2,KSPSolve,1,1.2075e-01,1.207500e-01,3.31e+07,8.8e+06,6.4e+02,3.8e+02,815298
s1000_g1e2,3072,13323659,bicg/bjacobi,KSPSolve,1,7.6113e-02,7.611300e-02,2.45e+07,2.6e+06,5.8e+02,3.3e+02,956101
s1000_g1e2,3072,36931900,bicg/asm,KSPSolve,1,9.8071e-02,9.807100e-02,2.07e+07,4.0e+06,6.3e+02,2.7e+02,627041
s1000_g1e2,3072,95762355,cg/asm/overlap0,KSPSolve,1,3.9,3.900000e+00,1.19e+09,1.2e+08,5.8e+02,3.0e+04,902494
s1000_g1e2,3072,95762354,cg/asm/overlap1,KSPSolve,1,2.0,2.000000e+00,7.26e+08,1.3e+08,5.8e+02,1.7e+04,1031990
s1000_g1e2,3072,95762353,cg/asm/overlap2,KSPSolve,1,1.7,1.700000e+00,2.67e+08,6.8e+07,6.0e+02,5.7e+03,452215
s1000_g1e2,3072,95762352,cg/asm/overlap3,KSPSolve,1,3.5951e-01,3.595100e-01,3.75e+07,9.0e+06,8.7e+02,7.4e+02,310303
s1000_g1e2,3072,45869640,fgmres/asm/overlap1,KSPSolve,3,1.3,4.333333e-01,3.90e+09,4.7e+08,5.8e+02,3.9e+04,876811
s1000_g1e2,384,7481378,tfqmr/none,KSPSolve,1,1.3,1.300000e+00,1.09e+10,2.9e+07,1.7e+03,3.0e+04,295406
s1000_g1e2,384,75830645,ibcgs/asm/overlap3,KSPSolve,3,5.2,1.733333e+00,8.23e+09,3.3e+07,2.3e+03,7.6e+03,593783
s1000_g1e2,384,75830644,ibcgs/asm/overlap2,KSPSolve,3,5.7,1.900000e+00,7.15e+09,2.9e+07,1.7e+03,6.8e+03,467811
s1000_g1e2,384,11256942,tfqmr/asm/overlap0,KSPSolve,3,1.6,5.333333e-01,9.45e+09,1.4e+07,1.7e+03,1.5e+04,214151
s1000_g1e2,384,11256943,tfqmr/asm/overlap3,KSPSolve,1,3.9,3.900000e+00,2.10e+10,8.6e+07,2.3e+03,3.0e+04,200413
s1000_g1e2,384,11256941,tfqmr/asm/overlap1,KSPSolve,3,1.5,5.000000e-01,8.64e+09,2.6e+07,1.7e+03,1.3e+04,207195
s1000_g1e2,384,42851841,gmres/bjacobi,KSPSolve,3,3.8,1.266667e+00,3.22e+10,3.1e+07,1.7e+03,4.2e+04,314647
s1000_g1e2,384,81986705,cg/jacobi,KSPSolve,1,1.2010e-02,1.201000e-02,1.11e+06,2.9e+03,1.7e+03,1.5e+01,34949
s1000_g1e2,384,82456576,tfqmr/jacobi,KSPSolve,1,1.4,1.400000e+00,1.11e+10,2.9e+07,1.7e+03,3.0e+04,281516
s1000_g1e2,384,89269802,lgmres/asm/overlap1,KSPSolve,1,2.0,2.000000e+00,1.56e+10,2.8e+07,1.7e+03,2.1e+04,289596
s1000_g1e2,384,53362206,bicg/jacobi,KSPSolve,1,7.3171e-02,7.317100e-02,5.34e+07,1.5e+05,1.7e+03,1.7e+02,275555
s1000_g1e2,384,83929537,cg/asm,KSPSolve,1,1.9,1.900000e+00,1.13e+09,3.4e+06,1.7e+03,3.5e+03,212981
s1000_g1e2,384,45869638,fgmres/asm/overlap3,KSPSolve,3,3.6,1.200000e+00,2.53e+10,6.7e+07,2.3e+03,3.1e+04,259485
s1000_g1e2,384,45869637,fgmres/asm/overlap2,KSPSolve,3,3.9,1.300000e+00,2.80e+10,7.6e+07,1.7e+03,3.6e+04,266857
s1000_g1e2,384,36482981,fgmres/asm,KSPSolve,3,3.8,1.266667e+00,2.89e+10,5.4e+07,1.7e+03,3.7e+04,281390
s1000_g1e2,384,18524981,ibcgs/bjacobi,KSPSolve,3,5.1,1.700000e+00,9.20e+09,1.4e+07,1.7e+03,9.3e+03,670987
s1000_g1e2,384,12321508,fgmres/bjacobi,KSPSolve,3,3.8,1.266667e+00,3.21e+10,3.1e+07,1.7e+03,4.2e+04,311350
s1000_g1e2,384,89269803,lgmres/asm/overlap2,KSPSolve,1,2.1,2.100000e+00,1.59e+10,4.2e+07,1.7e+03,2.1e+04,279997
s1000_g1e2,384,89269801,lgmres/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.53e+10,1.4e+07,1.7e+03,2.1e+04,292909
s1000_g1e2,384,22479830,gmres/asm,KSPSolve,3,3.5,1.166667e+00,2.69e+10,5.1e+07,1.7e+03,3.4e+04,284227
s1000_g1e2,384,89269804,lgmres/asm/overlap3,KSPSolve,1,2.2,2.200000e+00,1.62e+10,4.2e+07,2.3e+03,2.1e+04,277717
s1000_g1e2,384,75830647,ibcgs/asm/overlap1,KSPSolve,3,5.2,1.733333e+00,7.99e+09,2.3e+07,1.7e+03,7.9e+03,572984
s1000_g1e2,384,44673503,fgmres/none,KSPSolve,1,1.1,1.100000e+00,1.14e+10,1.5e+07,1.7e+03,2.0e+04,377440
s1000_g1e2,384,99720138,cg/bjacobi,KSPSolve,1,5.1,5.100000e+00,3.39e+09,5.2e+06,1.7e+03,1.1e+04,250313
s1000_g1e2,384,80361466,bcgs/asm/overlap0,KSPSolve,3,1.4,4.666667e-01,8.17e+09,1.3e+07,1.7e+03,1.7e+04,218816
s1000_g1e2,384,80361467,bcgs/asm/overlap1,KSPSolve,3,2.8,9.333333e-01,7.82e+09,2.4e+07,1.7e+03,1.6e+04,101888
s1000_g1e2,384,81997754,tfqmr/asm,KSPSolve,3,1.5,5.000000e-01,8.64e+09,2.6e+07,1.7e+03,1.3e+04,210035
s1000_g1e2,384,80361465,bcgs/asm/overlap3,KSPSolve,3,1.3,4.333333e-01,7.10e+09,2.9e+07,2.3e+03,1.4e+04,204617
s1000_g1e2,384,80361464,bcgs/asm/overlap2,KSPSolve,3,1.3,4.333333e-01,6.81e+09,2.9e+07,1.7e+03,1.4e+04,195198
s1000_g1e2,384,19481960,bicg/none,KSPSolve,1,1.4993e-02,1.499300e-02,2.97e+06,8.7e+03,1.7e+03,2.1e+01,74916
s1000_g1e2,384,8520536,bcgs/jacobi,KSPSolve,2,8.3,4.150000e+00,7.64e+09,2.1e+07,1.7e+03,2.8e+04,346627
s1000_g1e2,384,1216556,ibcgs/jacobi,KSPSolve,2,6.0,3.000000e+00,9.28e+09,2.3e+07,1.7e+03,1.6e+04,576754
s1000_g1e2,384,96689089,cg/none,KSPSolve,1,1.4173e-02,1.417300e-02,2.68e+06,7.3e+03,1.7e+03,2.1e+01,71358
s1000_g1e2,384,53302993,tfqmr/bjacobi,KSPSolve,3,1.5,5.000000e-01,9.45e+09,1.4e+07,1.7e+03,1.5e+04,232515
s1000_g1e2,384,49542066,bcgs/none,KSPSolve,1,5.7099e-03,5.709900e-03,3.18e+06,8.7e+03,1.7e+03,2.4e+01,210027
s1000_g1e2,384,75830646,ibcgs/asm/overlap0,KSPSolve,3,5.4,1.800000e+00,9.30e+09,1.4e+07,1.7e+03,9.4e+03,644113
s1000_g1e2,384,44526267,fgmres/jacobi,KSPSolve,1,1.1,1.100000e+00,1.15e+10,1.5e+07,1.7e+03,2.0e+04,378227
s1000_g1e2,384,91036839,bcgs/bjacobi,KSPSolve,3,1.2,4.000000e-01,8.17e+09,1.3e+07,1.7e+03,1.7e+04,239056
s1000_g1e2,384,11256944,tfqmr/asm/overlap2,KSPSolve,3,1.9,6.333333e-01,9.88e+09,4.2e+07,1.7e+03,1.5e+04,195656
s1000_g1e2,384,90783920,gmres/jacobi,KSPSolve,1,1.1,1.100000e+00,1.15e+10,1.5e+07,1.7e+03,2.0e+04,387973
s1000_g1e2,384,30870722,gmres/asm/overlap0,KSPSolve,3,4.2,1.400000e+00,3.23e+10,3.1e+07,1.7e+03,4.2e+04,287485
