avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
2718.835,34.01184,300.0004,1,300.0004,1.232058,0.002895,36025721,lhr11c,fair,fair,0.000334,766.77,766.77 % more time of default solver time,0.11537133
13658.6,473333.5,8,1,9.357463,4233652000,0.007544,29030070,c-48,fair,fair,0.00087,767.13,767.13 % more time of default solver time,0.115323436
2718.835,34.01084,205.3392,1,205.3392,1.232031,0.002906,36025721,lhr11,fair,fair,0.000334,770.06,770.06 % more time of default solver time,0.114934618
138.2495,2785983000,16.79706,8,16.79706,1.372742,0.015463,36564232,ex7,fair,fair,0.00174,788.68,788.68 % more time of default solver time,0.112526677
1766.2,34.00327,115.0295,1,115.0295,2.234751,0.002019,36025721,lhr07,fair,fair,0.000225,797.33,797.33 % more time of default solver time,0.111441308
3695.335,2228051,8,1,9.417835,2.47E+14,0.001066,37052868,c-29,fair,fair,0.000118,803.39,803.39 % more time of default solver time,0.110694184
2455.749,0.08414,37.70429,2,37.70429,136.4266,0.014661,29030070,add32,fair,fair,0.001612,809.49,809.49 % more time of default solver time,0.109951572
4280.93,34.01084,37.91649,1,37.91649,1.088403,0.013631,19932321,lhr34,fair,fair,0.001486,817.29,817.29 % more time of default solver time,0.109016213
677.0249,1,1.777991,3,1.777991,10.34839,0.003835,19932321,cage9,fair,fair,0.00041,835.37,835.37 % more time of default solver time,0.106910039
380.9263,19.01436,20.6992,1,20.6992,1.168659,0.000347,36025721,lhr01,fair,fair,0.000037,837.84,837.84 % more time of default solver time,0.106628242
3298.002,19187.95,8,1,9.098086,489.0298,0.000903,29030070,c-27,fair,fair,0.000095,850.53,850.53 % more time of default solver time,0.105204873
9171.338,3379670000,255.4039,2,257.1909,9.845392,0.009775,36564232,bayer04,fair,fair,0.001025,853.66,853.66 % more time of default solver time,0.104859335
3150.77,3.04E+12,21.66378,2,30.9457,102.736,60.106,19932321,ted_A_unscaled,fair,fair,6.1725,873.77,873.77 % more time of default solver time,0.102693575
849.6811,8129.613,59.48493,2,57.87321,4.90858,0.006731,19932321,onetone2,fair,fair,0.000688,878.34,878.34 % more time of default solver time,0.102213638
7939.423,5.28E+12,38.60734,5,29.62305,20.60074,0.69411,19932321,nmos3,fair,fair,0.069358,900.76,900.76 % more time of default solver time,0.099923643
1089.52,32.81664,54.32055,1,54.32055,1.603471,0.001253,36025721,lhr04,fair,fair,0.000125,902.4,902.4 % more time of default solver time,0.099760575
7235.701,2.819168,25.86509,2,25.86509,3.672348,0.55684,7285382,memplus,fair,fair,0.055465,903.95,903.95 % more time of default solver time,0.099606709
7235.701,2.819168,25.86509,2,25.86509,3.672348,0.55749,32168837,memplus,fair,fair,0.055465,905.12,905.12 % more time of default solver time,0.099490574
2073.186,1,1.823749,5,1.823749,10.06163,0.013342,36025721,cage10,fair,fair,0.001304,923.16,923.16 % more time of default solver time,0.097736471
3044.998,51113.18,8,1,9.144222,5.10E+12,0.000998,37052868,c-24,fair,fair,0.000097,928.87,928.87 % more time of default solver time,0.097194389
4871.523,1.00E+12,48.35862,1,48.35862,1125.627,0.007295,32168837,xingo3012,fair,fair,0.000704,936.22,936.22 % more time of default solver time,0.096504455
40.66667,0.017157,15.06754,1,15.06754,165.311,16.89,19932321,inlet_E,fair,fair,1.6284,937.21,937.21 % more time of default solver time,0.096412078
207.3176,6.137601,21.88374,24,21.88374,7001.199,0.0814,19932321,raefsky1,fair,fair,0.007827,939.99,939.99 % more time of default solver time,0.096154791
315.2407,2667452000,22.18478,1,22.25295,367.9052,0.01263,36025721,Zd_Jac3_db,fair,fair,0.001207,946.4,946.4 % more time of default solver time,0.095566112
17111.48,5304.473,19.62762,1,16.55665,5.36E+11,0.004232,29030070,c-51,fair,fair,0.000402,952.74,952.74 % more time of default solver time,0.094990548
792.7765,2.957396,295.84,2,295.84,512.5285,0.001407,45869639,adder_dcop_04,fair,fair,0.00013,982.31,982.31 % more time of default solver time,0.092395167
4550.602,18710.87,8,1,9.653214,6.244176,0.001391,37052868,c-35,fair,fair,0.000128,986.72,986.72 % more time of default solver time,0.092020129
1226.949,2593831,38.84708,2,38.84708,1130.509,0.001005,36025721,meg1,fair,fair,0.000092,992.39,992.39 % more time of default solver time,0.091542289
315.424,2683045000,24.49135,1,24.45394,703.2754,0.012221,36025721,Zd_Jac2_db,fair,fair,0.001087,1024.29,1024.29 % more time of default solver time,0.088945258
1068.327,1347558,8.405513,56,9.03683,1288.836,113.32,19932321,heart2,fair,fair,10.062,1026.22,1026.22 % more time of default solver time,0.088792799
16272.73,265860.7,17.52817,1,16.55665,2801.486,0.006362,29030070,c-50,fair,fair,0.000557,1042.19,1042.19 % more time of default solver time,0.087551085
315.2407,729364000,20.04573,1,20.96626,70.65166,0.016579,69654763,Zd_Jac6_db,fair,fair,0.001451,1042.59,1042.59 % more time of default solver time,0.087520357
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.37295,59072883,viscoplastic1_C_6,fair,fair,0.032588,1044.44,1044.44 % more time of default solver time,0.087379005
26578.7,120696,18.97533,1,17.60487,225.3689,0.008072,29030070,c-56,fair,fair,0.000701,1051.5,1051.5 % more time of default solver time,0.086843409
1002.23,0.995896,12.06679,2,12.06679,3897.84,0.057698,37052868,add20,fair,fair,0.004999,1054.19,1054.19 % more time of default solver time,0.086640785
157.7643,18.9037,18.3318,9,18.3318,20069.32,1.3699,37052868,cavity10,fair,fair,0.11613,1079.63,1079.63 % more time of default solver time,0.084772611
157.7643,18.9037,18.3318,9,18.3318,20069.32,1.37,29030070,cavity10,fair,fair,0.11613,1079.71,1079.71 % more time of default solver time,0.084766423
5251.685,890802,46.89656,1,45.99347,1922.782,0.084509,36564232,rajat27,fair,fair,0.00706,1097.01,1097.01 % more time of default solver time,0.083541398
78.18505,167073100,16.59974,1,16.59974,1.499393,0.007085,37052868,ex18,fair,fair,0.000585,1111.11,1111.11 % more time of default solver time,0.082568807
1766.2,34.00327,115.0295,1,115.0295,2.234751,0.002733,19932321,lhr07,fair,fair,0.000225,1114.67,1114.67 % more time of default solver time,0.082327113
4781.382,1.00E+12,44.25141,1,44.25141,411.785,0.008459,19932321,bips07_3078,fair,fair,0.000688,1129.51,1129.51 % more time of default solver time,0.081333491
2493.753,8130.323,59.48493,2,57.87321,4.908819,0.009743,36025721,onetone1,fair,fair,0.000785,1141.15,1141.15 % more time of default solver time,0.080570666
6737.537,1,1.865141,3,1.865141,10.06588,0.067097,36025721,cage11,fair,fair,0.005368,1149.94,1149.94 % more time of default solver time,0.080003577
7235.701,2.819168,25.86509,2,25.86509,3.672348,0.70091,69654763,memplus,fair,fair,0.055465,1163.7,1163.7 % more time of default solver time,0.079132842
176.6775,1306,1.740363,2,1.740363,18376.04,0.014544,29030070,CAG_mat364,fair,fair,0.001115,1204.39,1204.39 % more time of default solver time,0.076663916
7733.021,42005.41,23.91838,1,20.9297,121.2217,0.002729,37052868,c-42,fair,fair,0.000209,1205.74,1205.74 % more time of default solver time,0.07658483
4682.132,205057,16.33092,1,17.5344,36963920,0.001558,37052868,c-33,fair,fair,0.000119,1209.24,1209.24 % more time of default solver time,0.076379974
1002.23,0.995896,12.06679,2,12.06679,3897.84,0.065935,29030070,add20,fair,fair,0.004999,1218.96,1218.96 % more time of default solver time,0.075817093
17492.32,4.00089,3.210354,3,3.210354,182.3608,12.765,69654763,Zhao2,fair,fair,0.95734,1233.38,1233.38 % more time of default solver time,0.074997258
280.7343,3.45E+11,34.81199,1,31.22471,825.4974,0.010303,36025721,std1_Jac2_db,fair,fair,0.000756,1262.83,1262.83 % more time of default solver time,0.073376686
6771.777,252568.1,8,1,9.028773,513.3033,0.003236,37052868,c-39,fair,fair,0.000231,1300.87,1300.87 % more time of default solver time,0.071384425
3967.619,54941,10.75529,1,11.29441,43267210,0.001909,37052868,c-31,fair,fair,0.000136,1303.68,1303.68 % more time of default solver time,0.071241488
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.092455,37052868,t2d_q9,fair,fair,0.00655,1311.53,1311.53 % more time of default solver time,0.070845276
1089.52,32.81664,54.32055,1,54.32055,1.603471,0.001778,19932321,lhr04,fair,fair,0.000125,1322.4,1322.4 % more time of default solver time,0.070303712
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.092266,37052868,t2d_q9_A_01,fair,fair,0.006481,1323.64,1323.64 % more time of default solver time,0.07024256
1089.52,32.81764,300.1218,1,300.1485,1.603216,0.001783,19932321,lhr04c,fair,fair,0.000125,1326.4,1326.4 % more time of default solver time,0.070106562
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.09269,37052868,t2d_q4,fair,fair,0.006496,1326.88,1326.88 % more time of default solver time,0.070083073
793.8216,2.932791,248.7111,2,248.7111,70.99239,0.001272,45869639,adder_dcop_11,fair,fair,0.000089,1329.21,1329.21 % more time of default solver time,0.069968553
66.22222,5.333333,1.034632,4,1.034632,2208.528,0.092789,37052868,t2d_q4_A_01,fair,fair,0.00648,1331.93,1331.93 % more time of default solver time,0.069835864
57.75926,9.07655,19.87968,1,19.87968,4.419455,0.008143,19932321,inlet,fair,fair,0.000568,1333.63,1333.63 % more time of default solver time,0.069753162
1615.923,18505.34,8,1,9.446362,8058892,0.000758,29030070,c-19,fair,fair,0.000052,1357.69,1357.69 % more time of default solver time,0.068601583
1002.23,0.995896,12.06679,2,12.06679,3897.84,0.073573,19932321,add20,fair,fair,0.004999,1371.75,1371.75 % more time of default solver time,0.067946122
3019.319,518813.7,8,1,9.809822,335474900,0.001197,29030070,c-26,fair,fair,0.000078,1434.62,1434.62 % more time of default solver time,0.065162907
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,0.006403,37052868,c-49,fair,fair,0.000412,1454.13,1454.13 % more time of default solver time,0.064344838
66.22222,5.333333,1.034632,4,1.034632,2208.528,0.10079,29030070,t2d_q4_A_01,fair,fair,0.00648,1455.4,1455.4 % more time of default solver time,0.064292092
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.10198,29030070,t2d_q4,fair,fair,0.006496,1469.89,1469.89 % more time of default solver time,0.063698764
315.2407,729364000,20.04573,1,20.96626,70.65166,0.022858,19932321,Zd_Jac6_db,fair,fair,0.001451,1475.33,1475.33 % more time of default solver time,0.06347887
66.22222,5.333333,1.034632,4,1.034632,2145.693,0.10566,29030070,t2d_q9_A_01,fair,fair,0.006481,1530.3,1530.3 % more time of default solver time,0.061338255
80.8,4419.587,2.589691,3,2.588603,3978.371,5.1425,29030070,chem_master1,fair,fair,0.31114,1552.79,1552.79 % more time of default solver time,0.060503646
2344.653,1179444,18.02107,2,18.02107,262112.2,0.10197,19932321,jan99jac060,fair,fair,0.00611,1568.9,1568.9 % more time of default solver time,0.059919584
2817.264,64187.34,16.75002,1,16.15871,19.09824,0.001179,37052868,c-22,fair,fair,0.00007,1584.29,1584.29 % more time of default solver time,0.059372349
3695.335,2228051,8,1,9.417835,2.47E+14,0.002005,29030070,c-29,fair,fair,0.000118,1599.15,1599.15 % more time of default solver time,0.058852868
80.8,4419.587,2.589691,3,2.588603,3978.371,5.3098,37052868,chem_master1,fair,fair,0.31114,1606.56,1606.56 % more time of default solver time,0.058597311
32002.21,117191.4,17.52817,1,16.55665,211253900,0.011788,37052868,c-61,fair,fair,0.000689,1610.89,1610.89 % more time of default solver time,0.05844927
315.2407,2667452000,22.18478,1,22.25295,367.9052,0.020753,19932321,Zd_Jac3_db,fair,fair,0.001207,1619.39,1619.39 % more time of default solver time,0.058160266
2154.625,166309.2,10.88606,7,10.88606,8.87634,0.56073,19932321,viscoplastic1_C_6,fair,fair,0.032588,1620.66,1620.66 % more time of default solver time,0.058117097
27.55556,1,6.249406,1,6.249406,751.5137,0.004053,37052868,ex29,fair,fair,0.000235,1624.68,1624.68 % more time of default solver time,0.057981742
2314.406,27158.11,16.354,2,16.80601,5.012472,15.947,19932321,g7jac020sc,fair,fair,0.90747,1657.3,1657.3 % more time of default solver time,0.056905374
4550.602,18710.87,8,1,9.653214,6.244176,0.002305,29030070,c-35,fair,fair,0.000128,1700.78,1700.78 % more time of default solver time,0.055531453
7235.701,2.819168,25.86509,2,25.86509,3.672348,1.0094,36025721,memplus,fair,fair,0.055465,1719.89,1719.89 % more time of default solver time,0.054948484
793.6791,7.749682,261.0569,2,261.0569,263.5557,0.006983,45869639,adder_dcop_07,fair,fair,0.000383,1723.24,1723.24 % more time of default solver time,0.054847487
793.8216,2.432901,231.392,2,231.392,10.0628,0.003435,45869639,adder_dcop_14,fair,fair,0.000187,1736.9,1736.9 % more time of default solver time,0.054439592
7899.428,37329.74,14.48836,1,15.90564,52201110,0.003633,37052868,c-44,fair,fair,0.000189,1822.22,1822.22 % more time of default solver time,0.052023121
3044.998,51113.18,8,1,9.144222,5.10E+12,0.001874,29030070,c-24,fair,fair,0.000097,1831.96,1831.96 % more time of default solver time,0.051760939
66.22222,89701.22,1.129968,4,1.249586,1.384842,0.12622,59072883,t2d_q4_A_31,fair,fair,0.006464,1852.66,1852.66 % more time of default solver time,0.051212169
2493.753,8130.323,59.48493,2,57.87321,4.908819,0.015336,19932321,onetone1,fair,fair,0.000785,1853.63,1853.63 % more time of default solver time,0.05118675
2073.186,1,1.823749,5,1.823749,10.06163,0.02569,19932321,cage10,fair,fair,0.001304,1870.09,1870.09 % more time of default solver time,0.05075905
2314.406,26524340,24.13064,2,19.29646,75008.05,5.1586,36025721,g7jac020,fair,fair,0.24685,1989.77,1989.77 % more time of default solver time,0.04785213
793.8216,1.659115,98.94544,2,98.94544,102.3002,0.01935,45869639,adder_dcop_51,fair,fair,0.000918,2007.84,2007.84 % more time of default solver time,0.04744186
2001.442,106752800,9.833284,2,5.777977,2.713555,0.012478,69654763,sinc12,fair,fair,0.000591,2011.34,2011.34 % more time of default solver time,0.04736336
315.424,2683045000,24.49135,1,24.45394,703.2754,0.024386,19932321,Zd_Jac2_db,fair,fair,0.001087,2143.42,2143.42 % more time of default solver time,0.044574756
5251.685,890802,46.89656,1,45.99347,1922.782,0.15975,32168837,rajat27,fair,fair,0.00706,2162.75,2162.75 % more time of default solver time,0.044194053
78.18505,167073100,16.59974,1,16.59974,1.499393,0.013337,29030070,ex18,fair,fair,0.000585,2179.83,2179.83 % more time of default solver time,0.043862938
793.8216,1.644563,98.9454,2,98.9454,101.9332,0.01938,45869639,adder_dcop_54,fair,fair,0.000849,2182.69,2182.69 % more time of default solver time,0.04380805
793.8216,1.644497,98.94543,2,98.94543,94.88419,0.019261,45869639,adder_dcop_52,fair,fair,0.000843,2184.82,2184.82 % more time of default solver time,0.043767198
793.8216,1.663283,98.94544,2,98.94544,102.4127,0.019356,45869639,adder_dcop_50,fair,fair,0.000847,2185.24,2185.24 % more time of default solver time,0.043759041
4690.226,1.35E+12,36.1545,2,28.3416,14.50935,0.79889,19932321,igbt3,fair,fair,0.034771,2197.58,2197.58 % more time of default solver time,0.04352414
280.8856,4.24E+11,21.95572,1,22.47418,410.9239,0.026472,19932321,std1_Jac3_db,fair,fair,0.001126,2250.98,2250.98 % more time of default solver time,0.042535509
6003.076,44090.57,8,1,9.225167,22695430,0.003732,37052868,c-37,fair,fair,0.000154,2323.38,2323.38 % more time of default solver time,0.041264737
4682.132,205057,16.33092,1,17.5344,36963920,0.002921,29030070,c-33,fair,fair,0.000119,2354.62,2354.62 % more time of default solver time,0.040739473
7733.021,42005.41,23.91838,1,20.9297,121.2217,0.005138,29030070,c-42,fair,fair,0.000209,2358.37,2358.37 % more time of default solver time,0.040677306
6771.777,252568.1,8,1,9.028773,513.3033,0.005691,29030070,c-39,fair,fair,0.000231,2363.64,2363.64 % more time of default solver time,0.040590406
6737.537,1,1.865141,3,1.865141,10.06588,0.13325,19932321,cage11,fair,fair,0.005368,2382.3,2382.3 % more time of default solver time,0.040285178
2314.406,26524340,24.13064,2,19.29646,75008.05,6.302,69654763,g7jac020,fair,fair,0.24685,2452.97,2452.97 % more time of default solver time,0.039170105
3967.619,54941,10.75529,1,11.29441,43267210,0.003531,29030070,c-31,fair,fair,0.000136,2496.32,2496.32 % more time of default solver time,0.038516001
103.1031,25.41258,18.65127,1,18.65127,8105.049,0.62943,37052868,cavity06,fair,fair,0.024206,2500.31,2500.31 % more time of default solver time,0.038457017
103.1031,25.41258,18.65127,1,18.65127,8105.049,0.63273,29030070,cavity06,fair,fair,0.024206,2513.94,2513.94 % more time of default solver time,0.038256444
3210.688,8,0,9,0,4.16E+14,0.034086,36564232,n3c6-b7,fair,fair,0.001256,2613.85,2613.85 % more time of default solver time,0.036847973
5351.19,85.39954,12.90875,3,12.90875,646.577,0.00469,36025721,TSOPF_RS_b9_c6,fair,fair,0.000166,2725.3,2725.3 % more time of default solver time,0.035394456
793.8216,1.644563,98.94544,2,98.94544,62.8272,0.019309,45869639,adder_dcop_69,fair,fair,0.000673,2769.09,2769.09 % more time of default solver time,0.034854213
32167.9,42523.32,18.38216,1,16.85768,7.007406,0.018775,37052868,c-60,fair,fair,0.000652,2779.6,2779.6 % more time of default solver time,0.034727031
793.8216,1.644563,98.94544,2,98.94544,101.9363,0.019436,45869639,adder_dcop_68,fair,fair,0.000664,2827.11,2827.11 % more time of default solver time,0.034163408
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,0.012123,29030070,c-49,fair,fair,0.000412,2842.48,2842.48 % more time of default solver time,0.033984987
32002.21,117191.4,17.52817,1,16.55665,211253900,0.02037,29030070,c-61,fair,fair,0.000689,2856.46,2856.46 % more time of default solver time,0.033824251
2145.974,16396730,8,1,9.195952,3145559000,0.00168,37052868,c-20,fair,fair,0.000055,2954.55,2954.55 % more time of default solver time,0.032738095
2817.264,64187.34,16.75002,1,16.15871,19.09824,0.002201,29030070,c-22,fair,fair,0.00007,3044.29,3044.29 % more time of default solver time,0.031803726
27.55556,1,6.249406,1,6.249406,751.5137,0.00754,29030070,ex29,fair,fair,0.000235,3108.51,3108.51 % more time of default solver time,0.031167109
7899.428,37329.74,14.48836,1,15.90564,52201110,0.006918,29030070,c-44,fair,fair,0.000189,3560.32,3560.32 % more time of default solver time,0.027320035
32167.9,42523.32,18.38216,1,16.85768,7.007406,0.024179,29030070,c-60,fair,fair,0.000652,3608.44,3608.44 % more time of default solver time,0.026965549
793.8216,1.663467,98.94543,2,98.94543,102.4223,0.019217,45869639,adder_dcop_42,fair,fair,0.000507,3690.34,3690.34 % more time of default solver time,0.02638289
793.8216,1.663771,98.94544,2,98.94544,95.33964,0.019306,45869639,adder_dcop_41,fair,fair,0.000504,3730.56,3730.56 % more time of default solver time,0.026105874
793.8216,1.663543,98.94544,2,98.94544,102.4152,0.019186,45869639,adder_dcop_48,fair,fair,0.000499,3744.89,3744.89 % more time of default solver time,0.026008548
280.7343,3.45E+11,34.81199,1,31.22471,825.4974,0.029362,19932321,std1_Jac2_db,fair,fair,0.000756,3783.86,3783.86 % more time of default solver time,0.025747565
793.8216,1.644563,98.94544,2,98.94544,94.88779,0.0195,45869639,adder_dcop_61,fair,fair,0.000477,3988.05,3988.05 % more time of default solver time,0.024461538
138.2495,2785983000,16.79706,8,16.79706,1.372742,0.072074,36025721,ex7,fair,fair,0.00174,4042.18,4042.18 % more time of default solver time,0.024141854
7235.701,2.819168,25.86509,2,25.86509,3.672348,2.3207,37052868,memplus,fair,fair,0.055465,4084.08,4084.08 % more time of default solver time,0.023900116
7235.701,2.819168,25.86509,2,25.86509,3.672348,2.3295,29030070,memplus,fair,fair,0.055465,4099.95,4099.95 % more time of default solver time,0.02380983
7235.701,2.819168,25.86509,2,25.86509,3.672348,2.4489,19932321,memplus,fair,fair,0.055465,4315.22,4315.22 % more time of default solver time,0.022648944
6003.076,44090.57,8,1,9.225167,22695430,0.007074,29030070,c-37,fair,fair,0.000154,4493.51,4493.51 % more time of default solver time,0.021769861
793.8216,1.644563,98.94544,2,98.94544,62.8272,0.019159,45869639,adder_dcop_64,fair,fair,0.000398,4713.82,4713.82 % more time of default solver time,0.020773527
5251.685,890802,46.89656,1,45.99347,1922.782,0.33997,36025721,rajat27,fair,fair,0.00706,4715.44,4715.44 % more time of default solver time,0.020766538
7235.701,2.819168,25.86509,2,25.86509,3.672348,2.6954,59072883,memplus,fair,fair,0.055465,4759.64,4759.64 % more time of default solver time,0.020577651
2154.625,16.8037,6.886057,7,6.886057,71.72423,1.9953,59072883,viscoplastic1_C_2,fair,fair,0.040066,4880.03,4880.03 % more time of default solver time,0.020080188
793.8216,1.644563,98.94544,2,98.94544,101.9363,0.017774,45869639,adder_dcop_67,fair,fair,0.000351,4963.82,4963.82 % more time of default solver time,0.019747946
1711.529,949602.7,10.7586,2,10.7586,237587.1,0.11317,69654763,jan99jac020,fair,fair,0.002213,5013.87,5013.87 % more time of default solver time,0.019554652
0,0.000011,9.743589,1,9.743589,1.062902,0.008502,37052868,chipcool0_E,fair,fair,0.000162,5148.15,5148.15 % more time of default solver time,0.01905434
103.1031,18.93333,18.76616,9,18.76616,16566.99,0.67215,37052868,cavity05,fair,fair,0.012323,5354.43,5354.43 % more time of default solver time,0.018333705
66.22222,36.56131,0.908476,4,0.919111,7135.22,0.36129,37052868,t2d_q4_A_09,fair,fair,0.006577,5393.23,5393.23 % more time of default solver time,0.018204213
103.1031,18.93333,18.76616,9,18.76616,16566.99,0.68324,29030070,cavity05,fair,fair,0.012323,5444.43,5444.43 % more time of default solver time,0.018036122
66.22222,36.56131,0.908476,4,0.919111,7102.891,0.36254,37052868,t2d_q9_A_09,fair,fair,0.006494,5482.69,5482.69 % more time of default solver time,0.017912506
66.22222,36.56131,0.908476,4,0.919111,7135.22,0.36943,29030070,t2d_q4_A_09,fair,fair,0.006577,5517,5517.0 % more time of default solver time,0.017803102
66.22222,36.56131,0.908476,4,0.919111,7102.891,0.37335,29030070,t2d_q9_A_09,fair,fair,0.006494,5649.15,5649.15 % more time of default solver time,0.017393866
0,0.000011,9.743589,1,9.743589,5281.914,0.008468,37052868,chipcool1_E,fair,fair,0.000147,5660.54,5660.54 % more time of default solver time,0.017359471
2145.974,16396730,8,1,9.195952,3145559000,0.003276,29030070,c-20,fair,fair,0.000055,5856.36,5856.36 % more time of default solver time,0.016788767
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.39631,37052868,t2d_q4_A_10,fair,fair,0.006607,5898.34,5898.34 % more time of default solver time,0.016671293
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.39725,37052868,t2d_q9_A_10,fair,fair,0.00656,5955.64,5955.64 % more time of default solver time,0.016513531
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.40855,29030070,t2d_q4_A_10,fair,fair,0.006607,6083.59,6083.59 % more time of default solver time,0.016171827
793.8216,1.663846,98.94544,2,98.94544,102.4476,0.019364,45869639,adder_dcop_45,fair,fair,0.000312,6106.41,6106.41 % more time of default solver time,0.016112373
66.22222,36.94624,1.039372,4,1.047308,8671.071,0.40966,29030070,t2d_q9_A_10,fair,fair,0.00656,6144.82,6144.82 % more time of default solver time,0.016013279
793.8216,1.663817,98.94544,2,98.94544,95.3427,0.019308,45869639,adder_dcop_43,fair,fair,0.000304,6251.32,6251.32 % more time of default solver time,0.015744769
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.42018,37052868,t2d_q4_A_08,fair,fair,0.006542,6322.81,6322.81 % more time of default solver time,0.015569518
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.42142,37052868,t2d_q9_A_08,fair,fair,0.006536,6347.67,6347.67 % more time of default solver time,0.015509468
793.8216,1.644563,98.94545,2,98.94545,101.9362,0.019651,45869639,adder_dcop_56,fair,fair,0.000303,6385.48,6385.48 % more time of default solver time,0.015419063
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.42868,29030070,t2d_q4_A_08,fair,fair,0.006542,6452.74,6452.74 % more time of default solver time,0.015260801
66.22222,36.66171,0.908476,4,0.919111,7148.292,0.43142,29030070,t2d_q9_A_08,fair,fair,0.006536,6500.67,6500.67 % more time of default solver time,0.01514997
1711.529,949602.7,10.7586,2,10.7586,237587.1,0.15311,36564232,jan99jac020,fair,fair,0.002213,6818.66,6818.66 % more time of default solver time,0.014453661
793.8216,1.664105,98.94544,2,98.94544,88.05684,0.019027,45869639,adder_dcop_38,fair,fair,0.000272,6895.22,6895.22 % more time of default solver time,0.014295475
531.1134,2097152,9.976185,2,13.15285,7249.37,0.22457,36564232,mark3jac100sc,fair,fair,0.003188,6944.23,6944.23 % more time of default solver time,0.014196019
793.8216,1.663552,98.94544,2,98.94544,102.4188,0.019266,45869639,adder_dcop_44,fair,fair,0.000269,7062.08,7062.08 % more time of default solver time,0.013962421
3210.688,8,0,9,0,4.16E+14,0.090889,36025721,n3c6-b7,fair,fair,0.001256,7136.39,7136.39 % more time of default solver time,0.013819054
0,0.000011,9.743589,1,9.743589,1.062902,0.011791,29030070,chipcool0_E,fair,fair,0.000162,7178.4,7178.4 % more time of default solver time,0.013739293
0,0.000011,9.743589,1,9.743589,5281.914,0.010989,29030070,chipcool1_E,fair,fair,0.000147,7375.51,7375.51 % more time of default solver time,0.013377013
793.8216,1.663667,98.94544,2,98.94544,95.33113,0.020432,45869639,adder_dcop_39,fair,fair,0.000262,7698.47,7698.47 % more time of default solver time,0.012823023
16272.73,265860.7,17.52817,1,16.55665,2801.486,0.044781,59072883,c-50,fair,fair,0.000557,7939.68,7939.68 % more time of default solver time,0.012438311
66.22222,39.41596,0.91895,4,0.932924,7523.403,0.56986,37052868,t2d_q9_A_07,fair,fair,0.006516,8645.55,8645.55 % more time of default solver time,0.011434387
66.22222,39.41596,0.91895,4,0.932924,7591.559,0.56846,37052868,t2d_q4_A_07,fair,fair,0.00648,8672.53,8672.53 % more time of default solver time,0.011399219
66.22222,39.41596,0.91895,4,0.932924,7523.403,0.57491,29030070,t2d_q9_A_07,fair,fair,0.006516,8723.05,8723.05 % more time of default solver time,0.011333948
3357.687,2947531,15.80011,1,16.29494,4404925000,0.006954,37052868,c-28,fair,fair,0.000078,8815.38,8815.38 % more time of default solver time,0.011216566
66.22222,39.41596,0.91895,4,0.932924,7591.559,0.57906,29030070,t2d_q4_A_07,fair,fair,0.00648,8836.11,8836.11 % more time of default solver time,0.01119055
2344.653,533.8,8.38811,2,8.390674,16.00256,43.565,69654763,jan99jac080sc,fair,fair,0.47076,9154.18,9154.18 % more time of default solver time,0.010805922
2276.313,1061178,14.01906,2,14.01906,236137.5,0.48367,36564232,jan99jac040,fair,fair,0.005207,9188.84,9188.84 % more time of default solver time,0.010765605
4354.824,197392.6,67.92974,1,65.96292,7.032876,0.4081,36025721,GT01R,fair,fair,0.004259,9482.06,9482.06 % more time of default solver time,0.010436168
23666.59,182553400,30.76654,1,30.3247,2.40E+11,0.077443,37052868,c-54,fair,fair,0.000668,11493.26,11493.26 % more time of default solver time,0.008625699
1024.006,20004,24.46265,3,24.46265,50605.8,0.31401,37052868,Chebyshev2,fair,fair,0.002548,12223.78,12223.78 % more time of default solver time,0.008114391
793.8216,1.939259,236.888,2,236.888,57.42411,0.010874,45869639,adder_dcop_17,fair,fair,0.000088,12256.82,12256.82 % more time of default solver time,0.008092698
9779.248,7.020041,9.939635,3,10.05847,64852.74,4.8132,37052868,Ill_Stokes,fair,fair,0.038658,12350.72,12350.72 % more time of default solver time,0.008031663
9779.248,7.020041,9.939635,3,10.05847,64852.74,4.8194,29030070,Ill_Stokes,fair,fair,0.038658,12366.76,12366.76 % more time of default solver time,0.00802133
66.22222,4791.044,1.199713,4,1.354117,396403.8,1.5444,37052868,t2d_q9_A_12,fair,fair,0.012326,12429.61,12429.61 % more time of default solver time,0.007981093
66.22222,107.8268,1.027002,4,1.144468,19993.33,1.5486,37052868,t2d_q9_A_05,fair,fair,0.012345,12444.35,12444.35 % more time of default solver time,0.007971716
