lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared,solver,class,matrix_name,solver_time,default_time,Time Difference,Comparison,SpeedUp
0,0,7,0,6892,1,51,0,7,0.032501,0,0,306.7337,10023.11,93829,0,13205,369568.3,306.7346,0,80623,0,122.0514,-1857,0,0,367670.4,378.148,558499.5,0,0.039366,9.367503,1611811,0,93829,13206,13205,0.965517,1611811,1,0,9.80618,13206,0,0,2,0.140745,4858.476,534.7821,80623,6352,365772.6,1,391321400,58,0,405261900,1897.867,182886.3,0,182886.3,558499.6,365772.6,534.7821,365772.6,13206,3.12E+11,36025721,good,c-45,0.000358,0.000356,0.56,0.56 % more time of default solver time,0.994413408
0,0,6,0,17664,1,1702,0,6,8.516832,0,0,689710.9,23666.59,211743,0,31755,182553400,689710.9,0,179950,0,6384.915,-5639.013,0,0,182553400,500.5266,182712500,0,9.912641,30.76654,202995600,0,211743,31793,31755,1,202995600,1,0,30.3247,31793,0,0,2,0.150149,1024694,707.8515,179950,15211,182553400,1,2.40E+11,90,0,2262887000,2819.506,91276690,0,91276690,182712500,182553400,707.8515,182553400,31793,3.34E+16,36025721,good,c-54,0.000674,0.000668,0.9,0.9 % more time of default solver time,0.991097923
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570,0,87025,9801,100,1,17280570,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139,237161.7,0,148300.5,9801,0,69654763,good,t2d_q4_A_30,0.006461,0.00639,1.11,1.11 % more time of default solver time,0.989010989
0,26735,4,0,0,1,6,1,4,0.08976,0,63286,2.684982,17492.32,166453,0,32907,4.089752,2.774803,26735,10276,0,0.091635,-1.99024,0,0,2.095971,95.01323,95.22569,0,0.08976,3.210354,3102.85,0,166453,33861,32907,1,3102.85,3,2,3.210354,33861,0,0,6,0.938265,0.006539,122.9926,69306,2173,2.78199,0,2.10608,17,0,1014362000,2.020373,0.017835,0.166511,0.10755,134.5193,2.196354,132.5413,0.12539,33861,40.41924,69654763,good,Zhao1,0.004752,0.004691,1.3,1.3 % more time of default solver time,0.9871633
0,0,7,0,4245,1,25,1,7,1,0,0,0,20.10811,77592,0,48,1,0,0,0,0,0.4,0,0,0,0,0,0,0,1,12.5357,4242,0,77592,10605,48,1,4242,1,2,12.5357,10605,0,0,12,0,0.489898,0.000002,66987,37,1,1,75647910000,43,0,1804.9,0,0.5,0,0.5,65.13064,1,0,1,10605,0,36025721,good,ted_B_unscaled,0.000301,0.000295,2.03,2.03 % more time of default solver time,0.980066445
0,0,7,0,8702,1,630,0,7,0.002416,0,0,459.4059,10958.44,113372,0,14870,375384.1,459.4062,0,98029,0,25.26885,-3071,0,0,375383.6,274.1238,375413.4,0,0.002337,8,387699.9,0,113372,15343,14870,0.973684,387699.9,1,0,9.681241,15343,0,0,2,0.135333,3030.676,387.6696,98029,7668,375383.1,1,1130046000,76,0,485763000,1693.409,187691.5,0,187691.5,375413.5,375383.1,387.6696,375383.1,15343,1.41E+11,36025721,good,c-47,0.000361,0.000353,2.27,2.27 % more time of default solver time,0.977839335
0,100,8,0,0,99,9,1,8,23908.46,0,38612,19468.35,66.22222,87025,0,100,37362.49,19468.43,100,0,0,440.545,-71.99191,0,0,0,0,0,0,23804.35,1.044205,4317782,0,87025,9801,100,1,4317782,4,2,1.258102,9801,0,0,8,0,1234.182,4256.155,38612,9,23926.11,0,321109.2,40,0,10920.05,0,11954.19,52.47312,11954.27,136866.1,37434.49,0,23908.46,9801,0,69654763,good,t2d_q9_A_32,0.006348,0.006191,2.54,2.54 % more time of default solver time,0.975267801
0,3002,18,0,637,108,23,0,18,-250691.6,0,122627,245641.7,836.108,259688,0,3002,340858.3,245642.7,3002,4500,0,52540.35,-365528.4,0,0,343319.2,639114.1,9807558,0,1,10.57672,746808500,0,259688,14214,3002,0.2,-746807200,1,0,10.58338,14214,0,0,14,0.982672,55016.99,903833.1,122847,2964,252668.1,0,250639.5,10,0,1739910,52569.36,125346.3,0,-125345.3,9828360,365528.4,903843.8,1,14214,9.58E+13,69654763,good,airfoil_2d,0.023143,0.022197,4.26,4.26 % more time of default solver time,0.959123709
0,100,8,0,0,99,9,1,8,24.9464,0,38612,22.15812,66.22222,87025,0,100,36.66171,22.16161,100,0,0,5.385248,-0.005284,0,0,0,0,0,0,24.94597,0.908476,52780.81,0,87025,9801,100,1,52780.81,4,2,0.919111,9801,0,0,8,0,2.801852,2.946363,38612,9,24.94704,0,7148.292,19,0,10920.05,0,12.47147,0,12.47496,636.7134,36.66564,0,24.9464,9801,0,69654763,good,t2d_q4_A_08,0.006836,0.006542,4.49,4.49 % more time of default solver time,0.956992393
0,100,8,0,0,99,9,1,8,24.9464,0,38612,22.15812,66.22222,87025,0,100,36.66171,22.16161,100,0,0,5.385248,-0.005284,0,0,0,0,0,0,24.94597,0.908476,52780.81,0,87025,9801,100,1,52780.81,4,2,0.919111,9801,0,0,8,0,2.801852,2.946363,38612,9,24.94704,0,7148.292,19,0,10920.05,0,12.47147,0,12.47496,636.7134,36.66564,0,24.9464,9801,0,69654763,good,t2d_q4_A_08,0.006836,0.006542,4.49,4.49 % more time of default solver time,0.956992393
0,3002,18,0,637,108,23,0,18,-250691.6,0,122627,245641.7,836.108,259688,0,3002,340858.3,245642.7,3002,4500,0,52540.35,-365528.4,0,0,343319.2,639114.1,9807558,0,1,10.57672,746808500,0,259688,14214,3002,0.2,-746807200,1,0,10.58338,14214,0,0,14,0.982672,55016.99,903833.1,122847,2964,252668.1,0,250639.5,10,0,1739910,52569.36,125346.3,0,-125345.3,9828360,365528.4,903843.8,1,14214,9.58E+13,81986705,good,airfoil_2d,0.023205,0.022197,4.54,4.54 % more time of default solver time,0.956561086
0,0,4,0,12602,1,1510,0,4,0.002006,0,0,1196.11,16272.73,108013,0,22290,265860.7,1291.01,0,0,0,17.62358,-2645.109,0,0,0,0,0,0,0.066307,17.52817,394785.7,0,108013,22401,22290,1,394785.7,1,0,16.55665,22401,0,0,2,0,1799.293,210.346,85612,11346,265859.7,1,2801.486,98,0,1070735000,0,132882.4,0,132977.3,269312.6,265859.7,0,265859.7,22401,0,69654763,good,c-50,0.000593,0.000557,6.46,6.46 % more time of default solver time,0.939291737
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,36025721,good,wang4,0.019812,0.018522,6.96,6.96 % more time of default solver time,0.934887947
0,0,4,0,12602,1,1510,0,4,0.002006,0,0,1196.11,16272.73,108013,0,22290,265860.7,1291.01,0,0,0,17.62358,-2645.109,0,0,0,0,0,0,0.066307,17.52817,394785.7,0,108013,22401,22290,1,394785.7,1,0,16.55665,22401,0,0,2,0,1799.293,210.346,85612,11346,265859.7,1,2801.486,98,0,1070735000,0,132882.4,0,132977.3,269312.6,265859.7,0,265859.7,22401,0,11256941,good,c-50,0.000598,0.000557,7.36,7.36 % more time of default solver time,0.931438127
0,100,8,0,0,99,9,1,8,60418.4,0,38612,49223.42,66.22222,87025,0,100,91833.2,49223.73,100,0,0,1683.587,-90.24792,0,0,0,0,0,0,60147.19,1.096194,16500840,0,87025,9801,100,1,16500840,4,2,1.393384,9801,0,0,8,0,3695.628,9198.523,38612,9,60449.83,0,192450.7,31,0,10920.05,0,30209.04,0,30209.36,424689.8,91923.45,0,60418.4,9801,0,69654763,good,t2d_q4_A_43,0.006476,0.006026,7.47,7.47 % more time of default solver time,0.930512662
0,100,8,0,0,99,9,1,8,1508.971,0,38612,1108.331,66.22222,87025,0,100,1860.857,1108.351,100,0,0,67.3503,0,0,0,0,0,0,0,1508.971,1.04785,660100.3,0,87025,9801,100,1,660100.3,4,2,1.071613,9801,0,0,8,0,102.3035,171.4583,38612,9,1509.384,0,72394.64,37,0,10920.05,0,754.4753,0,754.4961,12837.26,1817.743,0,1508.971,9801,0,69654763,good,t2d_q4_A_28,0.006931,0.006413,8.08,8.08 % more time of default solver time,0.92526331
0,100,8,0,0,99,9,1,8,213.1836,0,38612,160.9718,66.22222,87025,0,100,260.3186,160.9793,100,0,0,16.49591,0,0,0,0,0,0,0,213.1836,1.043735,161676.4,0,87025,9801,100,1,161676.4,4,2,1.058807,9801,0,0,8,0,17.76725,23.40448,38612,9,213.213,0,28400.68,31,0,10920.05,0,106.5881,0,106.5956,2542.247,257.337,0,213.1836,9801,0,69654763,good,t2d_q9_A_19,0.007015,0.00645,8.76,8.76 % more time of default solver time,0.919458304
0,20408,82,0,0,12,306,0,82,0.117736,0,830178,0.585788,10168.16,1680777,0,20408,1.939552,0.588607,20408,0,0,0.139281,-1,0,0,0,0,0,0,0.117736,32.95973,2843.272,0,1680777,19236,20408,1,2843.272,10,1,32.95973,20414,0,0,51,0,0.049349,14.39267,830185,40672,0.633748,0,178.3352,17,0,241238900,0,0.229164,0.480055,0.231033,35.10715,1,0,0.460189,20414,0,36564232,good,ns3Da,0.7349,0.67185,9.38,9.38 % more time of default solver time,0.914206014
0,100,8,0,0,99,9,1,8,1152.13,0,38612,948.8753,66.22222,87025,0,100,1743.923,948.8962,100,0,0,66.85659,-0.001237,0,0,0,0,0,0,1152.13,0.964094,655261.4,0,87025,9801,100,1,655261.4,4,2,1.071613,9801,0,0,8,0,99.6103,161.2753,38612,9,1152.457,0,55273.51,25,0,10920.05,0,576.0546,0,576.0755,12565.5,1743.924,0,1152.13,9801,0,69654763,good,t2d_q9_A_27,0.006932,0.006326,9.58,9.58 % more time of default solver time,0.912579342
0,900,6,0,0,25230,7,1,6,0.208097,0,75552,0.25229,593.2381,177168,0,900,0.337057,0.252342,900,0,0,0.057352,-0.343443,0,0,0.278814,1.189286,10.37216,0,0.208097,6.527448,1494.811,0,177168,26064,900,1,1494.811,4,2,6.527448,26064,0,0,6,1,0.015029,1.681904,75552,21,0.268008,0,3957.661,10,0,870784.1,0.175104,0.10402,0,0.104073,10.44012,0.408421,1.681904,0.208097,26064,106.1673,36564232,good,wang3,0.027134,0.024596,10.32,10.32 % more time of default solver time,0.906464215
0,100,8,0,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,0,100,273.16,158.044,100,0,0,16.44538,-0.240919,0,0,0,0,0,0,180.4886,0.923498,161181.1,0,87025,9801,100,1,161181.1,4,2,0.960462,9801,0,0,8,0,17.60646,24.08351,38612,9,180.9742,0,24106.34,29,0,10920.05,0,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,0,69654763,good,t2d_q9_A_16,0.007089,0.006394,10.87,10.87 % more time of default solver time,0.901960784
0,0,19,0,7,1,36,1,19,4.144759,0,0,3903.565,1903.612,106526,0,5302,9984.465,6538.038,0,0,0,1035.961,-3768.416,0,0,0,0,0,0,0.002303,54.5609,5549643,0,106526,5357,5302,1,5549643,1,2,54.55913,5357,0,0,15,0,1383.317,67120.64,101169,2369,6676.351,1,2.046673,29,0,16915700,0,1565.33,1351.787,3826.575,143196.9,10023.24,0,4102.463,5357,0,36025721,good,s3rmt3m3,0.000435,0.000386,12.69,12.69 % more time of default solver time,0.887356322
0,0,19,0,7,1,36,1,19,4.144759,0,0,3903.565,1903.612,106526,0,5302,9984.465,6538.038,0,0,0,1035.961,-3768.416,0,0,0,0,0,0,0.002303,54.5609,5549643,0,106526,5357,5302,1,5549643,1,2,54.55913,5357,0,0,15,0,1383.317,67120.64,101169,2369,6676.351,1,2.046673,29,0,16915700,0,1565.33,1351.787,3826.575,143196.9,10023.24,0,4102.463,5357,0,36564232,good,s3rmt3m3,0.000449,0.000386,16.32,16.32 % more time of default solver time,0.859688196
0,3002,18,0,637,108,23,0,18,-250691.6,0,122627,245641.7,836.108,259688,0,3002,340858.3,245642.7,3002,4500,0,52540.35,-365528.4,0,0,343319.2,639114.1,9807558,0,1,10.57672,746808500,0,259688,14214,3002,0.2,-746807200,1,0,10.58338,14214,0,0,14,0.982672,55016.99,903833.1,122847,2964,252668.1,0,250639.5,10,0,1739910,52569.36,125346.3,0,-125345.3,9828360,365528.4,903843.8,1,14214,9.58E+13,36564232,good,airfoil_2d,0.025954,0.022197,16.93,16.93 % more time of default solver time,0.855243893
0,3002,18,0,637,108,23,0,18,-250691.6,0,122627,245641.7,836.108,259688,0,3002,340858.3,245642.7,3002,4500,0,52540.35,-365528.4,0,0,343319.2,639114.1,9807558,0,1,10.57672,746808500,0,259688,14214,3002,0.2,-746807200,1,0,10.58338,14214,0,0,14,0.982672,55016.99,903833.1,122847,2964,252668.1,0,250639.5,10,0,1739910,52569.36,125346.3,0,-125345.3,9828360,365528.4,903843.8,1,14214,9.58E+13,11256941,good,airfoil_2d,0.026097,0.022197,17.57,17.57 % more time of default solver time,0.850557535
0,0,4,0,13321,1,1570,0,4,0.684234,0,0,1994.878,17111.48,113123,0,23195,5304.473,1994.878,0,0,0,3.699098,-3218.805,0,0,0,0,0,0,0.175957,19.62762,85804.27,0,113123,23196,23195,0.979381,85804.27,1,0,16.55665,23196,0,0,2,0,90.20227,424.6667,89927,11994,5303.473,1,5.36E+11,97,0,1184151000,0,2651.737,0,2651.737,13756.12,5303.473,0,5303.473,23196,0,36025721,good,c-51,0.000484,0.000402,20.4,20.4 % more time of default solver time,0.830578512
0,0,4,0,13660,1,1714,0,4,6.336759,0,0,117732.9,17562.99,113332,0,23947,1.94E+15,117733,0,0,0,91887230000,-3762.632,0,0,0,0,0,0,1.216704,18.08109,2.20E+15,0,113332,23948,23947,0.989011,2.20E+15,1,0,16.85768,23948,0,0,2,0,1.26E+13,585.1607,89384,12471,1.94E+15,1,1.79E+16,91,0,1247863000,0,9.72E+14,0,9.72E+14,1.95E+15,1.94E+15,0,1.94E+15,23948,0,36025721,good,c-52,0.0005,0.000415,20.48,20.48 % more time of default solver time,0.83
0,3217,40,0,126,4,165,1,40,488.8148,0,68677,2.95E+13,1437.555,137845,0,2397,3.98E+14,2.96E+13,3217,134443,0,3.63E+12,-4.50E+12,0,0,3.98E+14,6.95E+13,1.83E+15,0,0.243489,32.7151,1.24E+16,0,137845,3402,2397,1,1.24E+16,1,2,32.71392,3402,0,0,23,0.02468,3.12E+13,9.82E+13,65766,3120,3.98E+14,1,2876.779,55,0,1945239,2.49E+13,1.99E+14,16195940000,1.99E+14,1.83E+15,3.98E+14,9.82E+13,3.98E+14,3402,3.35E+30,36564232,good,raefsky6,0.001342,0.001105,21.45,21.45 % more time of default solver time,0.823397914
0,0,4,0,8083,1,140,0,4,0.493024,0,0,120.5636,11243.25,72655,0,14868,2096.167,120.566,0,57742,0,0.479883,-2207.757,0,0,1103.879,319.5914,1229.183,0,0.401273,8,7156.495,0,72655,14913,14868,0.977778,7156.495,1,0,10.04766,14913,0,0,2,0.205258,9.707441,451.9705,57742,7038,1007.854,1,418732.3,90,0,509968400,1103.879,503.9281,0,503.9257,1270.051,2207.757,451.9705,1007.854,14913,1408752,36025721,good,c-46,0.000324,0.000266,21.8,21.8 % more time of default solver time,0.820987654
0,900,6,0,0,25230,7,1,6,0.088271,0,75564,0.120628,621.3043,177196,0,900,0.172714,0.120687,900,0,0,0.028262,-0.118776,0,0,0.166936,1.462161,5.477362,0,0.088271,10.49759,736.7234,0,177196,26068,900,1,736.7234,4,2,10.49759,26068,0,0,6,1,0.008442,2.067809,75564,23,0.130149,0,1474.289,20,0,932298.8,0.077726,0.044107,0.004261,0.044164,5.669163,0.161158,2.067809,0.088271,26068,27.86357,36564232,good,wang4,0.022604,0.018522,22.04,22.04 % more time of default solver time,0.819412493
0,0,26,0,46,1,185,1,26,10.9727,0,0,1.035017,1145.818,155731,0,2303,22.89451,5.306588,0,0,0,10.85805,-1.764278,0,0,0,0,0,0,10.84288,16.67064,63324.13,0,155731,5832,2303,1,63324.13,1,2,16.66817,5832,0,0,28,0,0.132026,273.5848,149899,2292,18.28682,1,2.87792,31,0,5690011,0,5.628632,3.015275,11.62317,873.2278,22.75062,0,11.13805,5832,0,36025721,good,Na5,0.000535,0.000438,22.15,22.15 % more time of default solver time,0.818691589
0,0,19,0,7,1,36,1,19,4.144759,0,0,3903.565,1903.612,106526,0,5302,9984.465,6538.038,0,0,0,1035.961,-3768.416,0,0,0,0,0,0,0.002303,54.5609,5549643,0,106526,5357,5302,1,5549643,1,2,54.55913,5357,0,0,15,0,1383.317,67120.64,101169,2369,6676.351,1,2.046673,29,0,16915700,0,1565.33,1351.787,3826.575,143196.9,10023.24,0,4102.463,5357,0,11256941,good,s3rmt3m3,0.000473,0.000386,22.54,22.54 % more time of default solver time,0.816067653
0,26735,4,0,0,1,6,1,4,0.08976,0,63286,2.684982,17492.32,166453,0,32907,4.089752,2.774803,26735,10276,0,0.091635,-1.99024,0,0,2.095971,95.01323,95.22569,0,0.08976,3.210354,3102.85,0,166453,33861,32907,1,3102.85,3,2,3.210354,33861,0,0,6,0.938265,0.006539,122.9926,69306,2173,2.78199,0,2.10608,17,0,1014362000,2.020373,0.017835,0.166511,0.10755,134.5193,2.196354,132.5413,0.12539,33861,40.41924,36025721,good,Zhao1,0.005749,0.004691,22.55,22.55 % more time of default solver time,0.815967994
0,17946,14,0,0,64,31,1,14,0.636364,0,260320,0.915625,6737.537,559722,0,17946,1,1.014973,17946,0,0,0.667529,-0.356036,0,0,1.230293,6.925606,135.0097,0,0.099349,1.865141,26088.36,0,559722,39082,17946,1,26088.36,3,2,1.865141,39082,0,0,13,1,0.107683,9.794286,260320,23497,1.020708,0,10.06588,8,0,110963800,0.326513,0.450343,0,0.549692,135.1872,1.460586,9.794286,1,39082,18179.66,36564232,good,cage11,0.006622,0.005368,23.36,23.36 % more time of default solver time,0.810631229
0,0,26,0,1,1,30,1,26,6589.855,0,0,19595.43,124.9746,143300,0,191,52852.89,47385.08,0,0,0,7192.823,-10749.2,0,0,0,0,0,0,239.3891,21.59572,39481410,0,143300,5489,191,1,39481410,1,2,21.59572,5489,0,0,17,0,9728.211,434344.3,137811,118,47561.37,1,1.557572,44,0,64932.77,0,9424.333,13898.66,33819.75,996045.3,52847.06,0,26359.42,5489,0,36564232,good,s2rmq4m1,0.000591,0.000479,23.38,23.38 % more time of default solver time,0.810490694
0,0,29,0,25,1,90,1,29,215955100,0,0,1870069000,1913.373,519260,0,5144,6743057000,1871979000,0,0,0,93825210,-1916859000,0,0,0,0,0,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0,105974100,9587638000,501899,3730,2943283000,1,1174.046,47,0,15981320,0,1120499000,47819010,1122410000,20969680000,5064322000,0,2242909000,17361,0,36564232,good,gyro_k,0.002009,0.001594,26.04,26.04 % more time of default solver time,0.793429567
0,100,8,0,0,99,9,1,8,2.998552,0,38612,4.158218,66.22222,87025,0,100,5.333333,4.160249,100,0,0,2.670931,0,0,0,5.333333,0.025282,280.263,0,0.001973,1.034632,26177.8,0,87025,9801,100,1,26177.8,4,2,1.034632,9801,0,0,8,1,0.03599,0.035754,38612,9,4.357942,0,2145.693,10,0,10920.05,0.003659,2.178014,0,2.180045,280.263,5.333333,0.035755,4.358062,9801,78547.35,36564232,good,t2d_q9,0.008282,0.00655,26.44,26.44 % more time of default solver time,0.79087177
0,100,8,0,0,99,9,1,8,2.998552,0,38612,4.158218,66.22222,87025,0,100,5.333333,4.160249,100,0,0,2.670931,0,0,0,5.333333,0.025282,280.263,0,0.001973,1.034632,26177.8,0,87025,9801,100,1,26177.8,4,2,1.034632,9801,0,0,8,1,0.03599,0.035754,38612,9,4.357942,0,2145.693,10,0,10920.05,0.003659,2.178014,0,2.180045,280.263,5.333333,0.035755,4.358062,9801,78547.35,36564232,good,t2d_q9,0.008282,0.00655,26.44,26.44 % more time of default solver time,0.79087177
0,100,8,0,0,99,9,1,8,2.998552,0,38612,4.158218,66.22222,87025,0,100,5.333333,4.160249,100,0,0,2.670931,0,0,0,5.333333,0.025282,280.263,0,0.001973,1.034632,26177.8,0,87025,9801,100,1,26177.8,4,2,1.034632,9801,0,0,8,1,0.03599,0.035754,38612,9,4.357942,0,2145.693,10,0,10920.05,0.003659,2.178014,0,2.180045,280.263,5.333333,0.035755,4.358062,9801,78547.35,36564232,good,t2d_q9,0.008282,0.00655,26.44,26.44 % more time of default solver time,0.79087177
0,17751,7,0,0,12,574,1,7,0.102091,0,54196,0.00572,7235.701,126150,0,17751,2.819168,0.412774,17751,0,0,0.025743,-0.001754,0,0,0,0,0,0,0.043318,25.86509,457.1377,0,126150,17758,17751,1,457.1377,2,2,25.86509,17758,0,0,98,0,0.041672,0.005906,54196,25133,1.494846,0,3.672348,22,0,124137300,0,0.543896,0,0.95095,7.608736,2.819168,0,1.494846,17758,0,11256941,good,memplus,0.071054,0.055465,28.11,28.11 % more time of default solver time,0.780603485
0,17751,7,0,0,12,574,1,7,0.102091,0,54196,0.00572,7235.701,126150,0,17751,2.819168,0.412774,17751,0,0,0.025743,-0.001754,0,0,0,0,0,0,0.043318,25.86509,457.1377,0,126150,17758,17751,1,457.1377,2,2,25.86509,17758,0,0,98,0,0.041672,0.005906,54196,25133,1.494846,0,3.672348,22,0,124137300,0,0.543896,0,0.95095,7.608736,2.819168,0,1.494846,17758,0,36564232,good,memplus,0.072212,0.055465,30.19,30.19 % more time of default solver time,0.768085637
0,100,8,0,0,99,9,1,8,12318.11,0,38612,9332.01,66.22222,87025,0,100,18920.92,9332.084,100,0,0,342.2806,-29.07313,0,0,18935.46,1389.38,84271.41,0,12175.82,1.041696,3354692,0,87025,9801,100,1,3354692,4,2,1.258412,9801,0,0,8,1,729.8008,1964.88,38612,9,12324.48,0,166758.7,20,0,10920.05,468.7754,6159.019,0,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,36564232,good,t2d_q9_A_33,0.008218,0.006307,30.3,30.3 % more time of default solver time,0.76746167
0,100,8,0,0,99,9,1,8,21203.13,0,38612,49.23918,66.22222,87025,0,100,33713.19,16287.05,100,0,0,281.0425,-77.24861,0,0,33748.72,2792.193,112218.7,0,21203.13,1.208104,2754498,0,87025,9801,100,1,2754498,4,2,1.349296,9801,0,0,8,1,1037.492,3945.856,38612,9,21210.63,0,1.297916,23,0,10920.05,1047.83,2433.456,49.79086,18769.67,112253.4,33784.25,3948.757,21203.13,9801,12585240000,36564232,good,t2d_q4_A_21,0.008626,0.006594,30.82,30.82 % more time of default solver time,0.764433109
0,16122,3,0,1651,5,34,0,3,-10,0,24685,1.00E+12,4871.523,75167,0,16121,1.00E+12,300158.1,16122,0,0,380.5934,-1.00E+12,0,0,0,0,0,0,1,48.35862,7971149,0,75167,20944,16121,0.504167,-60563.49,1,0,48.35862,20944,0,0,8,0,3529.033,2.00E+12,29538,13235,1.00E+12,1,1125.627,240,0,61004240,0,300158.4,545.3562,-0.212847,2.00E+12,1.00E+12,0,300158.2,20944,0,36564232,good,xingo3012,0.000924,0.000704,31.25,31.25 % more time of default solver time,0.761904762
0,100,8,0,0,99,9,1,8,1508.971,0,38612,1108.331,66.22222,87025,0,100,1860.857,1108.351,100,0,0,67.3503,0,0,0,0,0,0,0,1508.971,1.04785,660100.3,0,87025,9801,100,1,660100.3,4,2,1.071613,9801,0,0,8,0,102.3035,171.4583,38612,9,1509.384,0,72394.64,37,0,10920.05,0,754.4753,0,754.4961,12837.26,1817.743,0,1508.971,9801,0,36564232,good,t2d_q4_A_28,0.008436,0.006413,31.55,31.55 % more time of default solver time,0.760194405
0,100,8,0,0,99,9,1,8,407179.3,0,38612,46722.22,66.22222,87025,0,100,654304.8,349985.1,100,0,0,4604.397,-1422.593,0,0,655016.1,53834.1,2013370,0,407179.3,1.293912,45127700,0,87025,9801,100,1,45127700,4,2,1.550128,9801,0,0,8,1,18721.31,76132.88,38612,9,407337.6,0,1.342661,36,0,10920.05,21201.65,51958.21,0,355221.1,2014090,655727.4,76132.92,407179.3,9801,4.05E+12,36564232,good,t2d_q4_A_29,0.008236,0.006259,31.59,31.59 % more time of default solver time,0.759956289
0,100,8,0,0,99,9,1,8,8037.147,0,38612,6890.989,66.22222,87025,0,100,12143.3,6891.063,100,0,0,319.3718,-1.678242,0,0,12144.14,825.5094,69917.45,0,8037.147,1.041705,3130163,0,87025,9801,100,1,3130163,4,2,1.258433,9801,0,0,8,1,586.7406,1167.447,38612,9,8041.374,0,108816,22,0,10920.05,237.39,4018.537,0,4018.61,69922.32,12144.97,1167.447,8037.147,9801,4887768000,36564232,good,t2d_q9_A_35,0.00823,0.006254,31.6,31.6 % more time of default solver time,0.759902795
0,100,8,0,0,99,9,1,8,8015.201,0,38612,6869.804,66.22222,87025,0,100,12100.23,6869.878,100,0,0,319.3145,-0.009833,0,0,12100.23,822.8775,69872.26,0,8015.201,1.041705,3129602,0,87025,9801,100,1,3129602,4,2,1.258432,9801,0,0,8,1,586.2731,1163.724,38612,9,8019.597,0,108505.2,22,0,10920.05,237.8232,4007.564,0,4007.638,69877.11,12100.24,1163.724,8015.201,9801,4881456000,36564232,good,t2d_q9_A_36,0.008227,0.00625,31.63,31.63 % more time of default solver time,0.759693692
0,100,8,0,0,99,9,1,8,3423.49,0,38612,2766.642,66.22222,87025,0,100,5335.601,2766.663,100,0,0,83.83453,-10.53806,0,0,5340.482,422.1458,21696.38,0,3415.834,1.037953,821662.3,0,87025,9801,100,1,821662.3,4,2,1.133933,9801,0,0,8,1,189.9805,596.7356,38612,9,3425.682,0,164417.7,30,0,10920.05,147.7348,1711.735,8.205496,1711.755,21700.49,5345.362,597.0043,3423.49,9801,470554700,36564232,good,t2d_q9_A_23,0.008423,0.006395,31.71,31.71 % more time of default solver time,0.759230678
0,100,8,0,0,99,9,1,8,10710.15,0,38612,7376.661,66.22222,87025,0,100,13314.43,7376.735,100,0,0,322.1819,0,0,0,13117.79,887.8414,71865.19,0,10710.15,1.051774,3157705,0,87025,9801,100,1,3157705,4,2,1.258432,9801,0,0,8,1,605.7066,1255.583,38612,9,10714.88,0,145013.8,20,0,10920.05,237.8247,5355.036,0,5355.11,71870.67,12921.16,1255.597,10710.15,9801,5163817000,36564232,good,t2d_q9_A_37,0.00826,0.006268,31.78,31.78 % more time of default solver time,0.758837772
