NumRows, NumCols, MinNNZperRow, RowVariance, ColVariance, DiagVariance, Nonzeros, FrobeniusNorm, SymmetricFrobeniusNorm, AntiSymmetricFrobeniusNorm, OneNorm, InfinityNorm, SymmetricInfinityNorm, AntiSymmetricInfinityNorm, MaxNNZperRow, Trace, AbsTrace, MinNNZperRow, AvgNNZperRow, DummyRows, DummyRowsKind, NumericValueSymmetry1, NNZPatternSymmetry1, NumericValueSymmetry2, NNZPatternSymmetry2, RowDiagDominance, ColDiagDominancy, DiagAverage, DiagSign, DiagNNZ, LowerBW, UpperBW, RowLogValSpread, ColLogValSpread, Symmetric, Name
20002, 20002, 4, 4.84789E+11, 4.84789E+11, 1.34483e+15, 120004, 6.61525E+09, 6.61525E+09, 873032, 1.01294E+08, 1.01294E+08, 1.01292E+08, 19917.2, 6, 5.78743E+11, 5.78743E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89342e+07, 2, 20002, 3, 3, 4.91849, 4.90296, 0, direct_47_2_1.mat
20002, 20002, 4, 4.84756E+11, 4.84756E+11, 1.3448e+15, 120004, 6.61519E+09, 6.61519E+09, 873035, 1.01291E+08, 1.01291E+08, 1.0129E+08, 19917.2, 6, 5.78739E+11, 5.78739E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.8934e+07, 2, 20002, 3, 3, 4.91844, 4.90294, 0, direct_47_3_1.mat
20002, 20002, 4, 4.84727E+11, 4.84727E+11, 1.34478e+15, 120004, 6.61513E+09, 6.61513E+09, 873038, 1.01288E+08, 1.01288E+08, 1.01287E+08, 19917.3, 6, 5.78735E+11, 5.78735E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89339e+07, 2, 20002, 3, 3, 4.9184, 4.90292, 0, direct_47_4_1.mat
20002, 20002, 4, 4.84699E+11, 4.84699E+11, 1.34475e+15, 120004, 6.61508E+09, 6.61508E+09, 873040, 1.01286E+08, 1.01286E+08, 1.01285E+08, 19917.3, 6, 5.78732E+11, 5.78732E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89337e+07, 2, 20002, 3, 3, 4.91836, 4.90291, 0, direct_47_5_1.mat
20002, 20002, 4, 4.8467E+11, 4.8467E+11, 1.34473e+15, 120004, 6.61503E+09, 6.61503E+09, 873042, 1.01284E+08, 1.01284E+08, 1.01283E+08, 19917.4, 6, 5.78728E+11, 5.78728E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89335e+07, 2, 20002, 3, 3, 4.91832, 4.90289, 0, direct_47_6_1.mat
20002, 20002, 4, 4.84638E+11, 4.84638E+11, 1.3447e+15, 120004, 6.61497E+09, 6.61497E+09, 873045, 1.01281E+08, 1.01281E+08, 1.0128E+08, 19917.4, 6, 5.78724E+11, 5.78724E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89333e+07, 2, 20002, 3, 3, 4.91827, 5.0516, 0, direct_47_7_1.mat
20002, 20002, 4, 4.84603E+11, 4.84603E+11, 1.34467e+15, 120004, 6.61491E+09, 6.61491E+09, 873048, 1.01278E+08, 1.01278E+08, 1.01277E+08, 19917.5, 6, 5.7872E+11, 5.7872E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89331e+07, 2, 20002, 3, 3, 4.91822, 4.90284, 0, direct_47_8_1.mat
20002, 20002, 4, 4.84562E+11, 4.84562E+11, 1.34464e+15, 120004, 6.61483E+09, 6.61483E+09, 873051, 1.01275E+08, 1.01275E+08, 1.01274E+08, 19917.6, 6, 5.78715E+11, 5.78715E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89329e+07, 2, 20002, 3, 3, 4.91815, 4.90282, 0, direct_47_9_1.mat
20002, 20002, 4, 4.84059E+11, 4.84059E+11, 1.3442e+15, 120004, 6.61391E+09, 6.61391E+09, 873089, 1.01234E+08, 1.01234E+08, 1.01232E+08, 19918.4, 6, 5.78654E+11, 5.78654E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89298e+07, 2, 20002, 3, 3, 4.91741, 4.9025, 0, direct_48_10_1.mat
20002, 20002, 4, 4.8442E+11, 4.8442E+11, 1.34451e+15, 120004, 6.61457E+09, 6.61457E+09, 873059, 1.01263E+08, 1.01263E+08, 1.01262E+08, 19917.8, 6, 5.78698E+11, 5.78698E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.8932e+07, 2, 20002, 3, 3, 4.91794, 4.90273, 0, direct_48_1_1.mat
20002, 20002, 4, 4.84384E+11, 4.84384E+11, 1.34448e+15, 120004, 6.61451E+09, 6.61451E+09, 873061, 1.0126E+08, 1.0126E+08, 1.01259E+08, 19917.9, 6, 5.78694E+11, 5.78694E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89318e+07, 2, 20002, 3, 3, 4.91789, 4.9027, 0, direct_48_2_1.mat
20002, 20002, 4, 4.84351E+11, 4.84351E+11, 1.34445e+15, 120004, 6.61445E+09, 6.61445E+09, 873062, 1.01258E+08, 1.01258E+08, 1.01256E+08, 19917.9, 6, 5.7869E+11, 5.7869E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89316e+07, 2, 20002, 3, 3, 4.91784, 4.90268, 0, direct_48_3_1.mat
20002, 20002, 4, 4.8432E+11, 4.8432E+11, 1.34443e+15, 120004, 6.61439E+09, 6.61439E+09, 873065, 1.01255E+08, 1.01255E+08, 1.01254E+08, 19918, 6, 5.78686E+11, 5.78686E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89314e+07, 2, 20002, 3, 3, 4.91779, 4.90266, 0, direct_48_4_1.mat
20002, 20002, 4, 4.84282E+11, 4.84282E+11, 1.34439e+15, 120004, 6.61432E+09, 6.61432E+09, 873067, 1.01252E+08, 1.01252E+08, 1.01251E+08, 19918, 6, 5.78681E+11, 5.78681E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89312e+07, 2, 20002, 3, 3, 4.91774, 4.90264, 0, direct_48_5_1.mat
20002, 20002, 4, 4.84236E+11, 4.84236E+11, 1.34435e+15, 120004, 6.61423E+09, 6.61423E+09, 873071, 1.01248E+08, 1.01248E+08, 1.01247E+08, 19918.1, 6, 5.78676E+11, 5.78676E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89309e+07, 2, 20002, 3, 3, 4.91767, 4.90261, 0, direct_48_6_1.mat
20002, 20002, 4, 4.84175E+11, 4.84175E+11, 1.3443e+15, 120004, 6.61412E+09, 6.61412E+09, 873076, 1.01243E+08, 1.01243E+08, 1.01242E+08, 19918.2, 6, 5.78668E+11, 5.78668E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89305e+07, 2, 20002, 3, 3, 4.91758, 4.90257, 0, direct_48_7_1.mat
20002, 20002, 4, 4.84059E+11, 4.84059E+11, 1.3442e+15, 120004, 6.61391E+09, 6.61391E+09, 873087, 1.01234E+08, 1.01234E+08, 1.01232E+08, 19918.4, 6, 5.78654E+11, 5.78654E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89298e+07, 2, 20002, 3, 3, 4.91741, 4.9025, 0, direct_48_8_1.mat
20002, 20002, 4, 4.84059E+11, 4.84059E+11, 1.3442e+15, 120004, 6.61391E+09, 6.61391E+09, 873089, 1.01234E+08, 1.01234E+08, 1.01232E+08, 19918.4, 6, 5.78654E+11, 5.78654E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89298e+07, 2, 20002, 3, 3, 4.91741, 4.9025, 0, direct_48_9_1.mat
20002, 20002, 4, 4.837E+11, 4.837E+11, 1.34389e+15, 120004, 6.61324E+09, 6.61324E+09, 873152, 1.01204E+08, 1.01204E+08, 1.01203E+08, 19919, 6, 5.7861E+11, 5.7861E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89276e+07, 2, 20002, 3, 3, 4.91688, 4.90226, 0, direct_49_10_1.mat
20002, 20002, 4, 4.83661E+11, 4.83661E+11, 1.34385e+15, 120004, 6.61317E+09, 6.61317E+09, 873161, 1.01201E+08, 1.01201E+08, 1.012E+08, 19919.1, 6, 5.78605E+11, 5.78605E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89274e+07, 2, 20002, 3, 3, 4.91682, 4.90224, 0, direct_49_11_1.mat
20002, 20002, 4, 4.83661E+11, 4.83661E+11, 1.34385e+15, 120004, 6.61317E+09, 6.61317E+09, 873161, 1.01201E+08, 1.01201E+08, 1.012E+08, 19919.1, 6, 5.78605E+11, 5.78605E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89274e+07, 2, 20002, 3, 3, 4.91682, 4.90224, 0, direct_49_12_1.mat
20002, 20002, 4, 4.84019E+11, 4.84019E+11, 1.34417e+15, 120004, 6.61383E+09, 6.61383E+09, 873094, 1.0123E+08, 1.0123E+08, 1.01229E+08, 19918.5, 6, 5.78649E+11, 5.78649E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89296e+07, 2, 20002, 3, 3, 4.91735, 4.90247, 0, direct_49_1_1.mat
20002, 20002, 4, 4.83983E+11, 4.83983E+11, 1.34413e+15, 120004, 6.61377E+09, 6.61377E+09, 873100, 1.01227E+08, 1.01227E+08, 1.01226E+08, 19918.5, 6, 5.78645E+11, 5.78645E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89294e+07, 2, 20002, 3, 3, 4.9173, 4.90245, 0, direct_49_2_1.mat
20002, 20002, 4, 4.83951E+11, 4.83951E+11, 1.34411e+15, 120004, 6.61371E+09, 6.61371E+09, 873105, 1.01225E+08, 1.01225E+08, 1.01224E+08, 19918.6, 6, 5.78641E+11, 5.78641E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89292e+07, 2, 20002, 3, 3, 4.91725, 4.90243, 0, direct_49_3_1.mat
20002, 20002, 4, 4.83919E+11, 4.83919E+11, 1.34408e+15, 120004, 6.61365E+09, 6.61365E+09, 873110, 1.01222E+08, 1.01222E+08, 1.01221E+08, 19918.6, 6, 5.78637E+11, 5.78637E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.8929e+07, 2, 20002, 3, 3, 4.9172, 4.9024, 0, direct_49_4_1.mat
20002, 20002, 4, 4.83885E+11, 4.83885E+11, 1.34405e+15, 120004, 6.61358E+09, 6.61358E+09, 873116, 1.01219E+08, 1.01219E+08, 1.01218E+08, 19918.7, 6, 5.78633E+11, 5.78633E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89288e+07, 2, 20002, 3, 3, 4.91715, 4.90238, 0, direct_49_5_1.mat
20002, 20002, 4, 4.83851E+11, 4.83851E+11, 1.34402e+15, 120004, 6.61352E+09, 6.61352E+09, 873122, 1.01217E+08, 1.01217E+08, 1.01215E+08, 19918.8, 6, 5.78629E+11, 5.78629E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89285e+07, 2, 20002, 3, 3, 4.9171, 4.90236, 0, direct_49_6_1.mat
20002, 20002, 4, 4.83815E+11, 4.83815E+11, 1.34399e+15, 120004, 6.61345E+09, 6.61345E+09, 873129, 1.01214E+08, 1.01214E+08, 1.01212E+08, 19918.8, 6, 5.78624E+11, 5.78624E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89283e+07, 2, 20002, 3, 3, 4.91705, 4.90234, 0, direct_49_7_1.mat
20002, 20002, 4, 4.83777E+11, 4.83777E+11, 1.34395e+15, 120004, 6.61338E+09, 6.61338E+09, 873136, 1.01211E+08, 1.01211E+08, 1.01209E+08, 19918.9, 6, 5.7862E+11, 5.7862E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89281e+07, 2, 20002, 3, 3, 4.91699, 4.90231, 0, direct_49_8_1.mat
20002, 20002, 4, 4.83738E+11, 4.83738E+11, 1.34392e+15, 120004, 6.61331E+09, 6.61331E+09, 873144, 1.01207E+08, 1.01207E+08, 1.01206E+08, 19918.9, 6, 5.78615E+11, 5.78615E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89279e+07, 2, 20002, 3, 3, 4.91693, 4.90229, 0, direct_49_9_1.mat
20002, 20002, 4, 5.11158E+11, 5.11158E+11, 1.35976e+15, 120004, 6.64694E+09, 6.64694E+09, 870281, 1.03839E+08, 1.03839E+08, 1.03837E+08, 19891.9, 6, 5.80852E+11, 5.80852E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90397e+07, 2, 20002, 3, 3, 6.08599, 6.08596, 0, direct_4_10_1.mat
20002, 20002, 4, 5.11158E+11, 5.11158E+11, 1.35976e+15, 120004, 6.64694E+09, 6.64694E+09, 870281, 1.03839E+08, 1.03839E+08, 1.03837E+08, 19891.9, 6, 5.80852E+11, 5.80852E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90397e+07, 2, 20002, 3, 3, 6.08599, 6.08596, 0, direct_4_11_1.mat
20002, 20002, 4, 5.12499E+11, 5.12499E+11, 1.36008e+15, 120004, 6.64763E+09, 6.64763E+09, 870197, 1.04002E+08, 1.04002E+08, 1.04001E+08, 19891.5, 6, 5.80898E+11, 5.80898E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.9042e+07, 2, 20002, 3, 3, 5.94459, 5.94457, 0, direct_4_1_1.mat
20002, 20002, 4, 5.12362E+11, 5.12362E+11, 1.36005e+15, 120004, 6.64756E+09, 6.64756E+09, 870205, 1.03985E+08, 1.03985E+08, 1.03984E+08, 19891.5, 6, 5.80893E+11, 5.80893E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90418e+07, 2, 20002, 3, 3, 5.83256, 5.83258, 0, direct_4_2_1.mat
20002, 20002, 4, 5.12239E+11, 5.12239E+11, 1.36002e+15, 120004, 6.6475E+09, 6.6475E+09, 870212, 1.0397E+08, 1.0397E+08, 1.03969E+08, 19891.5, 6, 5.80889E+11, 5.80889E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90416e+07, 2, 20002, 3, 3, 6.15748, 6.1575, 0, direct_4_3_1.mat
20002, 20002, 4, 5.1213E+11, 5.1213E+11, 1.36e+15, 120004, 6.64745E+09, 6.64745E+09, 870219, 1.03957E+08, 1.03957E+08, 1.03956E+08, 19891.6, 6, 5.80885E+11, 5.80885E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90414e+07, 2, 20002, 3, 3, 8.90659, 8.90662, 0, direct_4_4_1.mat
20002, 20002, 4, 5.12018E+11, 5.12018E+11, 1.35997e+15, 120004, 6.64739E+09, 6.64739E+09, 870226, 1.03943E+08, 1.03943E+08, 1.03942E+08, 19891.6, 6, 5.80882E+11, 5.80882E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90412e+07, 2, 20002, 3, 3, 6.32433, 6.32431, 0, direct_4_5_1.mat
20002, 20002, 4, 5.11892E+11, 5.11892E+11, 1.35994e+15, 120004, 6.64733E+09, 6.64733E+09, 870234, 1.03928E+08, 1.03928E+08, 1.03927E+08, 19891.7, 6, 5.80877E+11, 5.80877E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.9041e+07, 2, 20002, 3, 3, 6.37043, 6.3704, 0, direct_4_6_1.mat
20002, 20002, 4, 5.11746E+11, 5.11746E+11, 1.3599e+15, 120004, 6.64725E+09, 6.64725E+09, 870243, 1.0391E+08, 1.0391E+08, 1.03909E+08, 19891.7, 6, 5.80872E+11, 5.80872E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90407e+07, 2, 20002, 3, 3, 5.82936, 5.82934, 0, direct_4_7_1.mat
20002, 20002, 4, 5.11566E+11, 5.11566E+11, 1.35986e+15, 120004, 6.64716E+09, 6.64716E+09, 870254, 1.03888E+08, 1.03888E+08, 1.03887E+08, 19891.8, 6, 5.80866E+11, 5.80866E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90404e+07, 2, 20002, 3, 3, 5.85356, 5.85359, 0, direct_4_8_1.mat
20002, 20002, 4, 5.11158E+11, 5.11158E+11, 1.35976e+15, 120004, 6.64694E+09, 6.64694E+09, 870281, 1.03839E+08, 1.03839E+08, 1.03837E+08, 19891.9, 6, 5.80852E+11, 5.80852E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999725, 0, 0, 2.90397e+07, 2, 20002, 3, 3, 6.08594, 6.08591, 0, direct_4_9_1.mat
20002, 20002, 4, 4.83267E+11, 4.83267E+11, 1.3435e+15, 120004, 6.61243E+09, 6.61243E+09, 873231, 1.01169E+08, 1.01169E+08, 1.01167E+08, 19919.8, 6, 5.78557E+11, 5.78557E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89249e+07, 2, 20002, 3, 3, 4.91624, 4.90198, 0, direct_50_10_1.mat
20002, 20002, 4, 4.83267E+11, 4.83267E+11, 1.3435e+15, 120004, 6.61243E+09, 6.61243E+09, 873231, 1.01169E+08, 1.01169E+08, 1.01167E+08, 19919.8, 6, 5.78557E+11, 5.78557E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89249e+07, 2, 20002, 3, 3, 4.91624, 4.90198, 0, direct_50_11_1.mat
20002, 20002, 4, 4.83622E+11, 4.83622E+11, 1.34382e+15, 120004, 6.61309E+09, 6.61309E+09, 873168, 1.01198E+08, 1.01198E+08, 1.01196E+08, 19919.1, 6, 5.78601E+11, 5.78601E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89271e+07, 2, 20002, 3, 3, 4.91676, 4.90221, 0, direct_50_1_1.mat
20002, 20002, 4, 4.83586E+11, 4.83586E+11, 1.34379e+15, 120004, 6.61303E+09, 6.61303E+09, 873175, 1.01195E+08, 1.01195E+08, 1.01194E+08, 19919.2, 6, 5.78596E+11, 5.78596E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89269e+07, 2, 20002, 3, 3, 4.91671, 4.90219, 0, direct_50_2_1.mat
20002, 20002, 4, 4.83554E+11, 4.83554E+11, 1.34376e+15, 120004, 6.61297E+09, 6.61297E+09, 873181, 1.01192E+08, 1.01192E+08, 1.01191E+08, 19919.3, 6, 5.78592E+11, 5.78592E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89267e+07, 2, 20002, 3, 3, 4.91666, 4.90217, 0, direct_50_3_1.mat
20002, 20002, 4, 4.83524E+11, 4.83524E+11, 1.34373e+15, 120004, 6.61291E+09, 6.61291E+09, 873187, 1.0119E+08, 1.0119E+08, 1.01189E+08, 19919.3, 6, 5.78589E+11, 5.78589E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89265e+07, 2, 20002, 3, 3, 4.91662, 4.90215, 0, direct_50_4_1.mat
20002, 20002, 4, 4.83492E+11, 4.83492E+11, 1.3437e+15, 120004, 6.61285E+09, 6.61285E+09, 873193, 1.01187E+08, 1.01187E+08, 1.01186E+08, 19919.4, 6, 5.78585E+11, 5.78585E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89263e+07, 2, 20002, 3, 3, 4.91657, 4.90213, 0, direct_50_5_1.mat
20002, 20002, 4, 4.83458E+11, 4.83458E+11, 1.34367e+15, 120004, 6.61279E+09, 6.61279E+09, 873199, 1.01184E+08, 1.01184E+08, 1.01183E+08, 19919.4, 6, 5.7858E+11, 5.7858E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89261e+07, 2, 20002, 3, 3, 4.91652, 4.90211, 0, direct_50_6_1.mat
20002, 20002, 4, 4.83422E+11, 4.83422E+11, 1.34364e+15, 120004, 6.61272E+09, 6.61272E+09, 873205, 1.01181E+08, 1.01181E+08, 1.0118E+08, 19919.5, 6, 5.78576E+11, 5.78576E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89259e+07, 2, 20002, 3, 3, 4.91647, 4.90208, 0, direct_50_7_1.mat
20002, 20002, 4, 4.83384E+11, 4.83384E+11, 1.34361e+15, 120004, 6.61265E+09, 6.61265E+09, 873212, 1.01178E+08, 1.01178E+08, 1.01177E+08, 19919.6, 6, 5.78571E+11, 5.78571E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89257e+07, 2, 20002, 3, 3, 4.91641, 4.90206, 0, direct_50_8_1.mat
20002, 20002, 4, 4.83344E+11, 4.83344E+11, 1.34357e+15, 120004, 6.61257E+09, 6.61257E+09, 873219, 1.01175E+08, 1.01175E+08, 1.01174E+08, 19919.6, 6, 5.78566E+11, 5.78566E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89254e+07, 2, 20002, 3, 3, 4.91635, 4.90203, 0, direct_50_9_1.mat
20002, 20002, 4, 4.82937E+11, 4.82937E+11, 1.34321e+15, 120004, 6.6118E+09, 6.6118E+09, 873253, 1.01141E+08, 1.01142E+08, 1.0114E+08, 19920.3, 6, 5.78516E+11, 5.78516E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89229e+07, 2, 20002, 3, 3, 4.91576, 4.90177, 0, direct_51_10_1.mat
20002, 20002, 4, 4.82877E+11, 4.82877E+11, 1.34315e+15, 120004, 6.61169E+09, 6.61169E+09, 873256, 1.01137E+08, 1.01137E+08, 1.01135E+08, 19920.4, 6, 5.78508E+11, 5.78508E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89225e+07, 2, 20002, 3, 3, 4.91567, 4.90173, 0, direct_51_11_1.mat
20002, 20002, 4, 4.82877E+11, 4.82877E+11, 1.34315e+15, 120004, 6.61169E+09, 6.61169E+09, 873256, 1.01137E+08, 1.01137E+08, 1.01135E+08, 19920.4, 6, 5.78508E+11, 5.78508E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89225e+07, 2, 20002, 3, 3, 4.91567, 4.90173, 0, direct_51_12_1.mat
20002, 20002, 4, 4.83228E+11, 4.83228E+11, 1.34347e+15, 120004, 6.61235E+09, 6.61235E+09, 873234, 1.01165E+08, 1.01165E+08, 1.01164E+08, 19919.8, 6, 5.78552E+11, 5.78552E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89247e+07, 2, 20002, 3, 3, 4.91618, 4.90196, 0, direct_51_1_1.mat
20002, 20002, 4, 4.83193E+11, 4.83193E+11, 1.34344e+15, 120004, 6.61229E+09, 6.61229E+09, 873236, 1.01163E+08, 1.01163E+08, 1.01161E+08, 19919.9, 6, 5.78548E+11, 5.78548E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89245e+07, 2, 20002, 3, 3, 4.91613, 4.90193, 0, direct_51_2_1.mat
20002, 20002, 4, 4.83161E+11, 4.83161E+11, 1.34341e+15, 120004, 6.61223E+09, 6.61223E+09, 873239, 1.0116E+08, 1.0116E+08, 1.01159E+08, 19919.9, 6, 5.78544E+11, 5.78544E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89243e+07, 2, 20002, 3, 3, 4.91609, 4.90191, 0, direct_51_3_1.mat
20002, 20002, 4, 4.83133E+11, 4.83133E+11, 1.34338e+15, 120004, 6.61217E+09, 6.61217E+09, 873241, 1.01158E+08, 1.01158E+08, 1.01156E+08, 19920, 6, 5.7854E+11, 5.7854E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89241e+07, 2, 20002, 3, 3, 4.91604, 4.90189, 0, direct_51_4_1.mat
20002, 20002, 4, 4.83107E+11, 4.83107E+11, 1.34336e+15, 120004, 6.61213E+09, 6.61213E+09, 873242, 1.01155E+08, 1.01156E+08, 1.01154E+08, 19920, 6, 5.78537E+11, 5.78537E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89239e+07, 2, 20002, 3, 3, 4.91601, 4.90188, 0, direct_51_5_1.mat
20002, 20002, 4, 4.83082E+11, 4.83082E+11, 1.34334e+15, 120004, 6.61208E+09, 6.61208E+09, 873244, 1.01153E+08, 1.01153E+08, 1.01152E+08, 19920.1, 6, 5.78534E+11, 5.78534E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89238e+07, 2, 20002, 3, 3, 4.91597, 4.90186, 0, direct_51_6_1.mat
20002, 20002, 4, 4.83054E+11, 4.83054E+11, 1.34331e+15, 120004, 6.61202E+09, 6.61202E+09, 873246, 1.01151E+08, 1.01151E+08, 1.0115E+08, 19920.1, 6, 5.7853E+11, 5.7853E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89236e+07, 2, 20002, 3, 3, 4.91593, 4.90184, 0, direct_51_7_1.mat
20002, 20002, 4, 4.83022E+11, 4.83022E+11, 1.34328e+15, 120004, 6.61196E+09, 6.61196E+09, 873248, 1.01148E+08, 1.01148E+08, 1.01147E+08, 19920.2, 6, 5.78526E+11, 5.78526E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89234e+07, 2, 20002, 3, 3, 4.91588, 4.90182, 0, direct_51_8_1.mat
20002, 20002, 4, 4.82984E+11, 4.82984E+11, 1.34325e+15, 120004, 6.61189E+09, 6.61189E+09, 873250, 1.01145E+08, 1.01145E+08, 1.01144E+08, 19920.2, 6, 5.78521E+11, 5.78521E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89232e+07, 2, 20002, 3, 3, 4.91582, 4.9018, 0, direct_51_9_1.mat
20002, 20002, 4, 4.82491E+11, 4.82491E+11, 1.34281e+15, 120004, 6.61095E+09, 6.61095E+09, 873294, 1.01105E+08, 1.01105E+08, 1.01104E+08, 19921.1, 6, 5.7846E+11, 5.7846E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89201e+07, 2, 20002, 3, 3, 4.91511, 4.90147, 0, direct_52_10_1.mat
20002, 20002, 4, 4.82839E+11, 4.82839E+11, 1.34312e+15, 120004, 6.61162E+09, 6.61162E+09, 873258, 1.01133E+08, 1.01133E+08, 1.01132E+08, 19920.5, 6, 5.78503E+11, 5.78503E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89223e+07, 2, 20002, 3, 3, 4.91561, 4.9017, 0, direct_52_1_1.mat
20002, 20002, 4, 4.82804E+11, 4.82804E+11, 1.34309e+15, 120004, 6.61155E+09, 6.61155E+09, 873261, 1.01131E+08, 1.01131E+08, 1.01129E+08, 19920.6, 6, 5.78499E+11, 5.78499E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999723, 0, 0, 2.89221e+07, 2, 20002, 3, 3, 4.91556, 4.90168, 0, direct_52_2_1.mat
