lambda-max-by-magnitude-im,right-bandwidth,n-nonzero-diags,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-min-by-magnitude-re,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,nnzeros,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,nnzlow,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,colour-offsets,n-colours,diagonal-variance,departure,dummy-rows-kind,kappa,sigma-max,colour-set-sizes,sigma-diag-dist,n-ritz-values,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lambda-max-by-real-part-im,lambda-max-by-real-part-re,nnzdia,avgdistfromdiag, time, solver, class
0,4075,679,0,15,44,0,6,1,0,64768,1296111,531.1134,170695,1,0,1375,2097152,270095.3,4075,170695,0,3605.352,-1048585,0,0,78478,0,1,9.976185,98963300,0,27449,1375,0.942029,98904420,2,0,13.15285,27449,0,9,31498.82,7841293,0,6584.382,2344687,0,918458.7,69,524544,89.22451,524032,9438056,3145737,0,1048576,27449,6,0.002691,19932321,-1
0,4075,679,0,15,44,0,6,1,0,64768,1296111,531.1134,170695,1,0,1375,2097152,270095.3,4075,170695,0,3605.352,-1048585,0,0,78478,0,1,9.976185,98963300,0,27449,1375,0.942029,98904420,2,0,13.15285,27449,0,9,31498.82,7841293,0,6584.382,2344687,0,918458.7,69,524544,89.22451,524032,9438056,3145737,0,1048576,27449,6,0.0013459,36025721,-1
0,4075,679,0,15,44,0,6,1,0,64768,1296111,531.1134,170695,1,0,1375,2097152,270095.3,4075,170695,0,3605.352,-1048585,0,0,78478,0,1,9.976185,98963300,0,27449,1375,0.942029,98904420,2,0,13.15285,27449,0,9,31498.82,7841293,0,6584.382,2344687,0,918458.7,69,524544,89.22451,524032,9438056,3145737,0,1048576,27449,6,0.00054193,37052868,1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.00034213,45869639,1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.00065231,32168839,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,1.79769313486e+308,90783920,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.024179,29030070,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.00067616,7285382,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.001112,36564232,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,1.79769313486e+308,81986705,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.00099397,69654763,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.001318,19932321,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.00089693,36025721,-1
0,0,22156,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,-1.00E-08,0,43639,42523.32,11850.94,0,171109,0,10.54588,-4061.831,0,0,127469,0,0.2613778,18.38216,460222.4,0,43640,43639,1,460222.4,1,0,16.85768,43640,0,2,410.7642,437.0062,1,7.007406,42522.32,0,4184213000,67,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,3,0.018775,37052868,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.018235,32168839,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.000705,29030070,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.03701,36564232,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,1.79769313486e+308,81986705,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,31.709,69654763,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.12673,19932321,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.014429,36025721,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,1740639,2344.653,171522,-5.02E-06,0,6771,1319897,1740645,13495,171522,0,2390.375,-3618668,0,0,104591,0,1,18.02107,65816580,0,27534,6771,0.7142857,46484300,2,0,18.02107,27534,0,12,38617.93,16092010,0,148937.5,1778485,0,13226450,14,509227.4,7.634424,357022.2,17325500,3618671,0,866281.1,27534,6,0.00046396,37052868,1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.47076,32168839,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.0055799,32168837,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.0014019,29030070,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.01201,36564232,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,1.79769313486e+308,81986705,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,43.565,69654763,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.0097473,19932321,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.0048702,36025721,-1
0,13495,3269,0,57,68,0,6,-1.068887,0,39397,171.1125,2344.653,171522,-0.6577911,0,6771,533.8,203.1074,13495,171522,0,3.852537,-380.9451,0,0,104591,0,1,8.38811,106075.8,0,27534,6771,0.9230769,95971.89,2,0,8.390674,27534,0,12,17.35036,1404.744,0,16.00256,512.046,0,13226450,26,271.9986,9.280705,240.0014,3266.321,541.3237,0,512,27534,6,0.00075221,37052868,1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.00036192,45869639,1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.00068903,32168839,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,1.79769313486e+308,90783920,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.02037,29030070,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.00071836,7285382,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.0011492,36564232,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,1.79769313486e+308,81986705,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.001065,69654763,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.001389,19932321,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.00095606,36025721,-1
0,0,21844,25043,1,2830,0,4,0.1529193,0,0,6041.235,32002.21,176817,-1.00E-08,0,43617,117191.4,6041.236,0,176817,0,9.797715,-4775.918,0,0,133199,0,2.701221,17.52817,427356.7,0,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,2,835.2298,315.556,1,211253900,117190.4,0,4144559000,100,58595.22,0,58595.22,174449.4,117190.4,0,117190.4,43618,4,0.011788,37052868,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.022912,45869639,1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.024596,32168839,1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,1.79769313486e+308,90783920,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,3.5076,29030070,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.027134,36564232,1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,1.79769313486e+308,81986705,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.03519,69654763,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.11154,19932321,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,0.039276,36025721,-1
0,900,21,0,25230,7,1,6,0.2080973,0,75552,0.2522897,593.2381,177168,0.04883012,0,900,0.3370573,0.2523423,900,177168,0,0.05735157,-0.3434434,0,0,75552,0,0.2080973,6.527448,1494.811,0,26064,900,1,1494.811,4,2,6.527448,26064,0,6,0.01502903,1.681904,0,3957.661,0.2680075,0,870784.1,10,0.1040201,0,0.1040727,10.44012,0.4084214,0,0.2080973,26064,6,3.5347,37052868,-1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.021625,45869639,1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.018522,32168839,1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,3.5122,29030070,-1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.022604,36564232,1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,1.79769313486e+308,81986705,-1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.024974,69654763,-1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.091469,19932321,-1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,0.019812,36025721,1
0,900,23,0,25230,7,1,6,0.0882707,0,75564,0.1206275,621.3043,177196,0.02236121,0,900,0.1727136,0.1206874,900,177196,0,0.0282616,-0.118776,0,0,75564,0,0.0882707,10.49759,736.7234,0,26068,900,1,736.7234,4,2,10.49759,26068,0,6,0.008441828,2.067809,0,1474.289,0.1301494,0,932298.8,20,0.04410709,0.00426116,0.04416358,5.669163,0.1611584,0,0.0882707,26068,6,3.5564,37052868,-1
0,0,8909,1,1,78,1,14,855204700,0,0,2.36E+11,5196.848,177578,557966,0,12162,4.10E+11,2.84E+11,0,177578,0,11127650000,-12716340000,0,0,165250,0,693401.6,22.0291,1.37E+14,0,12328,12162,1,1.37E+14,1,2,22.6031,12328,0,16,24137280000,1.47E+12,1,4.935064,3.22E+11,0,119712000,37,95382760000,4085078000,1.44E+11,3.30E+12,4.43E+11,0,2.39E+11,12328,14,0.00030088,45869639,1
