MinNonzerosPerRow,RowVariance,ColumnVariance,DiagonalVariance,Nonzeros ,Dimension,FrobeniusNorm ,SymmetricFrobeniusNorm ,AntiSymmetricFrobeniusNorm,OneNorm,InfinityNorm, SymmetricInfinityNorm,AntiSymmetricInfinityNorm,MaxNonzerosPerRow ,Trace , AbsoluteTrace,MinNonzerosPerRow,AvgNonzerosPerRow,DummyRows,DummyRowsKind,NumericValueSymmetryV1,NonZeroPatternSymmetryV1,NumericValueSymmetryV2,NonZeroPatternSymmetryV2,RowDiagonalDominance ,ColumnDiagonalDominance ,DiagonalAverage,DiagonalSign ,DiagonalNonZeros ,lowerBandwidth ,upperBandwidth ,MatrixSymmetric ,matrix
  4,  4.79955E+11,   4.79955E+11,  1.34044e+15,  120004,  20002,  6.60594E+09, 6.60594E+09,  873642,  1.00896E+08,  1.00896E+08,  1.00895E+08, 19925.8, 6, 5.78131E+11, 5.78131E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89036e+07, 2,  20002, 3,Q 3, 0, direct_59_9_1.mat
  4,  0.118819,   0.118819,  275.466,  100802,  20002,  3731.03, 3731.03,  5.83475E-15,  49.5596,  49.5596,  49.5596, 5.55112E-16, 6, 409353, 409353, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4656, 2,  20002, 3,Q 3, 0, direct_order8_test_79_5_1.mat
  4,  1.60684,   1.60684,  6473.39,  109616,  20002,  17390.2, 17390.2,  2.08296E-13,  248.771,  248.771,  248.771, 4.44089E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1257, 2,  20002, 3,Q 3, 0, direct_order4_test_63_5_1.mat
  16,  0.0361241,   0.0361493,  100.38,  1416896,  40804,  5052.03, 5051.57,  68.3681,  100.38,  76.2723,  83.9521, 28.9608, 36, 886944, 886944, 16, 34, 0, 0, 0, 0, 0.999058, 0.999058, 0, 0, 21.7367, 2,  40804, 811,Q 811, 0, CHParsed_test_1_3_1.mat
  4,  0.119043,   0.119043,  275.462,  100802,  20002,  3731.01, 3731.01,  6.01573E-15,  49.615,  49.615,  49.615, 5.55112E-16, 6, 409351, 409351, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4655, 2,  20002, 3,Q 3, 0, direct_order8_test_73_7_1.mat
  4,  0.628767,   0.627038,  194.55,  120004,  20002,  4146.3, 4120.89,  458.323,  113.312,  120.812,  116.228, 4.58333, 6, 278730, 278730, 4, 5, 0, 0, 0, 0, 0.942469, 0.942469, 0, 0, 13.9351, 2,  20002, 3,Q 3, 0, split_order8_test_48_2_1.mat
  4,  0.810036,   0.808306,  194.092,  120004,  20002,  4145.01, 4119.59,  458.323,  134.825,  142.325,  137.742, 4.58333, 6, 278550, 278550, 4, 5, 0, 0, 0, 0, 0.942465, 0.942465, 0, 0, 13.9261, 2,  20002, 3,Q 3, 0, split_order8_test_3_2_1.mat
  4,  0.00853375,   0.0084999,  1.10257,  178928,  20164,  928.46, 928.439,  6.19946,  24.0358,  24.1337,  24.0502, 0.311322, 9, 124288, 124288, 4, 8, 0, 0, 0, 0, 0.996738, 0.996738, 0, 0, 6.16387, 2,  20164, 568,Q 568, 0, kobayashi_7_9_1.mat
  4,  0.118642,   0.118642,  275.472,  100804,  20002,  3731.06, 3731.06,  5.87055E-15,  49.5154,  49.5154,  49.5154, 5.55112E-16, 6, 409356, 409356, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4658, 2,  20002, 3,Q 3, 0, direct_order8_test_88_6_1.mat
  4,  0.125985,   0.125985,  275.44,  100772,  20002,  3730.88, 3730.88,  5.90196E-15,  51.3318,  51.3318,  51.3318, 5.55112E-16, 6, 409338, 409338, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4649, 2,  20002, 3,Q 3, 0, direct_order8_test_16_5_1.mat
  4,  4.80247E+11,   4.80247E+11,  1.34072e+15,  120004,  20002,  6.60653E+09, 6.60653E+09,  873627,  1.0092E+08,  1.0092E+08,  1.00919E+08, 19925.3, 6, 5.78169E+11, 5.78169E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89056e+07, 2,  20002, 3,Q 3, 0, direct_58_11_1.mat
  1,  1.4002,   0.762378,  5.78181,  3369829,  40000,  20870.7, 14768.5,  14747.2,  505.133,  1005.86,  511.995, 494.591, 108, 121973, 121973, 1, 84, 0, 0, 0, 0, 0.519291, 0.519291, 0, 0, 3.04932, 2,  40000, 8787,Q 8787, 0, mandel_2_1_1.mat
  4,  1.61106,   1.61106,  6473.45,  109619,  20002,  17390.3, 17390.3,  2.08278E-13,  248.974,  248.974,  248.974, 3.55271E-15, 6, 1.7427E+06, 1.7427E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1261, 2,  20002, 3,Q 3, 0, direct_order4_test_97_1_1.mat
  4,  0.130003,   0.130003,  275.436,  100764,  20002,  3730.86, 3730.86,  5.87265E-15,  52.3687,  52.3687,  52.3687, 5.55112E-16, 6, 409336, 409336, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4648, 2,  20002, 3,Q 3, 0, direct_order8_test_7_12_1.mat
  4,  0.118679,   0.118679,  275.47,  100804,  20002,  3731.05, 3731.05,  5.87894E-15,  49.5248,  49.5248,  49.5248, 5.55112E-16, 6, 409355, 409355, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4657, 2,  20002, 3,Q 3, 0, direct_order8_test_85_12_1.mat
  4,  0.121835,   0.121835,  275.448,  100788,  20002,  3730.93, 3730.93,  5.90196E-15,  50.2947,  50.2947,  50.2947, 5.55112E-16, 6, 409343, 409343, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4651, 2,  20002, 3,Q 3, 0, direct_order8_test_39_11_1.mat
  4,  0.27997,   0.27997,  884.285,  118450,  20002,  6489.55, 6489.55,  1.57894E-14,  88.7357,  88.7357,  88.7357, 1.44329E-15, 6, 684279, 684279, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2105, 2,  20002, 3,Q 3, 0, direct_order6_test_75_1_1.mat
  4,  0.277186,   0.277186,  884.264,  118450,  20002,  6489.48, 6489.48,  1.58019E-14,  88.3785,  88.3785,  88.3785, 1.44329E-15, 6, 684272, 684272, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2102, 2,  20002, 3,Q 3, 0, direct_order6_test_60_5_1.mat
  4,  0.281085,   0.281085,  884.292,  118450,  20002,  6489.57, 6489.57,  1.58027E-14,  88.8506,  88.8506,  88.8506, 1.44329E-15, 6, 684281, 684281, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2107, 2,  20002, 3,Q 3, 0, direct_order6_test_81_9_1.mat
  4,  0.13261,   0.13261,  275.435,  100756,  20002,  3730.85, 3730.85,  5.94358E-15,  53.0171,  53.0171,  53.0171, 5.55112E-16, 6, 409335, 409335, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4647, 2,  20002, 3,Q 3, 0, direct_order8_test_4_5_1.mat
  4,  0.277358,   0.277358,  884.265,  118448,  20002,  6489.48, 6489.48,  1.5826E-14,  88.4057,  88.4057,  88.4057, 1.44329E-15, 6, 684273, 684273, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2102, 2,  20002, 3,Q 3, 0, direct_order6_test_61_11_1.mat
  4,  0.27635,   0.27635,  884.256,  118450,  20002,  6489.46, 6489.46,  1.58128E-14,  88.2346,  88.2346,  88.2346, 1.44329E-15, 6, 684270, 684270, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2101, 2,  20002, 3,Q 3, 0, direct_order6_test_55_11_1.mat
  4,  1.6028,   1.6028,  6473.29,  109608,  20002,  17390.1, 17390.1,  2.08294E-13,  248.571,  248.571,  248.571, 3.55271E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.125, 2,  20002, 3,Q 3, 0, direct_order4_test_23_3_1.mat
  4,  0.277358,   0.277358,  884.265,  118448,  20002,  6489.48, 6489.48,  1.58385E-14,  88.4057,  88.4057,  88.4057, 1.44329E-15, 6, 684273, 684273, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2102, 2,  20002, 3,Q 3, 0, direct_order6_test_61_10_1.mat
  4,  0.00835191,   0.00834625,  1.09882,  178928,  20164,  927.97, 927.949,  6.2672,  24.0373,  24.1402,  24.0569, 0.319717, 9, 124223, 124223, 4, 8, 0, 0, 0, 0, 0.996672, 0.996672, 0, 0, 6.16065, 2,  20164, 568,Q 568, 0, kobayashi_3_11_1.mat
  4,  0.00836772,   0.00844349,  18.0841,  1500394,  51005,  1630.96, 1630.89,  14.772,  32.8978,  33.1589,  28.2387, 7.62486, 45, 259397, 259397, 4, 29, 0, 0, 0, 0, 0.999476, 0.999476, 0, 0, 5.08572, 2,  51005, 811,Q 41000, 0, mobility_derivative_direct_coupled_test_1_17_1.mat
  4,  1.60366,   1.60366,  6473.35,  109609,  20002,  17390.2, 17390.2,  2.08278E-13,  248.613,  248.613,  248.613, 4.44089E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1254, 2,  20002, 3,Q 3, 0, direct_order4_test_42_1_1.mat
  4,  1.61263,   1.61263,  6473.22,  109598,  20002,  17390, 17390,  2.08314E-13,  249.084,  249.084,  249.084, 3.55271E-15, 6, 1.74266E+06, 1.74266E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1245, 2,  20002, 3,Q 3, 0, direct_order4_test_8_9_1.mat
  4,  0.118634,   0.118634,  275.472,  100804,  20002,  3731.07, 3731.07,  5.88104E-15,  49.5133,  49.5133,  49.5133, 5.55112E-16, 6, 409357, 409357, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4658, 2,  20002, 3,Q 3, 0, direct_order8_test_89_1_1.mat
  4,  0.00836772,   0.00844349,  18.0841,  1500390,  51005,  1630.96, 1630.89,  14.772,  32.8978,  33.1589,  28.2387, 7.62486, 45, 259397, 259397, 4, 29, 0, 0, 0, 0, 0.999476, 0.999476, 0, 0, 5.08572, 2,  51005, 811,Q 41000, 0, mobility_derivative_direct_coupled_test_1_47_1.mat
  4,  4.81551E+11,   4.81551E+11,  1.34195e+15,  120004,  20002,  6.60913E+09, 6.60913E+09,  873441,  1.01028E+08,  1.01028E+08,  1.01026E+08, 19922.8, 6, 5.7834E+11, 5.7834E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89141e+07, 2,  20002, 3,Q 3, 0, direct_55_6_1.mat
  4,  0.00836772,   0.00844349,  18.0841,  1500390,  51005,  1630.96, 1630.89,  14.772,  32.8978,  33.1589,  28.2387, 7.62486, 45, 259397, 259397, 4, 29, 0, 0, 0, 0, 0.999476, 0.999476, 0, 0, 5.08572, 2,  51005, 811,Q 41000, 0, mobility_derivative_direct_coupled_test_1_45_1.mat
  4,  0.123923,   0.123923,  275.443,  100780,  20002,  3730.9, 3730.9,  5.90614E-15,  50.8045,  50.8045,  50.8045, 5.55112E-16, 6, 409340, 409340, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.465, 2,  20002, 3,Q 3, 0, direct_order8_test_25_10_1.mat
  4,  1.60609,   1.60609,  6473.38,  109614,  20002,  17390.2, 17390.2,  2.08265E-13,  248.735,  248.735,  248.735, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1256, 2,  20002, 3,Q 3, 0, direct_order4_test_58_1_1.mat
  4,  0.739035,   0.737305,  194.073,  120004,  20002,  4144.96, 4119.54,  458.323,  126.431,  133.931,  129.348, 4.58333, 6, 278573, 278573, 4, 5, 0, 0, 0, 0, 0.942465, 0.942465, 0, 0, 13.9273, 2,  20002, 3,Q 3, 0, split_order8_test_9_3_1.mat
  4,  1.60973,   1.60973,  6473.43,  109616,  20002,  17390.3, 17390.3,  2.08284E-13,  248.91,  248.91,  248.91, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.126, 2,  20002, 3,Q 3, 0, direct_order4_test_85_3_1.mat
  4,  0.279121,   0.279121,  884.28,  118450,  20002,  6489.53, 6489.53,  1.58253E-14,  88.6492,  88.6492,  88.6492, 1.44329E-15, 6, 684277, 684277, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2104, 2,  20002, 3,Q 3, 0, direct_order6_test_71_5_1.mat
  4,  0.277999,   0.277999,  884.21,  118450,  20002,  6489.31, 6489.31,  1.58011E-14,  88.4022,  88.4022,  88.4022, 1.44329E-15, 6, 684254, 684254, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2093, 2,  20002, 3,Q 3, 0, direct_order6_test_27_12_1.mat
  3,  0.509057,   0.509077,  291.15,  80001,  20001,  12329.8, 12329.7,  35.7483,  101.818,  101.103,  101.461, 0.357483, 5, 1.67705E+06, 1.67705E+06, 3, 3, 0, 0, 0, 0, 0.998232, 0.998232, 2, 2, 83.8484, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_4_1_1.mat
  4,  1.60862,   1.60862,  6473.42,  109615,  20002,  17390.3, 17390.3,  2.08242E-13,  248.856,  248.856,  248.856, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1259, 2,  20002, 3,Q 3, 0, direct_order4_test_76_8_1.mat
  4,  1.60364,   1.60364,  6473.27,  109605,  20002,  17390.1, 17390.1,  2.08288E-13,  248.617,  248.617,  248.617, 3.55271E-15, 6, 1.74267E+06, 1.74267E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1249, 2,  20002, 3,Q 3, 0, direct_order4_test_19_4_1.mat
  1,  0.0478077,   0.0478077,  10.4703,  89401,  10201,  2198.14, 2197.72,  42.5572,  40,  40,  40, 2.83333, 9, 202800, 202800, 1, 8, 0, 0, 0, 0, 0.99857, 0.99857, 2, 0, 19.8804, 2,  10201, 10000,Q 10000, 0, material_9_1_1.mat
  4,  4.86752E+11,   4.86752E+11,  1.34647e+15,  120004,  20002,  6.61873E+09, 6.61873E+09,  872773,  1.01454E+08,  1.01454E+08,  1.01453E+08, 19914.1, 6, 5.78972E+11, 5.78972E+11, 4, 5, 0, 0, 0, 0, 0.999861, 0.999861, 0, 0, 2.89457e+07, 2,  20002, 3,Q 3, 0, direct_42_6_1.mat
  4,  0.276869,   0.276869,  884.216,  118450,  20002,  6489.33, 6489.33,  1.58128E-14,  88.2713,  88.2713,  88.2713, 1.44329E-15, 6, 684256, 684256, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2094, 2,  20002, 3,Q 3, 0, direct_order6_test_31_1_1.mat
  1,  0.175421,   0.175421,  230.96,  416968,  23736,  9151.17, 9151.17,  6.68425E-14,  96.2584,  96.2584,  96.2584, 3.9968E-15, 22, 1.3252E+06, 1.3252E+06, 1, 17, 0, 0, 0, 0, 1, 1, 2, 2, 55.8309, 2,  23736, 22639,Q 22639, 0, GrGr_test_4_1_1.mat
  4,  5.03729E+11,   5.03729E+11,  1.35715e+15,  120004,  20002,  6.6414E+09, 6.6414E+09,  870950,  1.02928E+08,  1.02928E+08,  1.02927E+08, 19895.9, 6, 5.80481E+11, 5.80481E+11, 4, 5, 0, 0, 0, 0, 0.999862, 0.999862, 0, 0, 2.90211e+07, 2,  20002, 3,Q 3, 0, direct_12_3_1.mat
  4,  0.119802,   0.119802,  275.456,  100798,  20002,  3730.98, 3730.98,  5.83897E-15,  49.801,  49.801,  49.801, 5.55112E-16, 6, 409348, 409348, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_60_2_1.mat
  4,  1.61074,   1.61074,  6473.45,  109618,  20002,  17390.3, 17390.3,  2.08271E-13,  248.959,  248.959,  248.959, 3.55271E-15, 6, 1.7427E+06, 1.7427E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1261, 2,  20002, 3,Q 3, 0, direct_order4_test_94_9_1.mat
  3,  0.509057,   0.509077,  291.17,  80001,  20001,  12329.7, 12329.6,  35.837,  101.818,  101.101,  101.46, 0.35837, 5, 1.67704E+06, 1.67704E+06, 3, 3, 0, 0, 0, 0, 0.998228, 0.998228, 2, 2, 83.8478, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_6_1_1.mat
  4,  1.60318,   1.60318,  6473.33,  109608,  20002,  17390.2, 17390.2,  2.08265E-13,  248.585,  248.585,  248.585, 3.55271E-15, 6, 1.74268E+06, 1.74268E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1253, 2,  20002, 3,Q 3, 0, direct_order4_test_38_7_1.mat
  1,  4.19112,   4.19112,  3510.58,  378940,  21502,  42189.8, 42189.8,  3.30604E-13,  565.595,  565.595,  565.595, 3.01981E-14, 26, 5.4985E+06, 5.4985E+06, 1, 17, 0, 0, 0, 0, 1, 1, 0, 0, 255.72, 2,  21502, 20325,Q 20325, 0, GrGr_thumb_test_2_3_1.mat
  4,  0.276034,   0.276034,  884.253,  118450,  20002,  6489.44, 6489.44,  1.58136E-14,  88.173,  88.173,  88.173, 1.44329E-15, 6, 684269, 684269, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.21, 2,  20002, 3,Q 3, 0, direct_order6_test_53_6_1.mat
  4,  9.15563E+10,   9.15547E+10,  1.60018e+14,  120004,  20002,  2.71638E+09, 2.71635E+09,  1.18218E+07,  6.98814E+07,  7.01411E+07,  7.00112E+07, 146776, 6, 1.85383E+11, 1.85383E+11, 4, 5, 0, 0, 0, 0, 0.996949, 0.996949, 0, 0, 9.26824e+06, 2,  20002, 3,Q 3, 0, split_16_4_1.mat
  1,  4.31697,   4.31697,  22937.9,  7065454,  67200,  82981.6, 82981.6,  82981.6,  1835.6,  1835.6,  1835.6, 1835.6, 135, 1.21215E+07, 1.21215E+07, 1, 105, 0, 0, 0, 0, 1.21215E+07, 1.21215E+07, 0, 0, 180.379, 2,  67200, 48695,Q 48695, 0, cosserat_shear_40_1_1.mat
  4,  0.119348,   0.119348,  275.459,  100802,  20002,  3731, 3731,  5.97255E-15,  49.6898,  49.6898,  49.6898, 5.55112E-16, 6, 409350, 409350, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4654, 2,  20002, 3,Q 3, 0, direct_order8_test_67_6_1.mat
  3,  0.509057,   0.509077,  291.443,  80001,  20001,  12328.7, 12328.6,  37.039,  101.818,  101.077,  101.448, 0.37039, 5, 1.67688E+06, 1.67688E+06, 3, 3, 0, 0, 0, 0, 0.998168, 0.998168, 2, 2, 83.8398, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_43_1_1.mat
  4,  0.133688,   0.133688,  275.435,  100756,  20002,  3730.85, 3730.85,  5.87055E-15,  53.2786,  53.2786,  53.2786, 5.55112E-16, 6, 409335, 409335, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4647, 2,  20002, 3,Q 3, 0, direct_order8_test_3_7_1.mat
  4,  0.279467,   0.279467,  884.204,  118450,  20002,  6489.29, 6489.29,  1.58136E-14,  88.5707,  88.5707,  88.5707, 1.44329E-15, 6, 684252, 684252, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2092, 2,  20002, 3,Q 3, 0, direct_order6_test_23_8_1.mat
  4,  0.119043,   0.119043,  275.462,  100800,  20002,  3731.01, 3731.01,  5.87894E-15,  49.6148,  49.6148,  49.6148, 5.55112E-16, 6, 409351, 409351, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4655, 2,  20002, 3,Q 3, 0, direct_order8_test_73_1_1.mat
  3,  0.509056,   0.509077,  291.799,  80001,  20001,  12327.4, 12327.4,  38.602,  101.818,  101.046,  101.432, 0.38602, 5, 1.67667E+06, 1.67667E+06, 3, 3, 0, 0, 0, 0, 0.99809, 0.99809, 2, 2, 83.8294, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_198_1_1.mat
  4,  0.130753,   0.130753,  275.436,  100760,  20002,  3730.86, 3730.86,  5.83475E-15,  52.5587,  52.5587,  52.5587, 5.55112E-16, 6, 409336, 409336, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4647, 2,  20002, 3,Q 3, 0, direct_order8_test_6_6_1.mat
  4,  0.118697,   0.118697,  275.469,  100804,  20002,  3731.05, 3731.05,  5.90822E-15,  49.5291,  49.5291,  49.5291, 8.88178E-16, 6, 409355, 409355, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4657, 2,  20002, 3,Q 3, 0, direct_order8_test_84_10_1.mat
  4,  0.29494,   0.29494,  884.188,  118450,  20002,  6489.23, 6489.23,  1.57863E-14,  90.2899,  90.2899,  90.2899, 1.44329E-15, 6, 684247, 684247, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2089, 2,  20002, 3,Q 3, 0, direct_order6_test_3_15_1.mat
  2,  3.28737E-05,   3.30376E-05,  1.2243e-05,  30001,  10001,  37.108, 37.108,  0.0716393,  0.642883,  0.617404,  0.585251, 0.0576314, 3, 3593.15, 3593.15, 2, 2, 0, 0, 0, 0, 0.99998, 0.99998, 2, 2, 0.359279, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_3_1_1.mat
  4,  0.118675,   0.118675,  275.477,  100810,  20002,  3731.09, 3731.09,  5.94358E-15,  49.5191,  49.5191,  49.5191, 5.55112E-16, 6, 409359, 409359, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4659, 2,  20002, 3,Q 3, 0, direct_order8_test_96_4_1.mat
  2,  2.93847E-05,   2.96799E-05,  1.21495e-05,  30001,  10001,  37.1636, 37.1636,  0.0688595,  0.597933,  0.55902,  0.56738, 0.0413983, 3, 3605.37, 3605.37, 2, 2, 0, 0, 0, 0, 0.999983, 0.999983, 2, 2, 0.360501, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_12_5_1.mat
  3,  0.509056,   0.509077,  291.797,  80001,  20001,  12327.4, 12327.4,  38.5951,  101.818,  101.046,  101.432, 0.385951, 5, 1.67667E+06, 1.67667E+06, 3, 3, 0, 0, 0, 0, 0.99809, 0.99809, 2, 2, 83.8294, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_196_1_1.mat
  3,  0.509057,   0.509077,  291.385,  80001,  20001,  12328.9, 12328.9,  36.7809,  101.818,  101.083,  101.45, 0.367809, 5, 1.67691E+06, 1.67691E+06, 3, 3, 0, 0, 0, 0, 0.998181, 0.998181, 2, 2, 83.8415, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_33_1_1.mat
  4,  0.120029,   0.120029,  275.455,  100794,  20002,  3730.97, 3730.97,  5.87265E-15,  49.8563,  49.8563,  49.8563, 5.55112E-16, 6, 409347, 409347, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4653, 2,  20002, 3,Q 3, 0, direct_order8_test_57_1_1.mat
  4,  0.288173,   0.288173,  884.19,  118450,  20002,  6489.24, 6489.24,  1.57995E-14,  89.5548,  89.5548,  89.5548, 1.44329E-15, 6, 684248, 684248, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.209, 2,  20002, 3,Q 3, 0, direct_order6_test_9_4_1.mat
  4,  1.61019,   1.61019,  6473.44,  109617,  20002,  17390.3, 17390.3,  2.08319E-13,  248.932,  248.932,  248.932, 4.44089E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.126, 2,  20002, 3,Q 3, 0, direct_order4_test_89_2_1.mat
  2,  3.06936E-05,   3.09476E-05,  1.2114e-05,  30001,  10001,  37.1372, 37.1372,  0.0688943,  0.612918,  0.579781,  0.575771, 0.0435984, 3, 3602.03, 3602.03, 2, 2, 0, 0, 0, 0, 0.999982, 0.999982, 2, 2, 0.360167, 2,  10001, 1,Q 1, 0, AC_mobility_derivative_test_11_2_1.mat
  4,  2.02508,   2.02334,  2732.76,  120004,  20002,  12368.7, 12360.2,  458.323,  245.428,  252.928,  248.345, 4.58333, 6, 1.04612E+06, 1.04612E+06, 4, 5, 0, 0, 0, 0, 0.977841, 0.977841, 0, 0, 52.3007, 2,  20002, 3,Q 3, 0, split_order6_test_19_2_1.mat
  1,  4.10932,   4.10932,  5096.7,  383190,  21930,  42354.4, 42354.4,  3.84745E-13,  565.506,  565.506,  565.506, 2.57572E-14, 28, 5.50675E+06, 5.50675E+06, 1, 17, 0, 0, 0, 0, 1, 1, 0, 0, 251.106, 2,  21930, 21703,Q 21703, 0, TotalFreeEnergy_2var_test_4_3_1.mat
  4,  0.282879,   0.282879,  884.305,  118448,  20002,  6489.61, 6489.61,  1.58003E-14,  89.0355,  89.0355,  89.0355, 1.44329E-15, 6, 684286, 684286, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2109, 2,  20002, 3,Q 3, 0, direct_order6_test_92_7_1.mat
  4,  1.60768,   1.60768,  6473.41,  109615,  20002,  17390.3, 17390.3,  2.0827E-13,  248.811,  248.811,  248.811, 3.55271E-15, 6, 1.74269E+06, 1.74269E+06, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 87.1258, 2,  20002, 3,Q 3, 0, direct_order4_test_69_5_1.mat
  1,  0.00204289,   0.00203084,  8.47284,  360402,  20402,  642.342, 641.164,  38.8912,  10.8485,  11.7247,  11.1747, 0.633151, 18, 66003.1, 66003.1, 1, 17, 0, 0, 0, 0, 0.95533, 0.95533, 0, 0, 3.23513, 2,  20402, 20197,Q 20197, 0, mobility_derivative_test_1_4_1.mat
  4,  0.118819,   0.118819,  275.466,  100802,  20002,  3731.03, 3731.03,  5.87894E-15,  49.5596,  49.5596,  49.5596, 5.55112E-16, 6, 409353, 409353, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 20.4656, 2,  20002, 3,Q 3, 0, direct_order8_test_79_9_1.mat
  4,  0.279121,   0.279121,  884.28,  118450,  20002,  6489.53, 6489.53,  1.58136E-14,  88.6492,  88.6492,  88.6492, 1.44329E-15, 6, 684277, 684277, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2104, 2,  20002, 3,Q 3, 0, direct_order6_test_71_9_1.mat
  4,  0.275547,   0.275547,  884.229,  118450,  20002,  6489.37, 6489.37,  1.57886E-14,  88.1145,  88.1145,  88.1145, 1.44329E-15, 6, 684261, 684261, 4, 5, 0, 0, 0, 0, 1, 1, 0, 0, 34.2096, 2,  20002, 3,Q 3, 0, direct_order6_test_39_9_1.mat
  3,  0.509056,   0.509077,  291.795,  80001,  20001,  12327.4, 12327.4,  38.5843,  101.818,  101.046,  101.432, 0.385843, 5, 1.67667E+06, 1.67667E+06, 3, 3, 0, 0, 0, 0, 0.998091, 0.998091, 2, 2, 83.8295, 2,  20001, 10001,Q 10001, 0, langmuir_desorption_193_1_1.mat
  4,  0.633369,   0.631641,  194.453,  120004,  20002,  4146.03, 4120.62,  458.323,  113.52,  121.02,  116.437, 4.58333, 6, 278709, 278709, 4, 5, 0, 0, 0, 0, 0.942468, 0.942468, 0, 0, 13.934, 2,  20002, 3,Q 3, 0, split_order8_test_43_1_1.mat
  3,  0.509057,   0.509077,  291.698,  80001,  20001,  12327.8, 12327.7,  38.1593,  101.818,  101.055,  101.437, 0.381593, 5, 1.67673E+06, 1.67673E+06, 3, 3, 0, 0, 0, 0, 0.998112, 0.998112, 2, 2, 83.8323, 2,  20001, 10001,Q 10001, 0, mollified_langmuir_desorption_119_1_1.mat
